,F,M
2020-11-28,0,0
2020-11-29,0,0
2020-11-30,0,0
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,0,0
2020-12-09,7,7
2020-12-10,7,14
2020-12-11,14,14
2020-12-12,14,14
2020-12-13,14,14
2020-12-14,14,14
2020-12-15,14,14
2020-12-16,14,14
2020-12-17,14,14
2020-12-18,14,14
2020-12-19,14,14
2020-12-20,14,14
2020-12-21,21,14
2020-12-22,21,21
2020-12-23,21,21
2020-12-24,21,21
2020-12-25,21,21
2020-12-26,21,21
2020-12-27,21,21
2020-12-28,21,21
2020-12-29,21,21
2020-12-30,21,21
2020-12-31,21,28
2021-01-01,28,28
2021-01-02,28,28
2021-01-03,28,28
2021-01-04,28,28
2021-01-05,28,28
2021-01-06,28,28
2021-01-07,35,28
2021-01-08,42,28
2021-01-09,42,28
2021-01-10,42,28
2021-01-11,49,28
2021-01-12,49,35
2021-01-13,56,35
2021-01-14,56,35
2021-01-15,56,35
2021-01-16,56,35
2021-01-17,56,35
2021-01-18,70,42
2021-01-19,77,42
2021-01-20,77,49
2021-01-21,84,49
2021-01-22,91,49
2021-01-23,91,49
2021-01-24,91,49
2021-01-25,98,56
2021-01-26,98,56
2021-01-27,105,56
2021-01-28,119,56
2021-01-29,119,63
2021-01-30,119,63
2021-01-31,119,63
2021-02-01,126,70
2021-02-02,133,70
2021-02-03,140,77
2021-02-04,147,77
2021-02-05,154,84
2021-02-06,161,84
2021-02-07,161,84
2021-02-08,175,98
2021-02-09,189,105
2021-02-10,196,112
2021-02-11,210,126
2021-02-12,238,133
2021-02-13,245,147
2021-02-14,252,147
2021-02-15,287,175
2021-02-16,343,203
2021-02-17,413,245
2021-02-18,469,280
2021-02-19,511,315
2021-02-20,518,322
2021-02-21,525,322
2021-02-22,588,357
2021-02-23,672,427
2021-02-24,742,483
2021-02-25,805,525
2021-02-26,854,560
2021-02-27,854,567
2021-02-28,861,567
2021-03-01,931,602
2021-03-02,1022,658
2021-03-03,1106,728
2021-03-04,1176,791
2021-03-05,1246,840
2021-03-06,1253,847
2021-03-07,1253,847
2021-03-08,1337,896
2021-03-09,1470,1015
2021-03-10,1659,1204
2021-03-11,1918,1442
2021-03-12,2261,1799
2021-03-13,2338,1876
2021-03-14,2366,1904
2021-03-15,2807,2457
2021-03-16,3381,3178
2021-03-17,4102,4151
2021-03-18,4746,4886
2021-03-19,5362,5572
2021-03-20,5509,5733
2021-03-21,5565,5803
2021-03-22,6216,6552
2021-03-23,6930,7406
2021-03-24,7476,8141
2021-03-25,7868,8666
2021-03-26,8204,9086
2021-03-27,8260,9149
2021-03-28,8274,9184
2021-03-29,8491,9499
2021-03-30,8708,9737
2021-03-31,8911,10031
2021-04-01,9100,10290
2021-04-02,9135,10325
2021-04-03,9142,10353
2021-04-04,9156,10388
2021-04-05,9170,10409
2021-04-06,9436,10745
2021-04-07,9660,11025
2021-04-08,9856,11298
2021-04-09,10045,11522
2021-04-10,10052,11543
2021-04-11,10059,11543
2021-04-12,10213,11774
2021-04-13,10388,11998
2021-04-14,10542,12215
2021-04-15,10668,12397
2021-04-16,10794,12551
2021-04-17,10801,12572
2021-04-18,10801,12579
2021-04-19,10892,12705
2021-04-20,11053,12943
2021-04-21,11144,13041
2021-04-22,11235,13160
2021-04-23,11312,13272
2021-04-24,11312,13279
2021-04-25,11326,13286
2021-04-26,11417,13454
2021-04-27,11522,13587
2021-04-28,11578,13664
2021-04-29,11676,13846
2021-04-30,11774,13986
2021-05-01,11781,13993
2021-05-02,11788,14000
2021-05-03,11788,14014
2021-05-04,11914,14161
2021-05-05,12082,14392
2021-05-06,12166,14490
2021-05-07,12278,14630
2021-05-08,12285,14644
2021-05-09,12285,14644
2021-05-10,12390,14805
2021-05-11,12537,15071
2021-05-12,12635,15176
2021-05-13,12747,15302
2021-05-14,12824,15449
2021-05-15,12838,15470
2021-05-16,12852,15470
2021-05-17,12978,15680
2021-05-18,13069,15778
2021-05-19,13181,15932
2021-05-20,13244,16030
2021-05-21,13293,16135
2021-05-22,13328,16212
2021-05-23,13328,16212
2021-05-24,13335,16212
total,890484,926331
