,1,2,3,4,5,6
2020-11-28,1383550,30037,197547,63763,32060,917273
2020-11-29,1383550,30037,197547,63763,32060,917273
2020-11-30,1383550,30037,197547,63763,32060,917273
2020-12-01,1383550,30037,197547,63763,32060,917273
2020-12-02,1383550,30037,197547,63763,32060,917273
2020-12-03,1383550,30037,197547,63763,32060,917273
2020-12-04,1383550,30037,197547,63763,32060,917273
2020-12-05,1383550,30037,197547,63763,32060,917273
2020-12-06,1383550,30037,197547,63763,32060,917273
2020-12-07,1383550,30037,197547,63763,32060,917273
2020-12-08,1383319,30030,197512,63763,32053,917119
2020-12-09,1382955,30016,197463,63749,32046,916839
2020-12-10,1382556,30009,197393,63728,32039,916566
2020-12-11,1382143,30002,197337,63714,32032,916279
2020-12-12,1381758,29995,197274,63707,32025,915999
2020-12-13,1381527,29988,197218,63700,32018,915817
2020-12-14,1381212,29981,197162,63693,32004,915551
2020-12-15,1380589,29974,197064,63672,31990,915173
2020-12-16,1379889,29960,196980,63651,31976,914676
2020-12-17,1379056,29939,196854,63623,31962,914081
2020-12-18,1378279,29918,196714,63588,31948,913458
2020-12-19,1377642,29904,196588,63560,31941,913010
2020-12-20,1376851,29890,196434,63532,31927,912408
2020-12-21,1375738,29869,196238,63490,31906,911645
2020-12-22,1374674,29848,195986,63455,31885,910952
2020-12-23,1373421,29820,195713,63399,31857,910035
2020-12-24,1372875,29806,195559,63392,31836,909594
2020-12-25,1372868,29806,195559,63392,31836,909594
2020-12-26,1372861,29806,195545,63385,31836,909573
2020-12-27,1372714,29799,195524,63385,31836,909447
2020-12-28,1372441,29792,195475,63378,31829,909244
2020-12-29,1371657,29764,195328,63336,31808,908663
2020-12-30,1369620,29715,194978,63273,31780,907207
2020-12-31,1367674,29680,194670,63217,31752,905716
2021-01-01,1367114,29673,194600,63196,31745,905324
2021-01-02,1366575,29659,194495,63168,31731,904967
2021-01-03,1366183,29645,194425,63154,31717,904631
2021-01-04,1365357,29624,194264,63112,31696,904078
2021-01-05,1363796,29603,193984,63049,31668,903063
2021-01-06,1361654,29554,193669,62972,31626,901635
2021-01-07,1358385,29470,193046,62846,31584,899437
2021-01-08,1354640,29386,192353,62692,31500,897036
2021-01-09,1351329,29323,191926,62545,31430,894768
2021-01-10,1349467,29295,191667,62475,31409,893494
2021-01-11,1346555,29232,191331,62363,31360,891520
2021-01-12,1342894,29169,190932,62188,31304,889119
2021-01-13,1338911,29099,190421,61978,31241,886417
2021-01-14,1334494,29001,189903,61761,31171,883449
2021-01-15,1328768,28889,189301,61502,31101,879942
2021-01-16,1324008,28791,188692,61306,31045,877002
2021-01-17,1321117,28735,188349,61187,31010,875063
2021-01-18,1317617,28644,187992,61012,30947,872830
2021-01-19,1312976,28532,187418,60718,30884,869974
2021-01-20,1307334,28392,186634,60389,30807,866600
2021-01-21,1300663,28231,185892,60025,30716,862435
2021-01-22,1291402,28063,184919,59633,30590,857122
2021-01-23,1282953,27881,184142,59318,30478,852187
2021-01-24,1278767,27804,183673,59115,30415,849471
2021-01-25,1274504,27706,183120,58856,30324,846650
2021-01-26,1268463,27573,182378,58576,30233,842933
2021-01-27,1262359,27454,181566,58240,30086,838824
2021-01-28,1252860,27272,180397,57813,29960,832993
2021-01-29,1242164,27062,179214,57386,29778,825930
2021-01-30,1229375,26908,177989,57064,29617,818363
2021-01-31,1222074,26789,176946,56819,29491,813799
2021-02-01,1214472,26642,176015,56525,29330,808514
2021-02-02,1204455,26460,174748,56056,29113,802081
2021-02-03,1189706,26229,173411,55580,28910,792722
2021-02-04,1171933,25914,171647,54957,28637,781746
2021-02-05,1153558,25627,169778,54271,28294,770658
2021-02-06,1126538,25291,167748,53704,28035,752955
2021-02-07,1114890,25123,166614,53480,27853,744499
2021-02-08,1102353,24885,165389,53011,27678,736225
2021-02-09,1085770,24640,163891,52472,27447,725977
2021-02-10,1067514,24353,161770,51877,27174,715428
