,1,2,3,4,5,6
2020-11-28,2474185,12502,104370,26712,22281,1727530
2020-11-29,2474185,12502,104370,26712,22281,1727530
2020-11-30,2474185,12502,104370,26712,22281,1727523
2020-12-01,2474171,12502,104370,26712,22281,1727516
2020-12-02,2474164,12502,104370,26712,22281,1727516
2020-12-03,2474164,12502,104370,26712,22281,1727516
2020-12-04,2474164,12502,104370,26712,22281,1727516
2020-12-05,2474164,12502,104370,26712,22281,1727516
2020-12-06,2474164,12502,104370,26712,22281,1727516
2020-12-07,2474157,12502,104370,26712,22281,1727509
2020-12-08,2473506,12502,104363,26712,22281,1727152
2020-12-09,2472344,12495,104342,26691,22274,1726277
2020-12-10,2471014,12488,104300,26677,22267,1725213
2020-12-11,2469754,12481,104258,26656,22260,1724219
2020-12-12,2468886,12474,104230,26649,22253,1723568
2020-12-13,2468123,12474,104216,26642,22246,1723043
2020-12-14,2466814,12467,104160,26621,22239,1722000
2020-12-15,2455355,12432,103845,26523,22190,1711773
2020-12-16,2436315,12383,103320,26376,22120,1695106
2020-12-17,2419305,12334,102774,26236,22036,1679923
2020-12-18,2407762,12299,102284,26138,21987,1670186
2020-12-19,2393608,12236,101591,26019,21910,1659259
2020-12-20,2381029,12194,101171,25942,21847,1649557
2020-12-21,2373084,12166,100842,25872,21805,1643439
2020-12-22,2358132,12124,100443,25795,21749,1633051
2020-12-23,2347443,12089,100142,25739,21679,1624805
2020-12-24,2344608,12075,99953,25718,21672,1622838
2020-12-25,2344608,12075,99953,25718,21672,1622831
2020-12-26,2344601,12075,99946,25718,21672,1622824
2020-12-27,2344426,12075,99939,25718,21665,1622719
2020-12-28,2344027,12068,99932,25718,21665,1622453
2020-12-29,2338679,12040,99729,25676,21630,1618547
2020-12-30,2324546,11977,99344,25592,21567,1606409
2020-12-31,2314228,11949,98994,25529,21504,1597078
2021-01-01,2312121,11942,98966,25515,21497,1595209
2021-01-02,2310189,11942,98910,25508,21483,1593634
2021-01-03,2309181,11935,98882,25501,21483,1592752
2021-01-04,2308131,11928,98847,25473,21476,1591464
2021-01-05,2305499,11907,98707,25431,21441,1589252
2021-01-06,2298653,11879,98441,25368,21385,1584009
2021-01-07,2271276,11795,97643,25214,21231,1562813
2021-01-08,2238509,11648,96362,24927,20958,1536619
2021-01-09,2210537,11536,95109,24612,20797,1513932
2021-01-10,2198665,11480,94549,24472,20734,1503607
2021-01-11,2189236,11438,94220,24367,20685,1496985
2021-01-12,2168075,11375,93800,24234,20608,1479954
2021-01-13,2134244,11270,92764,23968,20454,1453760
2021-01-14,2099223,11095,90986,23576,20160,1425830
2021-01-15,2054171,10885,89397,23149,19922,1391684
2021-01-16,2008412,10724,88060,22806,19663,1356012
2021-01-17,1989554,10654,87528,22673,19481,1339954
2021-01-18,1974392,10570,86982,22470,19327,1328047
2021-01-19,1928395,10416,85407,22120,19075,1292949
2021-01-20,1873256,10164,83146,21546,18690,1253959
2021-01-21,1818299,9954,81221,21091,18382,1211966
2021-01-22,1735307,9604,78246,20412,17654,1152340
2021-01-23,1646960,9310,75425,19852,16989,1091776
2021-01-24,1618400,9163,74130,19565,16611,1070300
2021-01-25,1591534,8995,72716,19222,16380,1051442
2021-01-26,1554742,8806,70917,18753,16002,1026963
2021-01-27,1520106,8596,68747,18256,15575,1002470
2021-01-28,1461243,8344,66059,17738,15134,966014
2021-01-29,1376277,8036,63539,17192,14672,912219
2021-01-30,1290121,7756,60928,16681,14140,856506
2021-01-31,1240771,7574,59353,16408,13839,824880
2021-02-01,1195397,7371,57820,16107,13538,796852
2021-02-02,1144311,7154,55713,15638,13132,764624
2021-02-03,1078322,6965,53655,15260,12726,724283
2021-02-04,1008112,6671,51128,14686,12194,683417
2021-02-05,942158,6384,48650,14196,11613,643993
2021-02-06,860482,6083,46263,13734,11179,591381
2021-02-07,820393,5964,45045,13552,10948,563577
2021-02-08,781431,5796,43393,13188,10605,537362
2021-02-09,725851,5565,41090,12677,10087,501151
2021-02-10,667597,5285,38479,12145,9674,464709
2021-02-11,598521,4963,35469,11466,9107,423318
2021-02-12,529214,4634,32851,10850,8568,379981
2021-02-13,456652,4368,30422,10374,8113,335720
2021-02-14,428316,4242,29211,10157,7889,318262
2021-02-15,397810,4109,28119,9926,7595,298900
2021-02-16,360262,3934,26572,9590,7259,275177
2021-02-17,320418,3745,24941,9240,6930,248899
2021-02-18,289170,3577,23660,8939,6643,228130
2021-02-19,265307,3451,22659,8729,6426,211666
2021-02-20,244734,3332,21798,8554,6237,198373
2021-02-21,236782,3297,21420,8498,6181,193704
2021-02-22,225764,3220,20881,8379,6076,186039
2021-02-23,212849,3136,20195,8183,5922,176792
2021-02-24,195132,3038,19460,7973,5719,165081
2021-02-25,179039,2940,18718,7770,5565,153461
2021-02-26,163331,2821,18025,7567,5397,142275
2021-02-27,152950,2744,17514,7420,5292,134799
2021-02-28,147644,2709,17297,7357,5229,131012
2021-03-01,143598,2681,17115,7280,5173,127981
2021-03-02,139230,2646,16919,7189,5089,124558
2021-03-03,134064,2604,16562,7091,5005,120680
2021-03-04,127078,2534,16100,6972,4935,115339
2021-03-05,119812,2471,15736,6846,4837,109830
2021-03-06,114114,2415,15393,6713,4760,105266
2021-03-07,112679,2401,15253,6692,4732,104272
2021-03-08,109809,2366,15078,6615,4697,102081
2021-03-09,106946,2338,14812,6503,4641,99757
2021-03-10,104265,2310,14588,6412,4592,97580
2021-03-11,101703,2275,14336,6314,4536,95396
2021-03-12,98070,2240,14140,6216,4480,92792
2021-03-13,94129,2205,13846,6118,4424,90167
2021-03-14,92323,2191,13720,6090,4396,88851
2021-03-15,89656,2163,13489,6013,4354,86534
2021-03-16,87038,2135,13300,5950,4305,84630
2021-03-17,84994,2107,13034,5866,4256,82964
2021-03-18,82782,2058,12817,5782,4200,81151
2021-03-19,80801,2037,12586,5712,4158,79520
2021-03-20,78568,2016,12432,5656,4116,77868
2021-03-21,77938,2009,12348,5642,4095,77350
2021-03-22,76748,1995,12229,5593,4067,76419
2021-03-23,75453,1981,12103,5530,4025,75320
2021-03-24,74088,1960,11949,5460,3983,74207
2021-03-25,72716,1939,11788,5383,3948,73192
2021-03-26,71463,1925,11627,5327,3913,72156
2021-03-27,70168,1911,11487,5257,3878,71092
2021-03-28,69643,1904,11403,5222,3864,70630
2021-03-29,68824,1890,11305,5159,3850,69923
2021-03-30,67900,1876,11172,5110,3829,69153
2021-03-31,66871,1862,11060,5082,3794,68369
2021-04-01,66115,1848,10976,5047,3773,67767
2021-04-02,65737,1841,10948,5033,3766,67410
2021-04-03,65450,1834,10920,5019,3759,67137
2021-04-04,65331,1834,10892,5019,3759,67046
2021-04-05,65247,1827,10878,5019,3752,66983
2021-04-06,64855,1827,10822,5005,3738,66682
2021-04-07,64246,1813,10710,4963,3710,66213
2021-04-08,63693,1806,10647,4935,3696,65779
2021-04-09,63049,1792,10549,4907,3682,65324
2021-04-10,62531,1785,10486,4886,3675,64988
2021-04-11,62307,1785,10451,4886,3668,64855
2021-04-12,61950,1771,10423,4872,3661,64589
2021-04-13,61551,1771,10374,4858,3654,64288
2021-04-14,61166,1764,10325,4837,3640,63952
2021-04-15,60760,1757,10283,4816,3626,63651
2021-04-16,60319,1750,10248,4802,3619,63343
2021-04-17,60025,1750,10213,4788,3619,63133
2021-04-18,59892,1750,10192,4781,3612,63042
2021-04-19,59633,1743,10164,4767,3605,62811
2021-04-20,59304,1743,10122,4753,3591,62573
2021-04-21,58975,1743,10052,4746,3584,62321
2021-04-22,58653,1736,10003,4732,3563,62083
2021-04-23,58303,1729,9968,4711,3549,61803
2021-04-24,58065,1722,9933,4697,3549,61586
2021-04-25,57897,1715,9912,4690,3549,61474
2021-04-26,57673,1715,9884,4683,3542,61278
2021-04-27,57372,1708,9863,4676,3535,61082
2021-04-28,57071,1708,9828,4655,3528,60851
2021-04-29,56749,1701,9786,4648,3521,60592
2021-04-30,56469,1694,9758,4648,3514,60396
2021-05-01,56308,1694,9730,4634,3514,60249
2021-05-02,56224,1694,9709,4627,3514,60214
2021-05-03,56154,1694,9702,4620,3507,60172
2021-05-04,55993,1694,9681,4613,3493,60053
2021-05-05,55783,1687,9653,4592,3486,59892
2021-05-06,55496,1680,9611,4564,3472,59696
2021-05-07,55251,1680,9576,4550,3465,59521
2021-05-08,55069,1680,9555,4543,3458,59402
2021-05-09,54999,1680,9548,4536,3458,59339
2021-05-10,54810,1680,9520,4522,3451,59220
2021-05-11,54600,1673,9485,4515,3437,59066
2021-05-12,54320,1673,9429,4501,3430,58835
2021-05-13,53998,1666,9394,4487,3409,58611
2021-05-14,53781,1659,9352,4466,3395,58450
2021-05-15,53620,1659,9310,4459,3388,58303
2021-05-16,53543,1652,9289,4452,3381,58233
2021-05-17,53424,1652,9261,4452,3367,58135
2021-05-18,53242,1652,9226,4438,3367,57925
2021-05-19,52983,1645,9163,4417,3353,57729
total,2474213,12502,104370,26712,22281,1727551
