,F,M
2020-11-28,14,0
2020-11-29,14,0
2020-11-30,14,0
2020-12-01,21,7
2020-12-02,28,14
2020-12-03,28,14
2020-12-04,28,14
2020-12-05,28,14
2020-12-06,28,14
2020-12-07,42,14
2020-12-08,98,49
2020-12-09,238,140
2020-12-10,490,266
2020-12-11,805,420
2020-12-12,903,469
2020-12-13,910,483
2020-12-14,1225,644
2020-12-15,1582,819
2020-12-16,2044,1064
2020-12-17,2478,1281
2020-12-18,2842,1491
2020-12-19,2912,1533
2020-12-20,2954,1554
2020-12-21,3171,1687
2020-12-22,3367,1778
2020-12-23,3584,1904
2020-12-24,3780,1995
2020-12-25,3780,1995
2020-12-26,3780,2002
2020-12-27,3794,2002
2020-12-28,3801,2009
2020-12-29,3934,2086
2020-12-30,4060,2156
2020-12-31,4200,2233
2021-01-01,4249,2254
2021-01-02,4312,2289
2021-01-03,4333,2296
2021-01-04,4732,2513
2021-01-05,5341,2849
2021-01-06,5922,3136
2021-01-07,6489,3430
2021-01-08,7112,3745
2021-01-09,7294,3829
2021-01-10,7364,3864
2021-01-11,8183,4291
2021-01-12,9149,4767
2021-01-13,10185,5285
2021-01-14,11102,5817
2021-01-15,11907,6216
2021-01-16,12075,6307
2021-01-17,12173,6370
2021-01-18,13286,7000
2021-01-19,14336,7560
2021-01-20,15190,8022
2021-01-21,15939,8407
2021-01-22,16597,8750
2021-01-23,16688,8806
2021-01-24,16751,8841
2021-01-25,17773,9366
2021-01-26,18781,9961
2021-01-27,19677,10395
2021-01-28,20328,10759
2021-01-29,20888,11074
2021-01-30,20958,11116
2021-01-31,20993,11144
2021-02-01,21672,11508
2021-02-02,22477,11963
2021-02-03,23149,12369
2021-02-04,23723,12768
2021-02-05,24388,13132
2021-02-06,24493,13209
2021-02-07,24549,13223
2021-02-08,25438,13755
2021-02-09,26271,14266
2021-02-10,26950,14693
2021-02-11,27552,15057
2021-02-12,28035,15344
2021-02-13,28063,15358
2021-02-14,28084,15372
2021-02-15,28399,15540
2021-02-16,28651,15708
2021-02-17,28910,15841
2021-02-18,29099,15974
2021-02-19,29295,16065
2021-02-20,29309,16065
2021-02-21,29309,16065
2021-02-22,29463,16184
2021-02-23,29687,16317
2021-02-24,29862,16401
2021-02-25,29988,16464
2021-02-26,30114,16527
2021-02-27,30128,16541
2021-02-28,30135,16548
2021-03-01,30282,16660
2021-03-02,30464,16758
2021-03-03,30632,16891
2021-03-04,30821,17024
2021-03-05,30954,17115
2021-03-06,30982,17122
2021-03-07,30982,17136
2021-03-08,31136,17220
2021-03-09,31325,17346
2021-03-10,31458,17444
2021-03-11,31640,17563
2021-03-12,31731,17619
2021-03-13,31738,17619
2021-03-14,31752,17626
2021-03-15,31899,17717
2021-03-16,32053,17808
2021-03-17,32165,17892
2021-03-18,32277,17976
2021-03-19,32375,18053
2021-03-20,32389,18053
2021-03-21,32389,18060
2021-03-22,32515,18137
2021-03-23,32641,18249
2021-03-24,32767,18354
2021-03-25,32893,18417
2021-03-26,32949,18452
2021-03-27,32956,18459
2021-03-28,32956,18466
2021-03-29,33012,18508
2021-03-30,33089,18578
2021-03-31,33145,18613
2021-04-01,33201,18641
2021-04-02,33201,18648
2021-04-03,33201,18648
2021-04-04,33201,18648
2021-04-05,33201,18648
2021-04-06,33243,18676
2021-04-07,33292,18704
2021-04-08,33355,18760
2021-04-09,33383,18781
2021-04-10,33425,18802
2021-04-11,33425,18802
2021-04-12,33481,18844
2021-04-13,33551,18900
2021-04-14,33579,18914
2021-04-15,33628,18935
2021-04-16,33649,18949
2021-04-17,33663,18949
2021-04-18,33663,18949
2021-04-19,33670,18963
2021-04-20,33705,18984
2021-04-21,33747,18998
2021-04-22,33768,19012
2021-04-23,33810,19040
2021-04-24,33810,19040
2021-04-25,33810,19040
2021-04-26,33845,19068
2021-04-27,33880,19089
2021-04-28,33929,19117
2021-04-29,33950,19131
2021-04-30,33992,19145
2021-05-01,33992,19145
2021-05-02,33992,19145
2021-05-03,33992,19145
2021-05-04,34013,19166
2021-05-05,34027,19173
2021-05-06,34062,19194
2021-05-07,34090,19201
2021-05-08,34090,19208
2021-05-09,34097,19215
2021-05-10,34118,19222
2021-05-11,34160,19257
2021-05-12,34181,19271
2021-05-13,34209,19292
2021-05-14,34237,19320
2021-05-15,34237,19320
2021-05-16,34244,19320
2021-05-17,34265,19334
2021-05-18,34300,19376
2021-05-19,34314,19397
2021-05-20,34335,19404
2021-05-21,34356,19432
2021-05-22,34356,19432
2021-05-23,34356,19432
2021-05-24,34356,19432
total,1492883,1086512
