,1,2,3,4,5,6
2020-11-28,0,0,0,0,0,0
2020-11-29,0,0,0,0,0,0
2020-11-30,0,0,0,0,0,0
2020-12-01,0,0,0,0,0,0
2020-12-02,7,0,0,0,0,0
2020-12-03,7,0,0,0,0,0
2020-12-04,7,0,0,0,0,7
2020-12-05,7,0,0,0,0,7
2020-12-06,7,0,0,0,0,7
2020-12-07,7,0,0,0,0,7
2020-12-08,7,0,0,0,0,7
2020-12-09,21,0,0,0,0,7
2020-12-10,21,0,0,0,0,7
2020-12-11,21,0,0,0,0,7
2020-12-12,21,0,0,0,0,7
2020-12-13,21,0,0,0,0,7
2020-12-14,21,0,0,0,0,14
2020-12-15,21,0,0,0,0,14
2020-12-16,21,0,0,0,0,14
2020-12-17,28,0,0,0,0,21
2020-12-18,35,0,0,0,0,21
2020-12-19,35,0,0,0,0,21
2020-12-20,35,0,0,0,0,21
2020-12-21,35,0,0,0,0,21
2020-12-22,42,0,0,7,0,21
2020-12-23,49,0,7,7,0,28
2020-12-24,49,0,7,7,0,28
2020-12-25,49,0,7,7,0,28
2020-12-26,49,0,7,7,0,28
2020-12-27,49,0,7,7,0,28
2020-12-28,49,0,7,7,0,28
2020-12-29,56,0,7,7,0,35
2020-12-30,63,0,14,7,0,35
2020-12-31,70,0,14,14,0,42
2021-01-01,70,0,14,14,0,42
2021-01-02,70,0,14,14,0,42
2021-01-03,70,0,14,14,0,42
2021-01-04,77,0,14,14,0,42
2021-01-05,84,0,14,14,0,42
2021-01-06,98,7,21,21,0,49
2021-01-07,105,7,21,21,0,56
2021-01-08,140,7,21,28,0,63
2021-01-09,147,7,28,35,0,63
2021-01-10,154,7,28,35,0,63
2021-01-11,175,7,28,42,0,63
2021-01-12,203,14,28,56,0,77
2021-01-13,224,14,35,63,0,84
2021-01-14,259,21,49,91,7,105
2021-01-15,287,28,56,112,7,119
2021-01-16,294,28,63,112,7,119
2021-01-17,308,35,63,112,7,133
2021-01-18,364,42,77,154,7,161
2021-01-19,434,49,91,196,14,196
2021-01-20,525,56,105,231,14,231
2021-01-21,637,63,126,273,21,280
2021-01-22,805,77,154,350,21,357
2021-01-23,840,77,154,371,21,371
2021-01-24,854,77,154,371,21,378
2021-01-25,1043,91,189,420,28,448
2021-01-26,1274,112,217,490,42,567
2021-01-27,1505,133,245,588,49,679
2021-01-28,1820,161,294,728,63,840
2021-01-29,2177,189,350,903,84,1029
2021-01-30,2247,196,357,924,91,1064
2021-01-31,2289,196,364,938,98,1085
2021-02-01,2709,224,427,1092,105,1267
2021-02-02,3262,266,490,1281,133,1526
2021-02-03,3885,308,588,1519,168,1813
2021-02-04,4480,350,665,1708,189,2079
2021-02-05,5138,399,735,1911,203,2408
2021-02-06,5229,406,749,1932,203,2457
2021-02-07,5271,406,763,1946,210,2485
2021-02-08,6048,469,882,2219,238,2807
