,1,2,3,4,5
2020-11-28,0,0,0,0,0
2020-11-29,0,0,0,0,0
2020-11-30,0,0,0,0,0
2020-12-01,0,0,0,0,0
2020-12-02,0,0,0,0,0
2020-12-03,7,0,0,0,0
2020-12-04,7,7,0,0,0
2020-12-05,7,7,0,0,0
2020-12-06,7,7,0,0,0
2020-12-07,7,7,0,0,0
2020-12-08,7,7,0,0,0
2020-12-09,7,14,0,7,0
2020-12-10,7,14,0,7,0
2020-12-11,7,14,0,7,0
2020-12-12,7,14,0,7,0
2020-12-13,7,14,0,7,0
2020-12-14,7,14,7,7,0
2020-12-15,7,14,7,7,0
2020-12-16,14,21,7,7,0
2020-12-17,14,21,7,14,0
2020-12-18,14,28,7,14,0
2020-12-19,14,28,7,14,0
2020-12-20,14,28,7,14,0
2020-12-21,14,28,7,14,0
2020-12-22,21,28,14,14,0
2020-12-23,28,28,14,14,0
2020-12-24,28,28,14,14,0
2020-12-25,28,28,14,14,0
2020-12-26,28,28,14,14,0
2020-12-27,28,28,14,14,0
2020-12-28,28,28,14,14,0
2020-12-29,35,35,14,14,0
2020-12-30,42,35,14,14,7
2020-12-31,49,35,21,21,7
2021-01-01,49,35,21,21,7
2021-01-02,49,35,21,21,7
2021-01-03,49,35,21,21,7
2021-01-04,49,35,21,21,7
2021-01-05,56,42,28,28,7
2021-01-06,63,56,28,35,14
2021-01-07,63,63,35,35,14
2021-01-08,91,77,42,42,14
2021-01-09,91,77,56,42,14
2021-01-10,91,77,56,42,14
2021-01-11,105,84,63,49,21
2021-01-12,133,105,70,56,21
2021-01-13,161,112,70,56,21
2021-01-14,210,147,91,63,28
2021-01-15,238,168,105,70,28
2021-01-16,238,175,105,70,35
2021-01-17,252,182,105,70,42
2021-01-18,322,238,133,77,42
2021-01-19,385,280,161,84,63
2021-01-20,462,336,196,105,70
2021-01-21,553,399,231,126,84
2021-01-22,693,504,308,161,105
2021-01-23,721,525,315,161,112
2021-01-24,728,525,315,168,112
2021-01-25,868,623,371,203,154
2021-01-26,1071,749,455,245,182
2021-01-27,1260,889,539,301,217
2021-01-28,1526,1085,658,364,280
2021-01-29,1820,1330,791,448,343
2021-01-30,1876,1372,812,462,357
2021-01-31,1918,1386,833,469,357
2021-02-01,2247,1638,987,546,413
2021-02-02,2674,1932,1190,658,504
2021-02-03,3185,2289,1407,805,588
2021-02-04,3640,2632,1610,924,665
2021-02-05,4130,3017,1827,1071,742
2021-02-06,4214,3052,1862,1092,756
2021-02-07,4256,3080,1876,1099,763
2021-02-08,4851,3514,2142,1281,868
2021-02-09,5397,3892,2380,1435,980
2021-02-10,5873,4193,2590,1589,1085
2021-02-11,6391,4501,2779,1701,1169
2021-02-12,6839,4823,2961,1834,1260
2021-02-13,6923,4879,3010,1855,1288
2021-02-14,7042,5012,3038,1883,1288
2021-02-15,7595,5404,3290,2065,1414
2021-02-16,8288,5880,3633,2289,1547
2021-02-17,9107,6419,3941,2520,1701
2021-02-18,9835,6972,4326,2821,1904
2021-02-19,10479,7420,4669,3073,2086
2021-02-20,10549,7497,4711,3094,2114
2021-02-21,10591,7518,4725,3101,2114
2021-02-22,11319,8029,5082,3332,2303
2021-02-23,12299,8603,5460,3626,2485
2021-02-24,13174,9156,5789,3892,2667
2021-02-25,13993,9660,6146,4144,2870
2021-02-26,14679,10066,6426,4354,3024
2021-02-27,14791,10108,6454,4375,3045
2021-02-28,14826,10122,6461,4382,3052
2021-03-01,15435,10556,6762,4599,3213
2021-03-02,16254,11172,7224,4907,3444
2021-03-03,17045,11795,7707,5201,3654
2021-03-04,17906,12397,8141,5544,3871
2021-03-05,18585,12929,8491,5768,4018
2021-03-06,18641,12992,8533,5803,4046
2021-03-07,18683,13020,8547,5817,4060
2021-03-08,19460,13608,8925,6118,4277
2021-03-09,20391,14182,9303,6377,4494
2021-03-10,21378,14868,9723,6692,4725
2021-03-11,22316,15512,10122,7021,4977
2021-03-12,23149,16023,10444,7238,5124
2021-03-13,23240,16079,10507,7259,5166
2021-03-14,23282,16100,10521,7273,5180
2021-03-15,24164,16702,10913,7518,5390
2021-03-16,25032,17213,11263,7812,5600
2021-03-17,25928,17836,11627,8036,5740
2021-03-18,26684,18361,11935,8288,5915
2021-03-19,27321,18886,12166,8470,6034
2021-03-20,27433,18991,12208,8512,6076
2021-03-21,27475,19012,12229,8526,6090
2021-03-22,28028,19481,12488,8736,6223
2021-03-23,28875,20160,12782,8946,6391
2021-03-24,29470,20671,13076,9149,6524
2021-03-25,29988,21098,13279,9331,6629
2021-03-26,30513,21462,13440,9436,6699
2021-03-27,30534,21511,13468,9450,6699
2021-03-28,30562,21546,13503,9471,6720
2021-03-29,31073,21826,13664,9583,6776
2021-03-30,31514,22057,13769,9646,6839
2021-03-31,31836,22260,13867,9744,6902
2021-04-01,32249,22456,13958,9814,6944
2021-04-02,32263,22463,13965,9821,6951
2021-04-03,32333,22484,13972,9835,6958
2021-04-04,32347,22491,13979,9849,6965
2021-04-05,32361,22505,13986,9849,6965
2021-04-06,32627,22729,14112,9968,7035
2021-04-07,32900,22883,14196,10010,7077
2021-04-08,33166,23044,14273,10066,7119
2021-04-09,33369,23233,14336,10129,7147
2021-04-10,33397,23247,14350,10129,7147
2021-04-11,33404,23247,14350,10129,7147
2021-04-12,33642,23394,14392,10164,7182
2021-04-13,34006,23590,14469,10206,7196
2021-04-14,34328,23751,14546,10241,7224
2021-04-15,34482,23877,14623,10276,7252
2021-04-16,34678,24010,14693,10346,7287
2021-04-17,34685,24024,14700,10346,7294
2021-04-18,34713,24031,14700,10353,7294
2021-04-19,34888,24185,14763,10395,7322
2021-04-20,35084,24297,14819,10444,7357
2021-04-21,35259,24458,14896,10521,7385
2021-04-22,35413,24577,14952,10549,7413
2021-04-23,35616,24752,15022,10584,7441
2021-04-24,35630,24759,15029,10584,7441
2021-04-25,35651,24773,15036,10591,7441
2021-04-26,35826,24899,15099,10633,7469
2021-04-27,36106,25074,15218,10710,7504
2021-04-28,36274,25214,15274,10752,7539
2021-04-29,36456,25340,15351,10822,7567
2021-04-30,36603,25480,15414,10864,7595
2021-05-01,36603,25487,15414,10864,7595
2021-05-02,36610,25494,15421,10864,7602
2021-05-03,36617,25501,15421,10864,7602
2021-05-04,36771,25676,15477,10892,7623
2021-05-05,37016,25865,15596,10969,7679
2021-05-06,37149,25991,15645,10997,7700
2021-05-07,37296,26166,15715,11053,7742
2021-05-08,37303,26180,15736,11060,7749
2021-05-09,37310,26180,15736,11060,7749
2021-05-10,37513,26369,15820,11109,7791
2021-05-11,37800,26551,15946,11186,7833
2021-05-12,38066,26684,16030,11228,7861
2021-05-13,38227,26810,16121,11291,7903
2021-05-14,38409,26908,16163,11340,7924
2021-05-15,38430,26915,16170,11347,7938
2021-05-16,38444,26922,16177,11354,7945
2021-05-17,38591,26999,16240,11403,7966
2021-05-18,38780,27097,16296,11438,7994
2021-05-19,38913,27209,16345,11473,8029
2021-05-20,39074,27377,16408,11508,8057
2021-05-21,39186,27461,16436,11529,8085
2021-05-22,39186,27468,16443,11536,8085
2021-05-23,39193,27475,16443,11536,8085
2021-05-24,39221,27489,16443,11536,8085
total,966749,843248,690788,613711,577451
