,False
2020-11-28,2152640
2020-11-29,2152633
2020-11-30,2152626
2020-12-01,2152626
2020-12-02,2152619
2020-12-03,2152619
2020-12-04,2152619
2020-12-05,2152619
2020-12-06,2152619
2020-12-07,2152612
2020-12-08,2152367
2020-12-09,2151821
2020-12-10,2151240
2020-12-11,2150645
2020-12-12,2150197
2020-12-13,2149861
2020-12-14,2149329
2020-12-15,2148391
2020-12-16,2147208
2020-12-17,2145563
2020-12-18,2144065
2020-12-19,2142686
2020-12-20,2140845
2020-12-21,2138689
2020-12-22,2136785
2020-12-23,2134475
2020-12-24,2133355
2020-12-25,2133348
2020-12-26,2133264
2020-12-27,2132991
2020-12-28,2132487
2020-12-29,2130835
2020-12-30,2127405
2020-12-31,2124430
2021-01-01,2123485
2021-01-02,2122407
2021-01-03,2121623
2021-01-04,2120125
2021-01-05,2117164
2021-01-06,2112810
2021-01-07,2106615
2021-01-08,2099916
2021-01-09,2094295
2021-01-10,2091012
2021-01-11,2086420
2021-01-12,2080708
2021-01-13,2074016
2021-01-14,2066575
2021-01-15,2058357
2021-01-16,2051770
2021-01-17,2047360
2021-01-18,2041760
2021-01-19,2035383
2021-01-20,2028593
2021-01-21,2021180
2021-01-22,2012920
2021-01-23,2006025
2021-01-24,2001860
2021-01-25,1997261
2021-01-26,1991794
2021-01-27,1986103
2021-01-28,1980160
2021-01-29,1973503
2021-01-30,1967896
2021-01-31,1963318
2021-02-01,1958292
2021-02-02,1952307
2021-02-03,1945356
2021-02-04,1938510
2021-02-05,1931419
2021-02-06,1925182
2021-02-07,1921493
2021-02-08,1917615
2021-02-09,1911840
2021-02-10,1903895
2021-02-11,1892856
2021-02-12,1877162
2021-02-13,1860754
2021-02-14,1851381
2021-02-15,1842379
2021-02-16,1823892
2021-02-17,1793995
2021-02-18,1767241
2021-02-19,1745534
2021-02-20,1724562
2021-02-21,1716876
2021-02-22,1706425
2021-02-23,1683339
2021-02-24,1641325
2021-02-25,1588440
2021-02-26,1526336
2021-02-27,1471050
2021-02-28,1435322
2021-03-01,1394897
2021-03-02,1344700
2021-03-03,1282134
2021-03-04,1202236
2021-03-05,1115541
2021-03-06,1025962
2021-03-07,978880
2021-03-08,919961
2021-03-09,866033
2021-03-10,811867
2021-03-11,761866
2021-03-12,701589
2021-03-13,624778
2021-03-14,587055
2021-03-15,543459
2021-03-16,504651
2021-03-17,471331
2021-03-18,439754
2021-03-19,403956
2021-03-20,364406
2021-03-21,348684
2021-03-22,334565
2021-03-23,321825
2021-03-24,309603
2021-03-25,297465
2021-03-26,285341
2021-03-27,271523
2021-03-28,265349
2021-03-29,259490
2021-03-30,254086
2021-03-31,248920
2021-04-01,245658
2021-04-02,243985
2021-04-03,241941
2021-04-04,241199
2021-04-05,240744
2021-04-06,239204
2021-04-07,237321
2021-04-08,235515
2021-04-09,233646
2021-04-10,232106
2021-04-11,231406
2021-04-12,230566
2021-04-13,229607
2021-04-14,228655
2021-04-15,227738
2021-04-16,226891
2021-04-17,226156
2021-04-18,225862
2021-04-19,225225
2021-04-20,224441
2021-04-21,223678
2021-04-22,222978
2021-04-23,222229
2021-04-24,221648
2021-04-25,221361
2021-04-26,220815
2021-04-27,220101
2021-04-28,219569
2021-04-29,218925
2021-04-30,218267
2021-05-01,217882
2021-05-02,217693
2021-05-03,217567
2021-05-04,217147
2021-05-05,216545
2021-05-06,215985
2021-05-07,215446
2021-05-08,214914
2021-05-09,214697
2021-05-10,214235
2021-05-11,213521
2021-05-12,212842
2021-05-13,212002
2021-05-14,211288
2021-05-15,210609
2021-05-16,210273
2021-05-17,209685
2021-05-18,208999
2021-05-19,208201
2021-05-20,207634
2021-05-21,207200
2021-05-22,206857
2021-05-23,206857
2021-05-24,206850
total,2152640
