,F,M
2020-11-28,1116269,1035762
2020-11-29,1116269,1035762
2020-11-30,1116269,1035762
2020-12-01,1116262,1035755
2020-12-02,1116262,1035755
2020-12-03,1116262,1035755
2020-12-04,1116262,1035748
2020-12-05,1116262,1035748
2020-12-06,1116262,1035748
2020-12-07,1116262,1035748
2020-12-08,1116094,1035678
2020-12-09,1115709,1035517
2020-12-10,1115303,1035342
2020-12-11,1114869,1035174
2020-12-12,1114533,1035062
2020-12-13,1114267,1034985
2020-12-14,1113882,1034838
2020-12-15,1113196,1034600
2020-12-16,1112300,1034313
2020-12-17,1111040,1033921
2020-12-18,1109885,1033578
2020-12-19,1108835,1033256
2020-12-20,1107407,1032829
2020-12-21,1105741,1032353
2020-12-22,1104271,1031905
2020-12-23,1102514,1031359
2020-12-24,1101674,1031086
2020-12-25,1101667,1031079
2020-12-26,1101618,1031037
2020-12-27,1101422,1030967
2020-12-28,1101030,1030855
2020-12-29,1099749,1030477
2020-12-30,1097061,1029749
2020-12-31,1094772,1029063
2021-01-01,1094016,1028867
2021-01-02,1093176,1028629
2021-01-03,1092560,1028454
2021-01-04,1091412,1028111
2021-01-05,1089109,1027446
2021-01-06,1085714,1026494
2021-01-07,1080835,1025171
2021-01-08,1075634,1023673
2021-01-09,1071280,1022406
2021-01-10,1068746,1021664
2021-01-11,1065183,1020642
2021-01-12,1060717,1019396
2021-01-13,1055502,1017912
2021-01-14,1049860,1016113
2021-01-15,1043721,1014034
2021-01-16,1038667,1012508
2021-01-17,1035300,1011472
2021-01-18,1031002,1010163
2021-01-19,1026235,1008560
2021-01-20,1021209,1006789
2021-01-21,1015812,1004787
2021-01-22,1009722,1002610
2021-01-23,1004773,1000657
2021-01-24,1001840,999418
2021-01-25,998578,998102
2021-01-26,994686,996520
2021-01-27,990710,994798
2021-01-28,986552,993027
2021-01-29,982037,990871
2021-01-30,978250,989058
2021-01-31,975247,987483
2021-02-01,971978,985726
2021-02-02,968205,983507
2021-02-03,963844,980931
2021-02-04,959637,978278
2021-02-05,955304,975527
2021-02-06,951356,973231
2021-02-07,949102,971810
2021-02-08,946582,970445
2021-02-09,943019,968233
2021-02-10,938259,965055
2021-02-11,931756,960519
2021-02-12,922656,953925
2021-02-13,913150,947030
2021-02-14,907837,942977
2021-02-15,902538,939274
2021-02-16,892066,931266
2021-02-17,875077,918358
2021-02-18,859915,906773
2021-02-19,847658,897330
2021-02-20,835940,888076
2021-02-21,831663,884674
2021-02-22,825769,880124
2021-02-23,812875,869932
2021-02-24,789474,851333
2021-02-25,760284,827631
2021-02-26,726733,799113
2021-02-27,697445,773136
2021-02-28,679077,755755
2021-03-01,658189,736232
2021-03-02,632478,711746
2021-03-03,600915,680743
2021-03-04,560392,641389
2021-03-05,516985,598108
2021-03-06,472759,552769
2021-03-07,450198,528262
2021-03-08,422800,496748
2021-03-09,397523,468111
2021-03-10,371546,439950
2021-03-11,347515,413987
2021-03-12,318731,382494
2021-03-13,281869,342559
2021-03-14,264411,322308
2021-03-15,243635,299502
2021-03-16,224819,279524
2021-03-17,208684,262339
2021-03-18,193438,246029
2021-03-19,176743,226926
2021-03-20,158368,205765
2021-03-21,151473,196931
2021-03-22,145075,189231
2021-03-23,139244,182336
2021-03-24,133742,175602
2021-03-25,128079,169141
2021-03-26,122647,162442
2021-03-27,116557,154721
2021-03-28,113911,151193
2021-03-29,111244,148001
2021-03-30,108738,145110
2021-03-31,106295,142387
2021-04-01,104769,140651
2021-04-02,104020,139727
2021-04-03,103117,138593
2021-04-04,102816,138152
2021-04-05,102599,137907
2021-04-06,101871,137102
2021-04-07,100982,136115
2021-04-08,100114,135184
2021-04-09,99225,134197
2021-04-10,98546,133350
2021-04-11,98224,132972
2021-04-12,97832,132531
2021-04-13,97384,132020
2021-04-14,96929,131516
2021-04-15,96481,131047
2021-04-16,96054,130627
2021-04-17,95725,130228
2021-04-18,95592,130060
2021-04-19,95305,129710
2021-04-20,94927,129304
2021-04-21,94563,128905
2021-04-22,94220,128541
2021-04-23,93884,128135
2021-04-24,93618,127820
2021-04-25,93471,127680
2021-04-26,93219,127386
2021-04-27,92890,127001
2021-04-28,92638,126721
2021-04-29,92316,126399
2021-04-30,92036,126014
2021-05-01,91868,125804
2021-05-02,91777,125706
2021-05-03,91735,125636
2021-05-04,91546,125398
2021-05-05,91245,125090
2021-05-06,90972,124817
2021-05-07,90706,124537
2021-05-08,90454,124257
2021-05-09,90370,124131
2021-05-10,90160,123865
2021-05-11,89838,123473
2021-05-12,89481,123158
2021-05-13,89061,122752
2021-05-14,88690,122416
2021-05-15,88347,122073
2021-05-16,88200,121877
2021-05-17,87913,121576
2021-05-18,87577,121212
2021-05-19,87171,120820
2021-05-20,86772,120358
2021-05-21,86457,119994
2021-05-22,86191,119665
2021-05-23,86128,119602
2021-05-24,86037,119483
2021-05-25,85953,119399
2021-05-26,85841,119273
total,1116269,1035762
