,False
2020-11-29,7
2020-11-30,14
2020-12-01,49
2020-12-02,56
2020-12-03,56
2020-12-04,63
2020-12-05,70
2020-12-06,77
2020-12-07,84
2020-12-08,1197
2020-12-09,3241
2020-12-10,5397
2020-12-11,7721
2020-12-12,9667
2020-12-13,10955
2020-12-14,13139
2020-12-15,17094
2020-12-16,21931
2020-12-17,28168
2020-12-18,34314
2020-12-19,39557
2020-12-20,46662
2020-12-21,55258
2020-12-22,63140
2020-12-23,72233
2020-12-24,76559
2020-12-25,76601
2020-12-26,76993
2020-12-27,78141
2020-12-28,80136
2020-12-29,86632
2020-12-30,100023
2020-12-31,112490
2021-01-01,116235
2021-01-02,120582
2021-01-03,123900
2021-01-04,130340
2021-01-05,142968
2021-01-06,160279
2021-01-07,184695
2021-01-08,211274
2021-01-09,233464
2021-01-10,247261
2021-01-11,266889
2021-01-12,291235
2021-01-13,318605
2021-01-14,348593
2021-01-15,381717
2021-01-16,408296
2021-01-17,426314
2021-01-18,449162
2021-01-19,474593
2021-01-20,502089
2021-01-21,531461
2021-01-22,563661
2021-01-23,589631
2021-01-24,605101
2021-01-25,623651
2021-01-26,644959
2021-01-27,666652
2021-01-28,688709
2021-01-29,713118
2021-01-30,733082
2021-01-31,747817
2021-02-01,763000
2021-02-02,780682
2021-02-03,800268
2021-02-04,820505
2021-02-05,841309
2021-02-06,861028
2021-02-07,872193
2021-02-08,884394
2021-02-09,900424
2021-02-10,919730
2021-02-11,944153
2021-02-12,976857
2021-02-13,1011906
2021-02-14,1032262
2021-02-15,1053087
2021-02-16,1092021
2021-02-17,1154412
2021-02-18,1213723
2021-02-19,1264340
2021-02-20,1314999
2021-02-21,1334095
2021-02-22,1359708
2021-02-23,1413020
2021-02-24,1497216
2021-02-25,1596560
2021-02-26,1705970
2021-02-27,1802514
2021-02-28,1855770
2021-03-01,1911945
2021-03-02,1980762
2021-03-03,2068150
2021-03-04,2185799
2021-03-05,2322586
2021-03-06,2466156
2021-03-07,2535806
2021-03-08,2620975
2021-03-09,2710603
2021-03-10,2816331
2021-03-11,2928723
2021-03-12,3090269
2021-03-13,3346140
2021-03-14,3475983
2021-03-15,3670828
2021-03-16,3901779
2021-03-17,4150573
2021-03-18,4452217
2021-03-19,4814159
2021-03-20,5275319
2021-03-21,5465621
2021-03-22,5632172
2021-03-23,5783204
2021-03-24,5925605
2021-03-25,6066641
2021-03-26,6216329
2021-03-27,6398875
2021-03-28,6486893
2021-03-29,6556620
2021-03-30,6616582
2021-03-31,6675893
2021-04-01,6705272
2021-04-02,6723689
2021-04-03,6746012
2021-04-04,6754209
2021-04-05,6758500
2021-04-06,6768279
2021-04-07,6779339
2021-04-08,6789111
2021-04-09,6801809
2021-04-10,6814829
2021-04-11,6820359
2021-04-12,6824440
2021-04-13,6828640
2021-04-14,6832917
2021-04-15,6837285
2021-04-16,6841828
2021-04-17,6846770
2021-04-18,6849059
2021-04-19,6851467
2021-04-20,6854176
2021-04-21,6857305
2021-04-22,6860644
2021-04-23,6864389
2021-04-24,6868456
2021-04-25,6870346
2021-04-26,6872460
2021-04-27,6874840
2021-04-28,6877465
2021-04-29,6880293
2021-04-30,6883310
2021-05-01,6886159
2021-05-02,6887482
2021-05-03,6888322
2021-05-04,6890044
2021-05-05,6892172
2021-05-06,6894517
2021-05-07,6896932
2021-05-08,6900061
2021-05-09,6901608
2021-05-10,6903393
2021-05-11,6905955
2021-05-12,6909042
2021-05-13,6912444
2021-05-14,6916098
2021-05-15,6920256
2021-05-16,6922223
2021-05-17,6924057
2021-05-18,6926976
2021-05-19,6930784
2021-05-20,6933087
2021-05-21,6935145
2021-05-22,6937063
2021-05-23,6937091
2021-05-24,6937091
total,8072869
