,F,M
2020-11-29,0,0
2020-11-30,7,0
2020-12-01,35,14
2020-12-02,35,14
2020-12-03,35,21
2020-12-04,42,21
2020-12-05,42,21
2020-12-06,49,21
2020-12-07,56,28
2020-12-08,847,343
2020-12-09,2373,868
2020-12-10,3948,1442
2020-12-11,5649,2065
2020-12-12,7126,2541
2020-12-13,8106,2835
2020-12-14,9744,3388
2020-12-15,12670,4417
2020-12-16,16352,5572
2020-12-17,21259,6902
2020-12-18,25963,8337
2020-12-19,30009,9541
2020-12-20,35483,11172
2020-12-21,42252,12999
2020-12-22,48335,14798
2020-12-23,55356,16870
2020-12-24,58604,17948
2020-12-25,58625,17962
2020-12-26,58891,18102
2020-12-27,59752,18389
2020-12-28,61285,18844
2020-12-29,66297,20321
2020-12-30,76923,23093
2020-12-31,86660,25830
2021-01-01,89607,26621
2021-01-02,93016,27559
2021-01-03,95641,28245
2021-01-04,100625,29708
2021-01-05,110523,32438
2021-01-06,124187,36085
2021-01-07,143626,41062
2021-01-08,164640,46627
2021-01-09,182161,51303
2021-01-10,193151,54103
2021-01-11,208600,58282
2021-01-12,227920,63308
2021-01-13,249473,69111
2021-01-14,272881,75691
2021-01-15,298389,83328
2021-01-16,319137,89166
2021-01-17,333221,93093
2021-01-18,350868,98294
2021-01-19,370279,104307
2021-01-20,391090,110999
2021-01-21,413294,118174
2021-01-22,437633,126014
2021-01-23,456855,132762
2021-01-24,468300,136801
2021-01-25,481810,141834
2021-01-26,497322,147637
2021-01-27,512820,153832
2021-01-28,528647,160055
2021-01-29,545993,167118
2021-01-30,560140,172935
2021-01-31,570332,177471
2021-02-01,580720,182273
2021-02-02,592683,187985
2021-02-03,605899,194362
2021-02-04,619367,201138
2021-02-05,633206,208089
2021-02-06,646170,214844
2021-02-07,653373,218806
2021-02-08,661409,222971
2021-02-09,671783,228620
2021-02-10,684047,235676
2021-02-11,699265,244860
2021-02-12,719320,257516
2021-02-13,741006,270865
2021-02-14,753424,278810
2021-02-15,766570,286489
2021-02-16,789607,302379
2021-02-17,826119,328237
2021-02-18,860783,352877
2021-02-19,890519,373751
2021-02-20,919821,395101
2021-02-21,930622,403389
2021-02-22,945301,414309
2021-02-23,975492,437430
2021-02-24,1023232,473858
2021-02-25,1079225,517202
2021-02-26,1140356,565446
2021-02-27,1193451,608867
2021-02-28,1221934,633647
2021-03-01,1252097,659659
2021-03-02,1288630,691929
2021-03-03,1334550,733390
2021-03-04,1396451,789131
2021-03-05,1467907,854448
2021-03-06,1541743,924161
2021-03-07,1576309,959259
2021-03-08,1617735,1002995
2021-03-09,1661184,1049174
2021-03-10,1713026,1103046
2021-03-11,1768004,1160460
2021-03-12,1846670,1243326
2021-03-13,1970633,1375213
2021-03-14,2030826,1444856
2021-03-15,2123429,1547084
2021-03-16,2233280,1668191
2021-03-17,2350915,1799315
2021-03-18,2493022,1958873
2021-03-19,2661652,2152129
2021-03-20,2874704,2400188
2021-03-21,2958312,2506854
2021-03-22,3030384,2601298
2021-03-23,3096800,2685893
2021-03-24,3159667,2765392
2021-03-25,3223143,2842938
2021-03-26,3288453,2927281
2021-03-27,3367777,3030489
2021-03-28,3404583,3081687
2021-03-29,3434396,3121587
2021-03-30,3460569,3155369
2021-03-31,3487197,3188045
2021-04-01,3499853,3204761
2021-04-02,3507532,3215492
2021-04-03,3516856,3228484
2021-04-04,3520083,3233461
2021-04-05,3521924,3235911
2021-04-06,3526404,3241203
2021-04-07,3531332,3247342
2021-04-08,3535770,3252683
2021-04-09,3541314,3259830
2021-04-10,3546725,3267439
2021-04-11,3549126,3270554
2021-04-12,3550932,3272829
2021-04-13,3552808,3275139
2021-04-14,3554838,3277393
2021-04-15,3556826,3279766
2021-04-16,3558856,3282286
2021-04-17,3561019,3285072
2021-04-18,3561985,3286381
2021-04-19,3563049,3287732
2021-04-20,3564260,3289237
2021-04-21,3565660,3290959
2021-04-22,3567123,3292842
2021-04-23,3568747,3294963
2021-04-24,3570476,3297308
2021-04-25,3571246,3298428
2021-04-26,3572163,3299618
2021-04-27,3573164,3300990
2021-04-28,3574312,3302460
2021-04-29,3575572,3304028
2021-04-30,3576902,3305708
2021-05-01,3578113,3307353
2021-05-02,3578659,3308137
2021-05-03,3579009,3308613
2021-05-04,3579765,3309586
2021-05-05,3580724,3310748
2021-05-06,3581816,3312015
2021-05-07,3582971,3313268
2021-05-08,3584336,3315032
2021-05-09,3584973,3315949
2021-05-10,3585757,3316957
2021-05-11,3586947,3318329
2021-05-12,3588480,3319890
2021-05-13,3590097,3321682
2021-05-14,3591903,3323551
2021-05-15,3593842,3325770
2021-05-16,3594703,3326897
2021-05-17,3595578,3327870
2021-05-18,3596880,3329515
2021-05-19,3598665,3331587
2021-05-20,3600408,3333638
2021-05-21,3601913,3335409
2021-05-22,3603355,3337278
2021-05-23,3603670,3337712
2021-05-24,3603978,3338111
2021-05-25,3604398,3338629
2021-05-26,3604916,3339231
total,4058264,4012750
