,F,M
2020-11-28,595245,583716
2020-11-29,595245,583716
2020-11-30,595245,583716
2020-12-01,595245,583709
2020-12-02,595245,583709
2020-12-03,595245,583709
2020-12-04,595245,583709
2020-12-05,595245,583709
2020-12-06,595245,583709
2020-12-07,595245,583709
2020-12-08,595091,583653
2020-12-09,594818,583583
2020-12-10,594615,583506
2020-12-11,594384,583429
2020-12-12,594139,583359
2020-12-13,593957,583310
2020-12-14,593677,583247
2020-12-15,593257,583107
2020-12-16,592648,582953
2020-12-17,591962,582750
2020-12-18,591332,582561
2020-12-19,590758,582407
2020-12-20,589953,582169
2020-12-21,588868,581931
2020-12-22,588028,581707
2020-12-23,586950,581399
2020-12-24,586453,581231
2020-12-25,586453,581231
2020-12-26,586439,581217
2020-12-27,586271,581175
2020-12-28,586047,581133
2020-12-29,585382,580965
2020-12-30,583674,580566
2020-12-31,582022,580160
2021-01-01,581595,580069
2021-01-02,581112,579957
2021-01-03,580762,579852
2021-01-04,580055,579649
2021-01-05,578599,579271
2021-01-06,576597,578781
2021-01-07,573594,578011
2021-01-08,570430,577213
2021-01-09,567560,576520
2021-01-10,565908,576135
2021-01-11,563437,575533
2021-01-12,560287,574770
2021-01-13,556808,573958
2021-01-14,553035,572950
2021-01-15,548863,571823
2021-01-16,545286,570864
2021-01-17,542829,570220
2021-01-18,540043,569436
2021-01-19,536872,568554
2021-01-20,533386,567504
2021-01-21,529872,566447
2021-01-22,525910,565285
2021-01-23,522760,564291
2021-01-24,520821,563696
2021-01-25,518588,562891
2021-01-26,516124,562002
2021-01-27,513884,561050
2021-01-28,511497,560126
2021-01-29,508858,559083
2021-01-30,506730,558222
2021-01-31,505169,557641
2021-02-01,503741,557046
2021-02-02,502138,556353
2021-02-03,500304,555597
2021-02-04,498435,554750
2021-02-05,496552,553945
2021-02-06,494872,553119
2021-02-07,493815,552615
2021-02-08,492856,552139
2021-02-09,491568,551502
2021-02-10,490098,550732
2021-02-11,488138,549682
2021-02-12,485877,548352
2021-02-13,483623,547148
2021-02-14,482195,546392
2021-02-15,480732,545531
2021-02-16,478065,543823
2021-02-17,473788,540946
2021-02-18,469707,538090
2021-02-19,466130,535717
2021-02-20,462707,533505
2021-02-21,461279,532511
2021-02-22,459431,531265
2021-02-23,455756,528465
2021-02-24,451031,525042
2021-02-25,445466,520877
2021-02-26,439320,516271
2021-02-27,434651,512827
2021-02-28,432544,511280
2021-03-01,430668,509992
2021-03-02,428393,508340
2021-03-03,424578,505260
2021-03-04,419552,501347
2021-03-05,413168,496069
2021-03-06,406343,490427
2021-03-07,403795,488124
2021-03-08,400211,484827
2021-03-09,394422,479080
2021-03-10,386540,470883
2021-03-11,376649,460621
2021-03-12,361193,444570
2021-03-13,335993,417529
2021-03-14,322889,402297
2021-03-15,297864,375291
2021-03-16,269780,344064
2021-03-17,244293,314825
2021-03-18,218918,286363
2021-03-19,191716,255059
2021-03-20,161399,218316
2021-03-21,147518,200221
2021-03-22,135555,184450
2021-03-23,124607,170842
2021-03-24,115178,159432
2021-03-25,106477,149233
2021-03-26,97622,137823
2021-03-27,88046,125160
2021-03-28,82698,117817
2021-03-29,78344,112287
2021-03-30,74655,107737
2021-03-31,71092,103523
2021-04-01,68845,100478
2021-04-02,67088,98000
2021-04-03,65100,95326
2021-04-04,64211,93947
2021-04-05,63798,93352
2021-04-06,63049,92428
2021-04-07,62153,91259
2021-04-08,61404,90335
2021-04-09,60438,89124
2021-04-10,59640,88039
2021-04-11,59360,87668
2021-04-12,59045,87276
2021-04-13,58709,86884
2021-04-14,58366,86464
2021-04-15,58023,86058
2021-04-16,57687,85687
2021-04-17,57400,85316
2021-04-18,57260,85141
2021-04-19,57036,84840
2021-04-20,56847,84623
2021-04-21,56574,84308
2021-04-22,56350,83979
2021-04-23,56112,83685
2021-04-24,55860,83398
2021-04-25,55755,83237
2021-04-26,55517,82915
2021-04-27,55265,82551
2021-04-28,55055,82285
2021-04-29,54866,82026
2021-04-30,54663,81739
2021-05-01,54530,81557
2021-05-02,54460,81431
2021-05-03,54411,81340
2021-05-04,54292,81207
2021-05-05,54082,80997
2021-05-06,53893,80759
2021-05-07,53690,80549
2021-05-08,53522,80332
2021-05-09,53445,80213
2021-05-10,53312,80038
2021-05-11,53102,79793
2021-05-12,52843,79499
2021-05-13,52507,79086
2021-05-14,52269,78813
2021-05-15,52024,78554
2021-05-16,51905,78414
2021-05-17,51751,78239
2021-05-18,51555,77966
2021-05-19,51296,77644
2021-05-20,51058,77329
2021-05-21,50883,77098
2021-05-22,50680,76853
2021-05-23,50589,76734
2021-05-24,50456,76545
2021-05-25,50267,76307
2021-05-26,50057,76055
total,595245,583716
