,False
2020-11-28,1178968
2020-11-29,1178961
2020-11-30,1178961
2020-12-01,1178961
2020-12-02,1178961
2020-12-03,1178961
2020-12-04,1178961
2020-12-05,1178961
2020-12-06,1178961
2020-12-07,1178961
2020-12-08,1178751
2020-12-09,1178408
2020-12-10,1178128
2020-12-11,1177820
2020-12-12,1177498
2020-12-13,1177267
2020-12-14,1176924
2020-12-15,1176364
2020-12-16,1175608
2020-12-17,1174719
2020-12-18,1173893
2020-12-19,1173172
2020-12-20,1172122
2020-12-21,1170799
2020-12-22,1169735
2020-12-23,1168349
2020-12-24,1167691
2020-12-25,1167691
2020-12-26,1167663
2020-12-27,1167453
2020-12-28,1167187
2020-12-29,1166354
2020-12-30,1164247
2020-12-31,1162182
2021-01-01,1161671
2021-01-02,1161069
2021-01-03,1160621
2021-01-04,1159704
2021-01-05,1157870
2021-01-06,1155385
2021-01-07,1151612
2021-01-08,1147650
2021-01-09,1144080
2021-01-10,1142050
2021-01-11,1138970
2021-01-12,1135057
2021-01-13,1130773
2021-01-14,1125992
2021-01-15,1120693
2021-01-16,1116157
2021-01-17,1113049
2021-01-18,1109479
2021-01-19,1105426
2021-01-20,1100890
2021-01-21,1096326
2021-01-22,1091195
2021-01-23,1087051
2021-01-24,1084517
2021-01-25,1081486
2021-01-26,1078133
2021-01-27,1074941
2021-01-28,1071630
2021-01-29,1067941
2021-01-30,1064952
2021-01-31,1062810
2021-02-01,1060794
2021-02-02,1058491
2021-02-03,1055901
2021-02-04,1053192
2021-02-05,1050504
2021-02-06,1047998
2021-02-07,1046430
2021-02-08,1044995
2021-02-09,1043070
2021-02-10,1040830
2021-02-11,1037827
2021-02-12,1034236
2021-02-13,1030778
2021-02-14,1028594
2021-02-15,1026263
2021-02-16,1021888
2021-02-17,1014741
2021-02-18,1007804
2021-02-19,1001854
2021-02-20,996219
2021-02-21,993797
2021-02-22,990696
2021-02-23,984228
2021-02-24,976073
2021-02-25,966343
2021-02-26,955598
2021-02-27,947485
2021-02-28,943824
2021-03-01,940667
2021-03-02,936740
2021-03-03,929838
2021-03-04,920906
2021-03-05,909244
2021-03-06,896777
2021-03-07,891919
2021-03-08,885038
2021-03-09,873509
2021-03-10,857430
2021-03-11,837277
2021-03-12,805763
2021-03-13,753529
2021-03-14,725186
2021-03-15,673162
2021-03-16,613851
2021-03-17,559125
2021-03-18,505288
2021-03-19,446775
2021-03-20,379722
2021-03-21,347746
2021-03-22,320005
2021-03-23,295449
2021-03-24,274617
2021-03-25,255710
2021-03-26,235452
2021-03-27,213213
2021-03-28,200522
2021-03-29,190638
2021-03-30,182399
2021-03-31,174622
2021-04-01,169330
2021-04-02,165088
2021-04-03,160433
2021-04-04,158158
2021-04-05,157150
2021-04-06,155484
2021-04-07,153412
2021-04-08,151746
2021-04-09,149569
2021-04-10,147686
2021-04-11,147035
2021-04-12,146328
2021-04-13,145600
2021-04-14,144837
2021-04-15,144081
2021-04-16,143381
2021-04-17,142716
2021-04-18,142401
2021-04-19,141883
2021-04-20,141477
2021-04-21,140889
2021-04-22,140329
2021-04-23,139804
2021-04-24,139258
2021-04-25,138992
2021-04-26,138432
2021-04-27,137816
2021-04-28,137347
2021-04-29,136899
2021-04-30,136409
2021-05-01,136094
2021-05-02,135891
2021-05-03,135758
2021-05-04,135506
2021-05-05,135086
2021-05-06,134659
2021-05-07,134239
2021-05-08,133854
2021-05-09,133658
2021-05-10,133350
2021-05-11,132902
2021-05-12,132342
2021-05-13,131593
2021-05-14,131082
2021-05-15,130585
2021-05-16,130326
2021-05-17,129990
2021-05-18,129528
2021-05-19,128947
2021-05-20,128394
2021-05-21,127988
2021-05-22,127540
2021-05-23,127323
2021-05-24,127001
2021-05-25,126581
2021-05-26,126112
total,1178968
