,F,M
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,7,0
2020-12-06,7,0
2020-12-07,7,0
2020-12-08,315,112
2020-12-09,763,273
2020-12-10,1316,462
2020-12-11,1876,679
2020-12-12,2415,833
2020-12-13,2639,917
2020-12-14,3031,1057
2020-12-15,3843,1295
2020-12-16,4697,1582
2020-12-17,5719,1925
2020-12-18,6755,2289
2020-12-19,7588,2583
2020-12-20,8568,2968
2020-12-21,9884,3416
2020-12-22,11172,3864
2020-12-23,12607,4424
2020-12-24,13279,4690
2020-12-25,13286,4697
2020-12-26,13356,4725
2020-12-27,13531,4788
2020-12-28,13867,4886
2020-12-29,14889,5341
2020-12-30,17136,6384
2020-12-31,19124,7322
2021-01-01,19698,7539
2021-01-02,20377,7805
2021-01-03,20804,7966
2021-01-04,21714,8281
2021-01-05,23443,8953
2021-01-06,25655,9786
2021-01-07,28889,11179
2021-01-08,32620,13139
2021-01-09,36120,14756
2021-01-10,37996,15463
2021-01-11,40712,16660
2021-01-12,44009,18256
2021-01-13,48125,20363
2021-01-14,52682,22960
2021-01-15,58233,26236
2021-01-16,62545,28483
2021-01-17,65219,29771
2021-01-18,68551,31675
2021-01-19,73619,34972
2021-01-20,80647,40075
2021-01-21,89453,46627
2021-01-22,101423,56007
2021-01-23,114870,66997
2021-01-24,121296,72219
2021-01-25,127813,77301
2021-01-26,136353,84399
2021-01-27,147014,93296
2021-01-28,163282,107394
2021-01-29,185003,125832
2021-01-30,209167,146517
2021-01-31,224700,159936
2021-02-01,239190,172494
2021-02-02,257348,188419
2021-02-03,284347,212597
2021-02-04,315189,240121
2021-02-05,348516,269885
2021-02-06,396613,312613
2021-02-07,416332,329896
2021-02-08,437150,349153
2021-02-09,463575,373912
2021-02-10,488418,397040
2021-02-11,516005,422037
2021-02-12,542094,446082
2021-02-13,566405,467551
2021-02-14,573804,474313
2021-02-15,581308,481306
2021-02-16,591962,491624
2021-02-17,606592,505687
2021-02-18,621201,519239
2021-02-19,633962,530775
2021-02-20,647185,542122
2021-02-21,652218,546434
2021-02-22,659134,552713
2021-02-23,674051,565313
2021-02-24,695387,582596
2021-02-25,722687,603085
2021-02-26,750309,622734
2021-02-27,773563,638421
2021-02-28,781928,644063
2021-03-01,789243,649250
2021-03-02,797321,654822
2021-03-03,807177,661493
2021-03-04,820351,670726
2021-03-05,835156,680498
2021-03-06,849681,689885
2021-03-07,853944,692762
2021-03-08,858592,696017
2021-03-09,863660,699573
2021-03-10,868609,702870
2021-03-11,872669,705712
2021-03-12,878297,709471
2021-03-13,885451,714259
2021-03-14,888090,716268
2021-03-15,891821,718963
2021-03-16,895468,721581
2021-03-17,898884,724031
2021-03-18,902307,726474
2021-03-19,906213,729085
2021-03-20,910966,732228
2021-03-21,912674,733390
2021-03-22,914690,734818
2021-03-23,916930,736393
2021-03-24,919625,738332
2021-03-25,922656,740460
2021-03-26,926086,742651
2021-03-27,929873,745052
2021-03-28,931532,746179
2021-03-29,933289,747418
2021-03-30,935144,748706
2021-03-31,937328,750155
2021-04-01,938805,751135
2021-04-02,939463,751590
2021-04-03,940261,752178
2021-04-04,940548,752381
2021-04-05,940779,752514
2021-04-06,941514,753032
2021-04-07,942473,753697
2021-04-08,943313,754278
2021-04-09,944293,754957
2021-04-10,945231,755573
2021-04-11,945609,755909
2021-04-12,946001,756182
2021-04-13,946442,756546
2021-04-14,946918,756903
2021-04-15,947443,757323
2021-04-16,947996,757701
2021-04-17,948556,758086
2021-04-18,948815,758254
2021-04-19,949074,758485
2021-04-20,949473,758779
2021-04-21,949907,759101
2021-04-22,950369,759451
2021-04-23,950887,759787
2021-04-24,951405,760137
2021-04-25,951643,760284
2021-04-26,951965,760480
2021-04-27,952343,760732
2021-04-28,952777,761012
2021-04-29,953288,761348
2021-04-30,953764,761642
2021-05-01,954149,761908
2021-05-02,954296,762041
2021-05-03,954394,762111
2021-05-04,954632,762300
2021-05-05,954982,762559
2021-05-06,955444,762846
2021-05-07,955843,763140
2021-05-08,956249,763399
2021-05-09,956445,763532
2021-05-10,956683,763714
2021-05-11,957166,764015
2021-05-12,957866,764428
2021-05-13,958587,764869
2021-05-14,959420,765331
2021-05-15,960267,765786
2021-05-16,960659,765989
2021-05-17,961002,766206
2021-05-18,961653,766577
2021-05-19,962479,767046
2021-05-20,963431,767466
2021-05-21,964159,767795
2021-05-22,964733,768103
2021-05-23,964845,768180
2021-05-24,964964,768257
2021-05-25,965146,768362
2021-05-26,965426,768516
total,1118803,872739
