,F,M
2020-11-28,5445363,4644143
2020-11-29,5445356,4644143
2020-11-30,5445349,4644129
2020-12-01,5445272,4644066
2020-12-02,5445265,4644059
2020-12-03,5445258,4644059
2020-12-04,5445244,4644059
2020-12-05,5445244,4644052
2020-12-06,5445244,4644052
2020-12-07,5445223,4644045
2020-12-08,5444061,4643037
2020-12-09,5442248,4641490
2020-12-10,5439665,4639271
2020-12-11,5437033,4637094
2020-12-12,5435297,4635666
2020-12-13,5434352,4634889
2020-12-14,5431440,4632467
2020-12-15,5407108,4610438
2020-12-16,5363673,4572890
2020-12-17,5321484,4538415
2020-12-18,5289781,4512361
2020-12-19,5250042,4479909
2020-12-20,5219270,4455283
2020-12-21,5198984,4439610
2020-12-22,5165286,4411750
2020-12-23,5137328,4389378
2020-12-24,5129957,4383897
2020-12-25,5129908,4383869
2020-12-26,5129817,4383806
2020-12-27,5129502,4383631
2020-12-28,5128774,4383169
2020-12-29,5115803,4373691
2020-12-30,5078948,4348876
2020-12-31,5051179,4330396
2021-01-01,5044382,4325811
2021-01-02,5036654,4319980
2021-01-03,5034316,4318377
2021-01-04,5031404,4316487
2021-01-05,5022367,4310635
2021-01-06,5004538,4298392
2021-01-07,4936113,4246459
2021-01-08,4845568,4180043
2021-01-09,4767763,4124204
2021-01-10,4734646,4100026
2021-01-11,4708410,4082372
2021-01-12,4655406,4045734
2021-01-13,4566597,3980305
2021-01-14,4463844,3904663
2021-01-15,4341813,3815119
2021-01-16,4230814,3735158
2021-01-17,4183221,3699843
2021-01-18,4142978,3671941
2021-01-19,4031671,3584980
2021-01-20,3914729,3494169
2021-01-21,3780287,3388525
2021-01-22,3593170,3240853
2021-01-23,3405752,3091235
2021-01-24,3338755,3035375
2021-01-25,3276301,2984219
2021-01-26,3200316,2922822
2021-01-27,3123701,2861054
2021-01-28,3001474,2756446
2021-01-29,2817031,2595901
2021-01-30,2634254,2439199
2021-01-31,2530878,2347317
2021-02-01,2433739,2260804
2021-02-02,2326023,2163924
2021-02-03,2195620,2046331
2021-02-04,2058329,1921150
2021-02-05,1919008,1795388
2021-02-06,1757567,1651727
2021-02-07,1680623,1581251
2021-02-08,1598331,1505812
2021-02-09,1492484,1408337
2021-02-10,1377880,1302959
2021-02-11,1244551,1179269
2021-02-12,1104215,1050161
2021-02-13,965622,923636
2021-02-14,913941,875602
2021-02-15,855911,821807
2021-02-16,784259,753487
2021-02-17,709499,681765
2021-02-18,645498,621012
2021-02-19,600285,577640
2021-02-20,561589,541023
2021-02-21,548009,527709
2021-02-22,527996,508025
2021-02-23,502768,484274
2021-02-24,471016,454909
2021-02-25,438830,425418
2021-02-26,409794,398552
2021-02-27,389991,380303
2021-02-28,381073,371910
2021-03-01,372603,364203
2021-03-02,363279,355782
2021-03-03,352317,346227
2021-03-04,338415,333991
2021-03-05,323435,320831
2021-03-06,311626,309981
2021-03-07,308483,307062
2021-03-08,302260,301182
2021-03-09,295890,295470
2021-03-10,289513,289891
2021-03-11,283346,284424
2021-03-12,276157,277634
2021-03-13,268534,270389
2021-03-14,265013,266854
2021-03-15,259413,261485
2021-03-16,253855,256375
2021-03-17,249039,251790
2021-03-18,243880,247093
2021-03-19,239078,242452
2021-03-20,234577,238007
2021-03-21,233100,236355
2021-03-22,230391,233730
2021-03-23,227059,230678
2021-03-24,223804,227633
2021-03-25,220269,224336
2021-03-26,217014,221368
2021-03-27,213955,218421
2021-03-28,212660,217189
2021-03-29,210483,215131
2021-03-30,208124,212912
2021-03-31,205562,210630
2021-04-01,203630,208978
2021-04-02,202895,208306
2021-04-03,202111,207627
2021-04-04,201887,207375
2021-04-05,201698,207165
2021-04-06,200592,206171
2021-04-07,199094,204841
2021-04-08,197582,203539
2021-04-09,195986,202132
2021-04-10,194859,201054
2021-04-11,194362,200627
2021-04-12,193480,199864
2021-04-13,192479,198961
2021-04-14,191436,198065
2021-04-15,190372,197085
2021-04-16,189182,196007
2021-04-17,188447,195398
2021-04-18,188167,195132
2021-04-19,187537,194558
2021-04-20,186711,193851
2021-04-21,185850,193088
2021-04-22,184968,192269
2021-04-23,184009,191450
2021-04-24,183400,190911
2021-04-25,183113,190617
2021-04-26,182490,190064
2021-04-27,181783,189427
2021-04-28,181006,188769
2021-04-29,180250,188020
2021-04-30,179452,187306
2021-05-01,179081,186900
2021-05-02,178906,186760
2021-05-03,178759,186613
2021-05-04,178297,186235
2021-05-05,177695,185668
2021-05-06,177058,185066
2021-05-07,176379,184506
2021-05-08,175924,184114
2021-05-09,175728,183932
2021-05-10,175266,183582
2021-05-11,174552,182959
2021-05-12,173803,182343
2021-05-13,173026,181664
2021-05-14,172312,181104
2021-05-15,171815,180712
2021-05-16,171563,180530
2021-05-17,171164,180166
2021-05-18,170569,179634
2021-05-19,169855,178969
2021-05-20,169120,178395
2021-05-21,168574,177912
2021-05-22,168217,177597
2021-05-23,168140,177520
2021-05-24,167951,177352
2021-05-25,167769,177184
2021-05-26,167531,176946
total,5445440,4644171
