,2,3,4,5,6,7,8
2020-12-01,0,0,0,0,0,0,0
2020-12-02,0,0,0,0,0,0,0
2020-12-03,0,0,0,0,0,0,0
2020-12-04,0,0,0,0,0,0,0
2020-12-05,0,0,0,0,0,0,0
2020-12-06,0,0,0,0,0,0,0
2020-12-07,0,0,0,0,0,0,0
2020-12-08,14,21,63,35,42,21,14
2020-12-09,35,63,154,98,112,63,35
2020-12-10,56,140,245,168,182,140,56
2020-12-11,84,196,399,259,273,196,70
2020-12-12,105,252,497,322,336,238,91
2020-12-13,112,273,532,343,364,252,91
2020-12-14,133,322,602,392,413,280,105
2020-12-15,168,406,756,490,518,364,140
2020-12-16,203,511,952,616,630,455,189
2020-12-17,238,630,1141,756,770,595,252
2020-12-18,273,763,1358,896,896,707,329
2020-12-19,315,868,1519,1001,1015,805,392
2020-12-20,350,1001,1750,1134,1148,938,469
2020-12-21,392,1176,2037,1295,1323,1071,539
2020-12-22,455,1323,2282,1456,1498,1225,623
2020-12-23,518,1477,2569,1659,1687,1379,686
2020-12-24,546,1554,2695,1750,1785,1456,721
2020-12-25,546,1561,2695,1750,1785,1456,721
2020-12-26,553,1575,2716,1764,1799,1470,728
2020-12-27,560,1596,2765,1792,1813,1484,735
2020-12-28,567,1645,2849,1834,1855,1512,749
2020-12-29,630,1771,3073,2009,2030,1666,819
2020-12-30,728,1995,3514,2331,2373,2009,952
2020-12-31,812,2219,3878,2604,2660,2261,1071
2021-01-01,847,2289,3990,2688,2737,2324,1113
2021-01-02,882,2380,4123,2793,2842,2415,1176
2021-01-03,896,2457,4221,2849,2891,2464,1190
2021-01-04,938,2590,4438,2975,2989,2541,1225
2021-01-05,1008,2828,4837,3206,3248,2737,1309
2021-01-06,1106,3143,5320,3507,3570,2961,1407
2021-01-07,1246,3556,5985,3955,4011,3367,1603
2021-01-08,1463,4046,6755,4501,4585,3913,1911
2021-01-09,1638,4466,7420,4956,5089,4389,2198
2021-01-10,1764,4711,7798,5173,5341,4592,2345
2021-01-11,1890,5033,8323,5502,5719,4914,2492
2021-01-12,2037,5453,8925,5964,6188,5376,2751
2021-01-13,2261,6006,9814,6545,6860,6013,3185
2021-01-14,2520,6629,10759,7252,7630,6762,3689
2021-01-15,2821,7315,11851,8008,8477,7637,4305
2021-01-16,3052,7882,12635,8554,9023,8218,4690
2021-01-17,3206,8218,13132,8869,9401,8540,4928
2021-01-18,3437,8666,13818,9352,9912,9065,5264
2021-01-19,3808,9303,14819,10052,10787,9884,5936
2021-01-20,4305,10171,16296,11137,12033,11221,7133
2021-01-21,4872,11221,17955,12432,13587,12803,8904
2021-01-22,5614,12530,20062,14189,15778,15148,11438
2021-01-23,6657,14175,22715,16170,18249,17927,14581
2021-01-24,7077,14784,23814,17150,19593,19313,16177
2021-01-25,7539,15631,25116,18067,20825,20769,17696
2021-01-26,8099,16632,26719,19320,22484,22491,19670
2021-01-27,8869,17969,28910,20972,24577,24745,22260
2021-01-28,9996,19705,31794,23317,27643,28210,26068
2021-01-29,11592,22281,35672,26586,32004,33369,31682
2021-01-30,13377,24766,39977,29946,36316,38409,37681
2021-01-31,14560,26565,42917,32263,39326,41986,41601
2021-02-01,15512,28056,45325,34335,41916,45192,45227
2021-02-02,16646,29911,48286,36743,45101,49063,49644
2021-02-03,18333,32480,52556,40341,49924,54859,56784
2021-02-04,20174,35350,57190,44513,55237,61215,64351
2021-02-05,22330,38689,62657,49105,61327,68166,72282
2021-02-06,25270,43071,70000,55188,69237,77399,82866
2021-02-07,26439,44723,72681,57470,72275,80745,86821
2021-02-08,27643,46571,75859,60242,75838,84882,91665
2021-02-09,29316,48972,79863,63749,80458,90090,97951
2021-02-10,30751,51093,83384,66577,84217,94542,103390
2021-02-11,32319,53459,87234,69790,88270,99225,109249
2021-02-12,33964,55846,91469,73066,92526,103950,115304
2021-02-13,35553,58135,95298,76174,96586,108367,120512
2021-02-14,36001,58919,96474,77098,97713,109620,121891
2021-02-15,36554,59808,97923,78197,99043,110992,123368
2021-02-16,37233,60970,100121,79870,100912,112812,125020
2021-02-17,38094,62727,103719,82348,103579,115444,126728
2021-02-18,38962,64624,107268,84840,106316,117992,128331
2021-02-19,39739,66367,110453,87171,108626,119882,129423
2021-02-20,40544,68439,114037,89474,110831,121744,130382
