,1,2,3,4,5,6
2020-11-28,2170434,59913,374661,196826,58310,831803
2020-11-29,2170434,59913,374661,196826,58310,831803
2020-11-30,2170434,59913,374661,196826,58310,831803
2020-12-01,2170420,59913,374654,196826,58310,831803
2020-12-02,2170420,59913,374654,196826,58310,831796
2020-12-03,2170420,59913,374654,196826,58310,831796
2020-12-04,2170413,59913,374654,196826,58310,831789
2020-12-05,2170413,59913,374654,196826,58310,831789
2020-12-06,2170413,59913,374654,196826,58310,831789
2020-12-07,2170413,59913,374654,196826,58310,831789
2020-12-08,2170049,59906,374612,196819,58303,831670
2020-12-09,2169482,59892,374521,196798,58289,831467
2020-12-10,2168803,59871,374423,196770,58275,831194
2020-12-11,2168068,59850,374276,196735,58261,830879
2020-12-12,2167431,59836,374185,196714,58254,830676
2020-12-13,2167165,59836,374143,196707,58240,830592
2020-12-14,2166661,59815,374052,196686,58233,830354
2020-12-15,2165548,59787,373863,196644,58219,829962
2020-12-16,2164288,59759,373639,196595,58191,829535
2020-12-17,2162811,59710,373359,196539,58163,828947
2020-12-18,2161348,59668,373030,196476,58135,828317
2020-12-19,2160116,59640,372834,196427,58114,827785
2020-12-20,2158506,59605,372498,196371,58079,827162
2020-12-21,2156427,59563,372211,196280,58037,826371
2020-12-22,2154495,59521,371903,196196,58009,825650
2020-12-23,2152318,59486,371518,196112,57967,824852
2020-12-24,2151380,59458,371322,196056,57946,824432
2020-12-25,2151373,59458,371301,196056,57946,824425
2020-12-26,2151254,59458,371259,196049,57939,824383
2020-12-27,2151016,59444,371196,196021,57932,824285
2020-12-28,2150582,59437,371091,196000,57918,824096
2020-12-29,2148853,59381,370727,195902,57876,823389
2020-12-30,2145626,59304,370076,195685,57806,822052
2020-12-31,2142854,59241,369495,195517,57736,820904
2021-01-01,2141930,59213,369313,195496,57715,820568
2021-01-02,2140782,59185,369103,195440,57701,820127
2021-01-03,2139942,59171,368977,195405,57687,819854
2021-01-04,2138598,59122,368704,195321,57659,819245
2021-01-05,2135833,59045,368130,195118,57589,818111
2021-01-06,2131962,58940,367416,194866,57505,816655
2021-01-07,2126803,58800,366429,194537,57414,814583
2021-01-08,2120384,58674,365379,194194,57295,812098
