,F,M
2020-12-08,0,0
2020-12-09,7,0
2020-12-10,21,14
2020-12-11,28,21
2020-12-12,28,28
2020-12-13,35,28
2020-12-14,49,35
2020-12-15,126,84
2020-12-16,266,175
2020-12-17,413,252
2020-12-18,539,322
2020-12-19,637,364
2020-12-20,728,413
2020-12-21,812,455
2020-12-22,931,504
2020-12-23,1246,651
2020-12-24,1617,791
2020-12-25,1617,791
2020-12-26,1617,791
2020-12-27,1617,791
2020-12-28,1617,791
2020-12-29,2261,1015
2020-12-30,5530,2268
2020-12-31,7938,3290
2021-01-01,8316,3416
2021-01-02,8477,3486
2021-01-03,8547,3514
2021-01-04,8645,3570
2021-01-05,9065,3710
2021-01-06,9947,4039
2021-01-07,12635,5061
2021-01-08,16366,6482
2021-01-09,18844,7476
2021-01-10,19474,7756
2021-01-11,21784,8652
2021-01-12,25424,9996
2021-01-13,28777,11256
2021-01-14,32725,12733
2021-01-15,37863,14868
2021-01-16,41300,16212
2021-01-17,42644,16702
2021-01-18,45262,17759
2021-01-19,47761,18753
2021-01-20,49840,19670
2021-01-21,52934,20986
2021-01-22,58422,23289
2021-01-23,59913,23968
2021-01-24,60459,24206
2021-01-25,60879,24416
2021-01-26,61432,24675
2021-01-27,61894,24885
2021-01-28,62391,25137
2021-01-29,62979,25452
2021-01-30,63238,25606
2021-01-31,63336,25662
2021-02-01,63602,25830
2021-02-02,63875,26005
2021-02-03,64281,26264
2021-02-04,64778,26474
2021-02-05,65303,26719
2021-02-06,65534,26866
2021-02-07,65632,26915
2021-02-08,65863,27069
2021-02-09,66220,27265
2021-02-10,66787,27545
2021-02-11,67347,27867
2021-02-12,67963,28189
2021-02-13,68215,28329
2021-02-14,68271,28357
2021-02-15,68565,28525
2021-02-16,68831,28658
2021-02-17,69097,28812
2021-02-18,69391,28980
2021-02-19,69706,29134
2021-02-20,69783,29183
2021-02-21,69797,29190
2021-02-22,69860,29232
2021-02-23,70021,29323
2021-02-24,70189,29442
2021-02-25,70371,29540
2021-02-26,70546,29610
2021-02-27,70595,29652
2021-02-28,70616,29666
2021-03-01,70707,29715
2021-03-02,70819,29771
2021-03-03,70931,29827
2021-03-04,71050,29911
2021-03-05,71197,30009
2021-03-06,71232,30030
2021-03-07,71232,30037
2021-03-08,71302,30079
2021-03-09,71372,30135
2021-03-10,71449,30177
2021-03-11,71505,30212
2021-03-12,71610,30268
2021-03-13,71624,30282
2021-03-14,71631,30289
2021-03-15,71659,30310
2021-03-16,71729,30345
2021-03-17,71785,30394
2021-03-18,71876,30436
2021-03-19,71932,30492
2021-03-20,71960,30506
2021-03-21,71967,30513
2021-03-22,71988,30527
2021-03-23,72044,30562
2021-03-24,72093,30583
2021-03-25,72163,30625
2021-03-26,72254,30674
2021-03-27,72289,30695
2021-03-28,72303,30702
2021-03-29,72359,30723
2021-03-30,72408,30744
2021-03-31,72464,30786
2021-04-01,72520,30807
2021-04-02,72527,30814
2021-04-03,72541,30828
2021-04-04,72548,30828
2021-04-05,72548,30828
2021-04-06,72604,30856
2021-04-07,72646,30877
2021-04-08,72681,30891
2021-04-09,72737,30919
2021-04-10,72772,30940
2021-04-11,72793,30947
2021-04-12,72821,30968
2021-04-13,72856,30982
2021-04-14,72898,31003
2021-04-15,72926,31017
2021-04-16,72961,31031
2021-04-17,72968,31031
2021-04-18,72968,31031
2021-04-19,72982,31045
2021-04-20,73003,31059
2021-04-21,73017,31066
2021-04-22,73031,31073
2021-04-23,73045,31080
2021-04-24,73052,31087
2021-04-25,73059,31087
2021-04-26,73066,31094
2021-04-27,73073,31101
2021-04-28,73087,31108
2021-04-29,73108,31122
2021-04-30,73115,31129
2021-05-01,73122,31129
2021-05-02,73122,31136
2021-05-03,73122,31136
2021-05-04,73122,31136
2021-05-05,73129,31143
2021-05-06,73136,31150
2021-05-07,73143,31157
2021-05-08,73150,31157
2021-05-09,73150,31157
2021-05-10,73157,31164
2021-05-11,73157,31164
2021-05-12,73164,31171
2021-05-13,73178,31171
2021-05-14,73185,31178
2021-05-15,73192,31178
2021-05-16,73192,31185
2021-05-17,73199,31185
2021-05-18,73206,31192
2021-05-19,73206,31192
total,75376,32375
