,0,1,2,3,4,5
2020-11-28,0,0,0,0,0,0
2020-11-29,0,0,0,0,0,7
2020-11-30,0,0,0,0,0,7
2020-12-01,0,0,0,0,7,7
2020-12-02,0,0,0,0,7,7
2020-12-03,0,0,0,0,7,7
2020-12-04,0,0,0,0,7,7
2020-12-05,0,0,0,0,7,7
2020-12-06,0,0,0,0,7,7
2020-12-07,0,0,0,0,7,7
2020-12-08,7,77,84,105,140,126
2020-12-09,21,224,231,301,343,371
2020-12-10,49,322,364,448,532,581
2020-12-11,63,434,504,644,735,819
2020-12-12,84,518,644,819,952,1036
2020-12-13,91,623,756,959,1113,1190
2020-12-14,105,728,924,1148,1330,1379
2020-12-15,133,903,1162,1491,1652,1729
2020-12-16,175,1197,1519,1883,2079,2156
2020-12-17,224,1505,1911,2387,2604,2779
2020-12-18,273,1750,2275,2870,3136,3346
2020-12-19,315,1974,2576,3255,3591,3857
2020-12-20,385,2303,3017,3773,4214,4543
2020-12-21,476,2793,3598,4452,4991,5397
2020-12-22,553,3143,4032,5061,5677,6174
2020-12-23,637,3654,4613,5838,6545,7049
2020-12-24,665,3857,4865,6237,6986,7567
2020-12-25,665,3857,4865,6237,6993,7567
2020-12-26,665,3871,4872,6251,7007,7588
2020-12-27,686,3934,4963,6342,7133,7728
2020-12-28,700,4032,5110,6531,7329,7966
2020-12-29,756,4368,5516,7028,7882,8470
2020-12-30,861,5208,6517,8190,9177,9814
2020-12-31,966,5999,7469,9296,10472,11060
2021-01-01,1008,6188,7714,9625,10822,11375
2021-01-02,1043,6412,8029,9968,11165,11774
2021-01-03,1057,6580,8246,10213,11480,12103
2021-01-04,1113,6937,8673,10696,12040,12698
2021-01-05,1225,7553,9541,11746,13216,13895
2021-01-06,1344,8386,10654,13272,14847,15512
2021-01-07,1540,9737,12474,15428,17108,17871
2021-01-08,1771,11060,14427,17850,19495,20230
2021-01-09,1960,12271,16009,19971,21581,22582
2021-01-10,2086,12985,16933,21133,22869,23912
2021-01-11,2268,14021,18389,22904,24731,25844
2021-01-12,2527,15470,20244,25144,26992,28147
2021-01-13,2786,17150,22323,27580,29540,30660
2021-01-14,3010,18991,24556,30422,32445,33481
2021-01-15,3290,20860,27146,33754,35637,36659
2021-01-16,3556,22477,29281,36414,38395,39494
2021-01-17,3703,23611,30646,38297,40341,41468
2021-01-18,3885,25004,32298,40390,42462,43771
2021-01-19,4123,26495,34188,42798,45024,46354
2021-01-20,4375,28224,36316,45542,47684,48895
2021-01-21,4676,30121,38514,48244,50568,51632
2021-01-22,4921,32277,41153,51387,53802,54684
2021-01-23,5131,33824,43134,54019,56406,57218
2021-01-24,5257,34818,44471,55615,58002,58730
2021-01-25,5446,35924,45934,57421,59913,60466
2021-01-26,5649,37296,47761,59479,61887,62356
2021-01-27,5831,38556,49441,61481,63882,64218
2021-01-28,6006,39886,51149,63469,65961,66164
2021-01-29,6237,41286,52962,65751,68278,68397
2021-01-30,6412,42476,54474,67620,70049,70161
2021-01-31,6538,43344,55594,68971,71435,71491
2021-02-01,6650,44219,56672,70245,72653,72723
2021-02-02,6797,45192,57897,71645,74123,74144
2021-02-03,6937,46242,59234,73220,75726,75684
2021-02-04,7098,47425,60676,74956,77448,77322
2021-02-05,7266,48608,62174,76692,79240,78806
2021-02-06,7427,49637,63483,78302,80822,80367
2021-02-07,7518,50309,64337,79303,81809,81277
2021-02-08,7602,51051,65107,80269,82712,82110
2021-02-09,7735,51884,66108,81459,83965,83391
2021-02-10,7896,52955,67480,83048,85547,84861
2021-02-11,8141,54362,69398,85113,87696,86744
2021-02-12,8407,56224,71673,87899,90342,89124
2021-02-13,8666,57967,73941,90559,93170,91714
2021-02-14,8806,58786,75236,92246,94787,93184
2021-02-15,8974,60004,76699,93849,96404,94626
2021-02-16,9317,62314,79541,97356,99771,97937
2021-02-17,9968,66010,83986,102872,104769,102858
