,1,2,3,4,5,6
2020-11-28,7,0,0,0,0,0
2020-11-29,7,0,0,0,0,7
2020-11-30,7,0,0,0,0,7
2020-12-01,14,0,0,0,0,14
2020-12-02,14,0,0,0,0,14
2020-12-03,14,0,0,0,0,14
2020-12-04,14,0,0,0,0,14
2020-12-05,14,0,0,0,0,14
2020-12-06,14,0,0,0,0,14
2020-12-07,14,0,0,0,0,14
2020-12-08,273,0,21,0,0,245
2020-12-09,770,14,49,7,7,644
2020-12-10,1204,21,84,21,14,959
2020-12-11,1624,28,133,28,21,1365
2020-12-12,2058,35,168,35,28,1729
2020-12-13,2415,42,203,42,35,2002
2020-12-14,2814,49,252,49,42,2415
2020-12-15,3535,63,329,70,56,3024
2020-12-16,4550,84,406,84,77,3822
2020-12-17,5782,98,511,105,98,4816
2020-12-18,6930,105,630,126,119,5733
2020-12-19,7966,112,735,147,133,6482
2020-12-20,9380,133,875,175,154,7525
2020-12-21,11319,147,1050,196,175,8820
2020-12-22,12880,182,1197,217,196,9961
2020-12-23,14742,203,1407,259,231,11494
2020-12-24,15673,217,1512,280,252,12243
2020-12-25,15673,224,1512,280,252,12243
2020-12-26,15708,224,1526,287,252,12264
2020-12-27,15953,224,1540,287,259,12530
2020-12-28,16380,231,1589,301,266,12901
2020-12-29,17521,259,1722,329,287,13909
2020-12-30,20489,301,1995,385,329,16268
2020-12-31,23296,343,2254,441,378,18550
2021-01-01,24038,350,2310,462,399,19159
2021-01-02,24927,357,2380,483,420,19817
2021-01-03,25606,371,2443,490,420,20349
2021-01-04,26943,392,2555,525,448,21294
2021-01-05,29582,434,2800,588,490,23282
2021-01-06,33341,483,3066,679,539,25907
2021-01-07,38913,532,3451,791,616,29869
2021-01-08,44891,595,3843,903,700,33908
2021-01-09,50155,651,4158,980,756,37667
2021-01-10,53172,686,4361,1029,798,39872
2021-01-11,57694,735,4606,1120,854,43155
2021-01-12,63490,791,4942,1239,917,47152
2021-01-13,69811,889,5285,1386,994,51674
2021-01-14,77119,966,5684,1554,1085,56490
2021-01-15,85358,1057,6104,1736,1176,61915
2021-01-16,92316,1134,6510,1869,1246,66549
2021-01-17,97027,1197,6734,1995,1288,69818
2021-01-18,102466,1281,7021,2135,1337,73570
2021-01-19,108843,1365,7336,2310,1421,77700
2021-01-20,115857,1442,7763,2499,1491,82005
2021-01-21,123095,1561,8134,2709,1554,86702
2021-01-22,131439,1673,8554,2954,1645,91966
2021-01-23,138236,1743,8876,3115,1708,96061
2021-01-24,142471,1792,9093,3206,1764,98567
2021-01-25,147196,1848,9345,3346,1820,101556
2021-01-26,152383,1918,9597,3514,1883,105119
2021-01-27,157402,2002,9870,3731,1953,108444
2021-01-28,162750,2086,10150,3927,2016,111699
2021-01-29,168658,2170,10458,4137,2079,115409
2021-01-30,173481,2233,10738,4256,2142,118356
2021-01-31,176939,2282,10976,4361,2170,120645
2021-02-01,180285,2324,11172,4466,2205,122703
2021-02-02,184002,2373,11480,4599,2254,125090
2021-02-03,188076,2443,11795,4767,2310,127659
2021-02-04,192542,2513,12124,4942,2366,130445
2021-02-05,196945,2583,12481,5110,2443,133224
2021-02-06,201033,2646,12789,5222,2478,135870
2021-02-07,203637,2681,13006,5299,2506,137438
2021-02-08,205968,2709,13237,5411,2527,138992
2021-02-09,209041,2751,13503,5544,2569,141141
2021-02-10,213045,2828,14000,5712,2660,143542
2021-02-11,218442,2933,14616,5887,2772,146804
2021-02-12,225736,3038,15309,6153,2926,150507
2021-02-13,232911,3122,16002,6349,3031,154602
2021-02-14,236824,3185,16506,6447,3108,156961
2021-02-15,241010,3262,16975,6580,3178,159544
2021-02-16,250250,3346,17633,6790,3318,164899
2021-02-17,264971,3479,18543,7049,3549,172865
2021-02-18,278264,3633,19390,7322,3696,180859
2021-02-19,290031,3752,20202,7546,3885,187285
2021-02-20,301665,3871,20867,7728,4004,194061
2021-02-21,306992,3920,21329,7840,4109,196784
2021-02-22,313145,3997,21847,8015,4207,200228
2021-02-23,326074,4102,22687,8288,4417,207011
2021-02-24,345338,4256,23646,8575,4676,218645
2021-02-25,369145,4445,24934,8967,5019,232603
2021-02-26,396788,4690,26285,9422,5404,248409
2021-02-27,418712,4893,27405,9779,5684,261905
2021-02-28,431998,5019,28126,9954,5831,270284
2021-03-01,445389,5131,28672,10108,5957,278726
2021-03-02,462042,5271,29421,10346,6251,289408
2021-03-03,484673,5474,30618,10675,6587,304269
2021-03-04,516488,5705,32039,11123,6916,323869
2021-03-05,549647,5992,33628,11564,7399,344015
2021-03-06,584290,6342,35350,12166,7952,365918
2021-03-07,599914,6454,36099,12362,8106,376110
2021-03-08,619192,6608,37037,12607,8351,388696
2021-03-09,639779,6839,38283,13083,8729,402486
2021-03-10,663852,7035,39487,13489,9135,418985
2021-03-11,691334,7308,40642,14007,9590,436940
2021-03-12,733558,7714,42707,14763,10178,465213
2021-03-13,803418,8365,45738,15785,11039,509663
2021-03-14,837004,8659,47166,16296,11466,531790
2021-03-15,888433,9086,49469,17045,12173,564333
2021-03-16,948605,9604,51688,17878,12922,605612
2021-03-17,1013264,10192,54831,18809,13797,649320
2021-03-18,1093400,10920,57876,19957,14833,703626
2021-03-19,1179752,11725,61362,21224,16030,760067
2021-03-20,1297674,12782,65674,22883,17521,840091
2021-03-21,1345834,13181,67564,23541,18242,871969
2021-03-22,1387456,13629,69461,24339,19019,901523
2021-03-23,1426327,14070,71470,25088,19838,929866
2021-03-24,1460914,14469,73605,25872,20552,955458
2021-03-25,1494605,14861,75663,26691,21238,979692
2021-03-26,1530508,15302,77770,27566,21833,1004731
2021-03-27,1571633,15813,80409,28623,22582,1036357
2021-03-28,1592045,16051,81550,29099,23009,1052702
2021-03-29,1608208,16275,82677,29596,23520,1065274
2021-03-30,1622166,16478,83643,30058,23884,1075893
2021-03-31,1635837,16688,84644,30590,24241,1086043
2021-04-01,1642844,16786,85211,30898,24430,1091517
2021-04-02,1647576,16849,85477,31045,24535,1095269
2021-04-03,1652798,16905,85869,31241,24661,1099518
2021-04-04,1655227,16933,86072,31325,24717,1101247
2021-04-05,1656277,16954,86177,31367,24773,1102017
2021-04-06,1658398,16996,86457,31465,24857,1103627
2021-04-07,1661219,17059,86877,31640,24955,1105986
2021-04-08,1663942,17115,87185,31794,25039,1107904
2021-04-09,1667204,17185,87591,31969,25123,1110522
2021-04-10,1670410,17227,87892,32109,25214,1112832
2021-04-11,1671530,17255,88060,32165,25256,1113833
2021-04-12,1672643,17276,88179,32249,25291,1114757
2021-04-13,1673812,17297,88270,32319,25340,1115653
2021-04-14,1674911,17318,88375,32403,25382,1116577
2021-04-15,1676066,17353,88550,32473,25431,1117536
2021-04-16,1677214,17381,88655,32543,25459,1118425
2021-04-17,1678257,17409,88795,32627,25501,1119265
2021-04-18,1678754,17416,88900,32648,25522,1119650
2021-04-19,1679440,17444,88984,32711,25564,1120252
2021-04-20,1680133,17451,89089,32767,25599,1120756
2021-04-21,1681029,17479,89208,32851,25655,1121435
2021-04-22,1681897,17500,89313,32893,25697,1122156
2021-04-23,1682800,17528,89418,32956,25753,1122891
2021-04-24,1683612,17549,89537,33012,25795,1123577
2021-04-25,1684018,17570,89607,33040,25809,1123913
2021-04-26,1684725,17591,89705,33103,25865,1124494
2021-04-27,1685530,17612,89817,33159,25907,1125096
2021-04-28,1686244,17633,89908,33208,25949,1125586
2021-04-29,1686930,17661,89971,33257,25984,1126104
2021-04-30,1687686,17682,90069,33306,26012,1126657
2021-05-01,1688155,17703,90146,33341,26033,1127049
2021-05-02,1688428,17717,90202,33369,26047,1127266
2021-05-03,1688596,17724,90244,33390,26061,1127406
2021-05-04,1688995,17738,90307,33432,26089,1127721
2021-05-05,1689562,17745,90398,33481,26131,1128246
2021-05-06,1690255,17766,90496,33530,26166,1128687
2021-05-07,1690920,17780,90587,33593,26208,1129184
2021-05-08,1691536,17801,90671,33635,26229,1129653
2021-05-09,1691830,17808,90720,33670,26257,1129898
2021-05-10,1692264,17822,90790,33698,26299,1130297
2021-05-11,1692929,17843,90902,33754,26348,1130780
2021-05-12,1693769,17878,91021,33824,26411,1131375
2021-05-13,1694861,17906,91217,33915,26467,1132096
2021-05-14,1695624,17927,91357,33992,26530,1132684
2021-05-15,1696387,17948,91532,34055,26572,1133223
2021-05-16,1696758,17962,91609,34097,26607,1133573
2021-05-17,1697234,17983,91700,34146,26642,1133923
2021-05-18,1697843,17997,91861,34202,26684,1134455
2021-05-19,1698599,18025,92078,34272,26740,1135092
2021-05-20,1699327,18053,92267,34335,26782,1135736
2021-05-21,1699915,18067,92393,34398,26831,1136212
2021-05-22,1700580,18095,92540,34461,26866,1136730
2021-05-23,1700888,18102,92638,34496,26887,1136975
2021-05-24,1701399,18116,92729,34531,26915,1137367
2021-05-25,1701910,18144,92848,34587,26957,1137773
2021-05-26,1702512,18165,92974,34643,27006,1138291
total,1862469,24423,115129,52115,38892,1298640
