,F,M
2020-11-28,0,7
2020-11-29,7,7
2020-11-30,7,14
2020-12-01,7,14
2020-12-02,7,14
2020-12-03,7,14
2020-12-04,7,14
2020-12-05,7,14
2020-12-06,7,21
2020-12-07,14,21
2020-12-08,385,168
2020-12-09,1099,406
2020-12-10,1687,623
2020-12-11,2352,854
2020-12-12,3010,1064
2020-12-13,3521,1225
2020-12-14,4214,1421
2020-12-15,5285,1799
2020-12-16,6769,2254
2020-12-17,8659,2765
2020-12-18,10409,3248
2020-12-19,11900,3682
2020-12-20,13965,4284
2020-12-21,16758,4963
2020-12-22,19026,5628
2020-12-23,21868,6482
2020-12-24,23247,6937
2020-12-25,23254,6944
2020-12-26,23296,6965
2020-12-27,23716,7091
2020-12-28,24409,7266
2020-12-29,26250,7791
2020-12-30,30856,8918
2020-12-31,35224,10052
2021-01-01,36400,10346
2021-01-02,37702,10696
2021-01-03,38710,10976
2021-01-04,40635,11529
2021-01-05,44611,12579
2021-01-06,50078,13951
2021-01-07,58163,16016
2021-01-08,66612,18242
2021-01-09,74228,20153
2021-01-10,78687,21245
2021-01-11,85211,22960
2021-01-12,93457,25081
2021-01-13,102620,27433
2021-01-14,112714,30198
2021-01-15,123935,33425
2021-01-16,133665,35973
2021-01-17,140294,37779
2021-01-18,147945,39879
2021-01-19,156625,42364
2021-01-20,165879,45178
2021-01-21,175616,48146
2021-01-22,186690,51541
2021-01-23,195356,54397
2021-01-24,200788,56119
2021-01-25,206808,58310
2021-01-26,213647,60788
2021-01-27,220101,63315
2021-01-28,226856,65786
2021-01-29,234262,68670
2021-01-30,240191,71022
2021-01-31,244608,72772
2021-02-01,248640,74543
2021-02-02,253281,76524
2021-02-03,258279,78778
2021-02-04,263648,81298
2021-02-05,269010,83790
2021-02-06,273861,86184
2021-02-07,276864,87710
2021-02-08,279755,89110
2021-02-09,283514,91042
2021-02-10,288127,93674
2021-02-11,294280,97181
2021-02-12,301945,101738
2021-02-13,309778,106253
2021-02-14,314272,108780
2021-02-15,319025,111538
2021-02-16,328279,117978
2021-02-17,342517,127960
2021-02-18,355789,137375
2021-02-19,367332,145390
2021-02-20,378819,153391
2021-02-21,383768,157227
2021-02-22,389753,161693
2021-02-23,401807,170779
2021-02-24,420336,184821
2021-02-25,443030,202090
2021-02-26,468615,222390
2021-02-27,489356,239029
2021-02-28,501613,249620
2021-03-01,514115,259882
2021-03-02,529529,273224
2021-03-03,550536,291774
2021-03-04,578942,317219
2021-03-05,608230,344036
2021-03-06,639352,372680
2021-03-07,652848,386204
2021-03-08,669235,403277
2021-03-09,687281,421925
2021-03-10,708491,443506
2021-03-11,732060,467782
2021-03-12,768460,505687
2021-03-13,826686,567336
2021-03-14,854049,598346
2021-03-15,896707,643839
2021-03-16,947555,698761
2021-03-17,1001273,758954
2021-03-18,1067710,832923
2021-03-19,1137458,912709
2021-03-20,1232875,1023771
2021-03-21,1269709,1070636
2021-03-22,1302224,1113210
2021-03-23,1333829,1152844
2021-03-24,1362494,1188383
2021-03-25,1390522,1222242
2021-03-26,1418921,1258796
2021-03-27,1452472,1302959
2021-03-28,1468943,1325527
2021-03-29,1482467,1343090
2021-03-30,1494143,1357986
2021-03-31,1505770,1372294
2021-04-01,1511622,1380078
2021-04-02,1515395,1385370
2021-04-03,1519721,1391292
2021-04-04,1521492,1394043
2021-04-05,1522346,1395226
2021-04-06,1524243,1397578
2021-04-07,1526812,1400938
2021-04-08,1529178,1403815
2021-04-09,1532055,1407553
2021-04-10,1534582,1411109
2021-04-11,1535632,1412481
2021-04-12,1536633,1413769
2021-04-13,1537655,1415043
2021-04-14,1538628,1416352
2021-04-15,1539692,1417731
2021-04-16,1540665,1419019
2021-04-17,1541610,1420251
2021-04-18,1542079,1420825
2021-04-19,1542716,1421693
2021-04-20,1543339,1422463
2021-04-21,1544179,1423492
2021-04-22,1544928,1424542
2021-04-23,1545733,1425620
2021-04-24,1546468,1426614
2021-04-25,1546839,1427125
2021-04-26,1547469,1428014
2021-04-27,1548148,1428987
2021-04-28,1548764,1429785
2021-04-29,1549380,1430541
2021-04-30,1550010,1431409
2021-05-01,1550423,1432018
2021-05-02,1550675,1432368
2021-05-03,1550829,1432613
2021-05-04,1551207,1433075
2021-05-05,1551781,1433796
2021-05-06,1552397,1434510
2021-05-07,1553020,1435259
2021-05-08,1553566,1435980
2021-05-09,1553832,1436365
2021-05-10,1554252,1436925
2021-05-11,1554854,1437709
2021-05-12,1555680,1438612
2021-05-13,1556646,1439823
2021-05-14,1557444,1440677
2021-05-15,1558200,1441531
2021-05-16,1558571,1442042
2021-05-17,1559040,1442595
2021-05-18,1559642,1443407
2021-05-19,1560440,1444373
2021-05-20,1561175,1445339
2021-05-21,1561756,1446074
2021-05-22,1562393,1446893
2021-05-23,1562701,1447299
2021-05-24,1563170,1447901
2021-05-25,1563681,1448552
2021-05-26,1564283,1449322
total,1712417,1679265
