,F,M
2020-11-28,0,0
2020-11-29,0,0
2020-11-30,0,0
2020-12-01,0,7
2020-12-02,0,7
2020-12-03,0,7
2020-12-04,0,7
2020-12-05,0,7
2020-12-06,0,7
2020-12-07,0,7
2020-12-08,154,63
2020-12-09,427,133
2020-12-10,630,210
2020-12-11,861,287
2020-12-12,1106,357
2020-12-13,1288,406
2020-12-14,1568,469
2020-12-15,1988,609
2020-12-16,2597,763
2020-12-17,3283,966
2020-12-18,3913,1155
2020-12-19,4487,1309
2020-12-20,5292,1547
2020-12-21,6377,1785
2020-12-22,7217,2009
2020-12-23,8295,2317
2020-12-24,8792,2485
2020-12-25,8792,2485
2020-12-26,8806,2499
2020-12-27,8974,2541
2020-12-28,9198,2583
2020-12-29,9863,2751
2020-12-30,11571,3150
2020-12-31,13223,3556
2021-01-01,13650,3647
2021-01-02,14133,3759
2021-01-03,14483,3864
2021-01-04,15190,4067
2021-01-05,16646,4445
2021-01-06,18648,4935
2021-01-07,21651,5705
2021-01-08,24815,6503
2021-01-09,27685,7196
2021-01-10,29337,7581
2021-01-11,31808,8183
2021-01-12,34958,8946
2021-01-13,38437,9758
2021-01-14,42210,10766
2021-01-15,46382,11893
2021-01-16,49959,12852
2021-01-17,52416,13496
2021-01-18,55202,14280
2021-01-19,58373,15162
2021-01-20,61859,16212
2021-01-21,65373,17269
2021-01-22,69335,18431
2021-01-23,72485,19425
2021-01-24,74424,20020
2021-01-25,76657,20825
2021-01-26,79121,21714
2021-01-27,81361,22666
2021-01-28,83748,23590
2021-01-29,86387,24633
2021-01-30,88515,25494
2021-01-31,90076,26075
2021-02-01,91504,26670
2021-02-02,93107,27363
2021-02-03,94941,28119
2021-02-04,96810,28966
2021-02-05,98693,29771
2021-02-06,100373,30597
2021-02-07,101430,31101
2021-02-08,102389,31577
2021-02-09,103677,32214
2021-02-10,105147,32984
2021-02-11,107107,34034
2021-02-12,109368,35364
2021-02-13,111622,36568
2021-02-14,113050,37324
2021-02-15,114513,38185
2021-02-16,117180,39893
2021-02-17,121457,42770
2021-02-18,125538,45626
2021-02-19,129115,47999
2021-02-20,132538,50211
2021-02-21,133966,51205
2021-02-22,135814,52451
2021-02-23,139489,55251
2021-02-24,144214,58674
2021-02-25,149779,62839
2021-02-26,155925,67445
2021-02-27,160594,70889
2021-02-28,162701,72436
2021-03-01,164577,73724
2021-03-02,166852,75376
2021-03-03,170667,78456
2021-03-04,175693,82369
2021-03-05,182077,87647
2021-03-06,188902,93289
2021-03-07,191450,95592
2021-03-08,195034,98889
2021-03-09,200823,104636
2021-03-10,208705,112833
2021-03-11,218596,123095
2021-03-12,234052,139146
2021-03-13,259252,166187
2021-03-14,272356,181419
2021-03-15,297381,208425
2021-03-16,325465,239652
2021-03-17,350952,268891
2021-03-18,376327,297353
2021-03-19,403529,328657
2021-03-20,433846,365400
2021-03-21,447727,383495
2021-03-22,459690,399266
2021-03-23,470638,412874
2021-03-24,480067,424284
2021-03-25,488768,434483
2021-03-26,497623,445893
2021-03-27,507199,458556
2021-03-28,512547,465899
2021-03-29,516901,471429
2021-03-30,520590,475979
2021-03-31,524153,480193
2021-04-01,526400,483238
2021-04-02,528157,485716
2021-04-03,530145,488390
2021-04-04,531034,489769
2021-04-05,531447,490364
2021-04-06,532196,491288
2021-04-07,533092,492457
2021-04-08,533841,493381
2021-04-09,534807,494592
2021-04-10,535605,495677
2021-04-11,535885,496048
2021-04-12,536200,496440
2021-04-13,536536,496832
2021-04-14,536879,497252
2021-04-15,537222,497658
2021-04-16,537558,498029
2021-04-17,537845,498400
2021-04-18,537985,498575
2021-04-19,538209,498876
2021-04-20,538398,499093
2021-04-21,538671,499408
2021-04-22,538895,499737
2021-04-23,539133,500031
2021-04-24,539385,500318
2021-04-25,539490,500479
2021-04-26,539728,500801
2021-04-27,539980,501165
2021-04-28,540190,501431
2021-04-29,540379,501690
2021-04-30,540582,501977
2021-05-01,540715,502159
2021-05-02,540785,502285
2021-05-03,540834,502376
2021-05-04,540953,502509
2021-05-05,541163,502719
2021-05-06,541352,502957
2021-05-07,541555,503167
2021-05-08,541723,503384
2021-05-09,541800,503503
2021-05-10,541933,503678
2021-05-11,542143,503923
2021-05-12,542402,504217
2021-05-13,542738,504630
2021-05-14,542976,504903
2021-05-15,543221,505162
2021-05-16,543340,505302
2021-05-17,543494,505477
2021-05-18,543690,505750
2021-05-19,543949,506072
2021-05-20,544187,506387
2021-05-21,544362,506618
2021-05-22,544565,506863
2021-05-23,544656,506982
2021-05-24,544789,507171
2021-05-25,544978,507409
2021-05-26,545188,507661
total,595245,583716
