,F,M
2020-11-28,7,0
2020-11-29,7,0
2020-11-30,7,0
2020-12-01,7,0
2020-12-02,14,7
2020-12-03,14,7
2020-12-04,14,7
2020-12-05,14,7
2020-12-06,14,7
2020-12-07,21,7
2020-12-08,70,35
2020-12-09,154,84
2020-12-10,287,154
2020-12-11,469,245
2020-12-12,518,266
2020-12-13,525,273
2020-12-14,707,371
2020-12-15,931,469
2020-12-16,1218,623
2020-12-17,1484,763
2020-12-18,1680,889
2020-12-19,1722,917
2020-12-20,1743,924
2020-12-21,1869,1008
2020-12-22,1988,1064
2020-12-23,2079,1120
2020-12-24,2198,1169
2020-12-25,2198,1169
2020-12-26,2198,1176
2020-12-27,2205,1176
2020-12-28,2212,1176
2020-12-29,2296,1225
2020-12-30,2380,1274
2020-12-31,2464,1323
2021-01-01,2485,1330
2021-01-02,2513,1351
2021-01-03,2527,1358
2021-01-04,2786,1491
2021-01-05,3143,1694
2021-01-06,3528,1876
2021-01-07,3857,2051
2021-01-08,4235,2233
2021-01-09,4312,2282
2021-01-10,4361,2310
2021-01-11,4830,2555
2021-01-12,5453,2849
2021-01-13,6090,3164
2021-01-14,6650,3479
2021-01-15,7147,3696
2021-01-16,7238,3738
2021-01-17,7294,3773
2021-01-18,7889,4116
2021-01-19,8498,4438
2021-01-20,9016,4711
2021-01-21,9506,4935
2021-01-22,9926,5145
2021-01-23,9996,5180
2021-01-24,10038,5201
2021-01-25,10668,5523
2021-01-26,11249,5838
2021-01-27,11809,6097
2021-01-28,12243,6328
2021-01-29,12593,6510
2021-01-30,12642,6545
2021-01-31,12670,6559
2021-02-01,13062,6762
2021-02-02,13559,7028
2021-02-03,13986,7308
2021-02-04,14357,7560
2021-02-05,14728,7777
2021-02-06,14784,7819
2021-02-07,14812,7826
2021-02-08,15379,8204
2021-02-09,15876,8505
2021-02-10,16303,8771
2021-02-11,16674,9002
2021-02-12,17010,9226
2021-02-13,17024,9233
2021-02-14,17038,9240
2021-02-15,17262,9352
2021-02-16,17430,9457
2021-02-17,17598,9548
2021-02-18,17717,9632
2021-02-19,17843,9688
2021-02-20,17850,9688
2021-02-21,17850,9688
2021-02-22,17955,9758
2021-02-23,18088,9828
2021-02-24,18193,9877
2021-02-25,18263,9919
2021-02-26,18333,9954
2021-02-27,18340,9961
2021-02-28,18347,9968
2021-03-01,18438,10045
2021-03-02,18550,10101
2021-03-03,18655,10171
2021-03-04,18760,10255
2021-03-05,18837,10304
2021-03-06,18851,10311
2021-03-07,18851,10318
2021-03-08,18935,10360
2021-03-09,19047,10423
2021-03-10,19124,10479
2021-03-11,19229,10542
2021-03-12,19292,10584
2021-03-13,19299,10584
2021-03-14,19306,10591
2021-03-15,19383,10633
2021-03-16,19474,10682
2021-03-17,19544,10717
2021-03-18,19621,10780
2021-03-19,19677,10829
2021-03-20,19684,10829
2021-03-21,19684,10836
2021-03-22,19775,10878
2021-03-23,19859,10962
2021-03-24,19922,11004
2021-03-25,19999,11046
2021-03-26,20034,11060
2021-03-27,20041,11067
2021-03-28,20041,11074
2021-03-29,20076,11102
2021-03-30,20111,11137
2021-03-31,20139,11158
2021-04-01,20174,11172
2021-04-02,20174,11179
2021-04-03,20174,11179
2021-04-04,20174,11179
2021-04-05,20174,11179
2021-04-06,20209,11193
2021-04-07,20237,11207
2021-04-08,20286,11256
2021-04-09,20307,11270
2021-04-10,20342,11291
2021-04-11,20342,11291
2021-04-12,20384,11326
2021-04-13,20433,11368
2021-04-14,20454,11375
2021-04-15,20475,11389
2021-04-16,20489,11403
2021-04-17,20496,11403
2021-04-18,20496,11403
2021-04-19,20503,11410
2021-04-20,20524,11424
2021-04-21,20552,11438
2021-04-22,20566,11445
2021-04-23,20594,11459
2021-04-24,20594,11459
2021-04-25,20594,11459
2021-04-26,20615,11473
2021-04-27,20643,11487
2021-04-28,20678,11508
2021-04-29,20699,11515
2021-04-30,20727,11529
2021-05-01,20727,11529
2021-05-02,20727,11529
2021-05-03,20727,11529
2021-05-04,20748,11543
2021-05-05,20755,11550
2021-05-06,20776,11564
2021-05-07,20797,11571
2021-05-08,20797,11571
2021-05-09,20804,11578
2021-05-10,20811,11578
2021-05-11,20846,11613
2021-05-12,20860,11620
2021-05-13,20881,11634
2021-05-14,20895,11655
2021-05-15,20895,11655
2021-05-16,20902,11655
2021-05-17,20916,11669
2021-05-18,20937,11690
2021-05-19,20951,11704
2021-05-20,20972,11711
2021-05-21,20993,11739
2021-05-22,20993,11739
2021-05-23,20993,11739
2021-05-24,20993,11739
total,849828,616042
