,0,1,2,3,4,5,6,7,8,9
2021-03-25,1539139,104958,1087282,2004548,733012,1001889,1399496,796579,923258,892920
2021-03-26,1592073,105098,1087611,2005283,735406,1003240,1413363,801871,943516,932330
2021-03-27,1672916,105161,1087905,2006053,737835,1004717,1430772,807814,965755,981855
2021-03-28,1717667,105182,1088031,2006361,738983,1005396,1439088,810593,978446,1005431
2021-03-29,1752030,105259,1088276,2006844,740362,1006306,1447005,813281,988330,1023946
2021-03-30,1789830,105336,1088577,2007453,741748,1007223,1454313,815675,996569,1039885
2021-03-31,1829597,105455,1088871,2008097,743456,1008161,1461824,817726,1004346,1055985
2021-04-01,1859592,105539,1089123,2008692,744716,1008763,1467312,819035,1009638,1063020
2021-04-02,1877484,105553,1089270,2009007,745157,1009015,1470140,819749,1013880,1067129
2021-04-03,1894494,105581,1089389,2009203,745619,1009281,1473024,820638,1018535,1071833
2021-04-04,1902572,105588,1089431,2009294,745829,1009393,1474711,821030,1020810,1073695
2021-04-05,1906310,105588,1089466,2009350,745983,1009470,1475628,821247,1021818,1074507
2021-04-06,1919001,105672,1089571,2009616,746501,1009799,1477938,821793,1023484,1076537
2021-04-07,1934289,105735,1089837,2010057,747327,1010289,1481221,822766,1025556,1079421
2021-04-08,1947148,105798,1090019,2010463,747957,1010730,1483846,823634,1027222,1082130
2021-04-09,1962870,105882,1090236,2010925,748741,1011213,1486926,824537,1029399,1085665
2021-04-10,1983023,105931,1090390,2011282,749385,1011591,1489607,825209,1031282,1089200
2021-04-11,1993432,105966,1090453,2011450,749651,1011731,1490685,825489,1031933,1090684
2021-04-12,1999025,106015,1090586,2011709,750022,1011969,1491847,825839,1032640,1091923
2021-04-13,2011408,106071,1090733,2012010,750393,1012214,1493233,826238,1033368,1093092
2021-04-14,2037343,106134,1090873,2012311,750792,1012480,1494626,826574,1034131,1094275
2021-04-15,2072189,106183,1091020,2012654,751212,1012725,1496418,826973,1034887,1095563
2021-04-16,2108687,106225,1091153,2013025,751618,1012977,1498133,827309,1035587,1096788
2021-04-17,2150491,106239,1091237,2013291,751940,1013180,1499722,827638,1036252,1097978
2021-04-18,2178617,106239,1091293,2013403,752115,1013264,1500625,827757,1036567,1098580
2021-04-19,2205623,106274,1091384,2013592,752367,1013488,1501591,828058,1037085,1099266
2021-04-20,2231390,106309,1091510,2013830,752703,1013719,1502697,828345,1037491,1099966
2021-04-21,2262099,106337,1091629,2014117,753053,1013943,1504111,828695,1038079,1100890
2021-04-22,2296735,106358,1091734,2014390,753445,1014188,1505546,828982,1038639,1101856
2021-04-23,2333247,106386,1091839,2014691,753823,1014461,1507107,829297,1039164,1102892
2021-04-24,2380595,106393,1091902,2014957,754166,1014643,1508591,829535,1039710,1103837
2021-04-25,2403093,106393,1091937,2015125,754327,1014734,1509403,829675,1039976,1104306
2021-04-26,2424030,106414,1092021,2015321,754586,1014902,1510313,829885,1040536,1105062
2021-04-27,2455236,106435,1092126,2015552,754901,1015084,1511580,830193,1041152,1105790
2021-04-28,2489529,106463,1092224,2015783,755279,1015315,1512994,830417,1041621,1106504
2021-04-29,2528631,106505,1092329,2016063,755664,1015532,1514506,830648,1042069,1107204
2021-04-30,2567551,106519,1092413,2016287,756021,1015728,1515850,830851,1042559,1108009
2021-05-01,2608529,106526,1092455,2016448,756273,1015875,1517026,830984,1042874,1108576
2021-05-02,2633722,106526,1092476,2016504,756399,1015945,1517740,831061,1043077,1108898
2021-05-03,2654505,106526,1092490,2016553,756497,1016008,1518244,831110,1043210,1109115
2021-05-04,2688525,106533,1092539,2016686,756700,1016127,1519189,831243,1043462,1109570
2021-05-05,2726395,106547,1092616,2016861,756973,1016302,1520428,831467,1043882,1110221
2021-05-06,2762221,106554,1092707,2017071,757323,1016554,1521863,831719,1044309,1110879
2021-05-07,2803038,106575,1092777,2017260,757631,1016750,1523298,831943,1044729,1111607
2021-05-08,2851975,106582,1092826,2017372,757890,1016918,1524684,832146,1045114,1112279
2021-05-09,2878414,106582,1092847,2017428,758023,1017002,1525363,832237,1045310,1112650
2021-05-10,2904496,106596,1092903,2017554,758247,1017156,1526413,832391,1045618,1113168
2021-05-11,2937186,106603,1092973,2017722,758604,1017338,1527792,832629,1046066,1113861
2021-05-12,2992962,106617,1093064,2017946,759178,1017597,1530004,832930,1046626,1114722
2021-05-13,3056732,106638,1093148,2018177,759766,1017884,1532468,833308,1047375,1115779
2021-05-14,3122504,106659,1093218,2018352,760263,1018073,1534617,833602,1047886,1116633
2021-05-15,3197425,106666,1093267,2018506,760746,1018241,1536864,833861,1048383,1117480
2021-05-16,3235505,106666,1093302,2018576,760984,1018325,1537914,834001,1048642,1117970
2021-05-17,3262777,106680,1093351,2018688,761285,1018430,1538810,834197,1048978,1118460
2021-05-18,3315613,106694,1093421,2018856,761719,1018619,1540427,834470,1049440,1119132
2021-05-19,3403547,106701,1093512,2019073,762251,1018885,1542905,834785,1050021,1120007
2021-05-20,3485412,106715,1093596,2019255,762762,1019095,1545138,835086,1050574,1120854
2021-05-21,3548384,106729,1093673,2019423,763252,1019242,1546895,835331,1050980,1121519
2021-05-22,3608150,106729,1093708,2019542,763567,1019389,1548540,835583,1051428,1122268
2021-05-23,3642898,106729,1093729,2019598,763742,1019452,1549359,835709,1051645,1122646
2021-05-24,3675952,106743,1093792,2019745,763987,1019578,1550458,835905,1051967,1123199
2021-05-25,3728039,106750,1093862,2019878,764316,1019725,1551865,836080,1052387,1123759
2021-05-26,3801826,106757,1093939,2020067,764785,1019914,1553608,836311,1052856,1124438
total,9459149,108451,1113000,2071244,833735,1074843,1790530,914893,1178968,1297807
