,1,2,3,4,5
2020-11-28,599662,552202,487907,453299,441056
2020-11-29,599662,552202,487907,453299,441056
2020-11-30,599662,552202,487907,453299,441056
2020-12-01,599662,552202,487900,453299,441056
2020-12-02,599662,552195,487900,453299,441056
2020-12-03,599662,552195,487900,453299,441056
2020-12-04,599662,552195,487900,453299,441056
2020-12-05,599662,552195,487900,453299,441056
2020-12-06,599662,552195,487900,453299,441056
2020-12-07,599662,552195,487900,453299,441056
2020-12-08,599585,552146,487837,453229,440979
2020-12-09,599480,552048,487746,453103,440860
2020-12-10,599354,551908,487620,452942,440713
2020-12-11,599228,551761,487459,452774,440538
2020-12-12,599137,551649,487354,452627,440384
2020-12-13,599088,551586,487298,452564,440328
2020-12-14,598997,551488,487172,452445,440174
2020-12-15,598822,551285,486913,452228,439852
2020-12-16,598577,551047,486647,451955,439558
2020-12-17,598311,550739,486318,451612,439159
2020-12-18,598087,550389,485954,451234,438760
2020-12-19,597863,550144,485695,450940,438417
2020-12-20,597576,549815,485289,450562,437983
2020-12-21,597198,549381,484834,450079,437458
2020-12-22,596841,549003,484428,449645,436954
2020-12-23,596463,548548,483910,449162,436394
2020-12-24,596274,548331,483665,448931,436163
2020-12-25,596274,548324,483658,448924,436156
2020-12-26,596260,548289,483623,448896,436128
2020-12-27,596211,548219,483553,448847,436072
2020-12-28,596141,548107,483441,448742,435953
2020-12-29,595798,547722,483014,448294,435561
2020-12-30,595063,546980,482209,447566,434882
2020-12-31,594517,546343,481495,446908,434259
2021-01-01,594384,546147,481257,446691,434000
2021-01-02,594174,545895,480998,446418,433727
2021-01-03,594020,545713,480823,446194,433538
2021-01-04,593747,545356,480473,445858,433188
2021-01-05,593194,544656,479731,445172,432537
2021-01-06,592452,543676,478786,444143,431606
2021-01-07,591437,542500,477526,442820,430339
2021-01-08,590191,541114,476063,441371,428813
2021-01-09,589169,539994,474789,440069,427651
2021-01-10,588546,539322,473998,439271,426797
2021-01-11,587566,538272,472885,438221,425796
2021-01-12,586383,536970,471597,437052,424634
2021-01-13,585004,535458,470113,435673,423381
2021-01-14,583429,533722,468405,434084,421848
2021-01-15,581672,531839,466480,432257,420070
2021-01-16,580314,530530,465073,430927,418733
2021-01-17,579551,529697,464184,430045,417872
2021-01-18,578361,528465,462931,428820,416563
2021-01-19,576996,526974,461489,427420,415331
2021-01-20,575484,525371,459977,425887,413980
2021-01-21,573804,523579,458192,424235,412412
2021-01-22,571921,521507,456253,422289,410739
2021-01-23,570304,519876,454454,420707,409234
2021-01-24,569394,518973,453432,419860,408422
2021-01-25,568218,517818,452340,418866,407547
2021-01-26,566881,516537,451101,417648,406392
2021-01-27,565446,514857,449750,416255,405174
2021-01-28,563773,513219,448210,414764,403844
2021-01-29,562037,511357,446299,413126,402325
2021-01-30,560728,509929,444801,411768,401030
2021-01-31,559762,508788,443506,410732,400078
2021-02-01,558509,507521,442267,409654,399084
2021-02-02,556794,505869,440762,408268,397929
2021-02-03,555051,503979,439110,406595,396515
2021-02-04,552790,501809,437283,404929,395136
2021-02-05,550515,499247,435008,403011,393505
2021-02-06,548205,496580,432187,400540,390957
2021-02-07,547246,495383,431046,399259,389830
2021-02-08,545608,493717,429737,397908,388787
2021-02-09,543564,491435,427770,396081,387191
2021-02-10,540897,488579,425138,393463,385224
2021-02-11,538139,485037,421652,390166,382585
2021-02-12,533701,479717,416178,385763,378420
2021-02-13,528318,474341,410641,380702,374178
2021-02-14,526071,471541,407904,377566,371189
2021-02-15,522249,467327,404334,374367,368704
2021-02-16,514227,458836,396410,366555,361837
2021-02-17,501186,444570,381696,352366,347851
2021-02-18,487830,430171,366604,337876,333606
2021-02-19,476084,418502,355138,325164,321874
2021-02-20,464548,406322,341691,313047,309603
2021-02-21,460873,403333,338723,309890,306355
2021-02-22,455805,397859,334180,305312,301644
2021-02-23,444206,385336,322077,293342,290353
2021-02-24,426146,367584,303667,275142,272552
2021-02-25,408387,350637,286517,257362,253722
2021-02-26,391153,333354,268352,238966,233541
2021-02-27,376621,318241,252490,223804,218092
2021-02-28,372372,313838,248178,219730,214214
2021-03-01,367955,309456,244279,216244,211169
2021-03-02,362292,304122,239428,211561,206745
2021-03-03,354907,296821,232911,205471,201411
2021-03-04,342279,284753,221739,195188,190876
2021-03-05,325864,270151,207333,179914,174181
2021-03-06,311780,257173,193935,166348,158305
2021-03-07,307839,253841,190729,162813,154714
2021-03-08,302575,248633,186452,158480,150829
2021-03-09,296807,243285,182259,154714,147196
2021-03-10,290010,237615,177597,150339,142408
2021-03-11,283451,232099,173229,146167,138446
2021-03-12,273651,223776,165907,138579,131012
2021-03-13,258902,211309,155029,128380,120344
2021-03-14,253603,206017,149961,123571,115157
2021-03-15,246337,198863,144235,118055,109130
2021-03-16,237769,191023,137928,112252,102935
2021-03-17,229754,183932,132209,107065,98000
2021-03-18,222222,177324,126385,101647,92218
2021-03-19,213808,170086,120358,96068,86051
2021-03-20,204932,162001,112644,89299,79765
2021-03-21,201796,159068,109459,86660,77042
2021-03-22,198632,155708,106666,84091,74522
2021-03-23,194915,152341,104041,81942,72394
2021-03-24,191226,148981,101563,79772,70224
2021-03-25,186690,145243,98714,77189,67732
2021-03-26,182021,141386,95893,74648,65352
2021-03-27,176694,137165,92386,71533,62314
2021-03-28,174566,135219,90727,70105,60872
2021-03-29,171969,132965,89068,68705,59493
2021-03-30,169337,130900,87563,67354,58289
2021-03-31,166705,128716,85988,65905,56938
2021-04-01,164535,127162,84889,64869,56028
2021-04-02,163695,126469,84399,64421,55664
2021-04-03,162435,125524,83720,63826,55076
2021-04-04,162064,125202,83517,63644,54950
2021-04-05,161784,124957,83342,63504,54831
2021-04-06,160713,124061,82740,63021,54355
2021-04-07,159495,123144,82145,62545,53928
2021-04-08,158179,122199,81571,62132,53620
2021-04-09,157073,121310,80962,61677,53235
2021-04-10,155988,120512,80374,61257,52871
2021-04-11,155498,120155,80136,61047,52696
2021-04-12,155029,119763,79919,60844,52549
2021-04-13,154385,119350,79674,60648,52395
2021-04-14,153699,118874,79317,60340,52115
2021-04-15,153027,118356,78981,60032,51842
2021-04-16,152306,117796,78568,59654,51464
2021-04-17,151676,117236,78155,59297,51058
2021-04-18,151403,116963,77959,59101,50869
2021-04-19,150955,116571,77672,58828,50617
2021-04-20,150318,116137,77350,58590,50337
2021-04-21,149828,115598,76986,58261,50008
2021-04-22,149226,115115,76643,57911,49686
2021-04-23,148561,114555,76230,57575,49315
2021-04-24,147980,114121,75845,57246,48923
2021-04-25,147756,113904,75691,57099,48762
2021-04-26,147329,113547,75411,56875,48524
2021-04-27,146755,113127,75047,56630,48265
2021-04-28,146181,112679,74718,56308,47929
2021-04-29,145579,112189,74298,55958,47586
2021-04-30,145026,111643,73934,55629,47180
2021-05-01,144557,111202,73598,55321,46837
2021-05-02,144354,111020,73430,55167,46662
2021-05-03,144235,110887,73318,55048,46536
2021-05-04,143850,110509,73059,54789,46242
2021-05-05,143318,110040,72730,54446,45920
2021-05-06,142786,109606,72394,54103,45612
2021-05-07,142219,109123,72023,53746,45241
2021-05-08,141771,108696,71596,53396,44849
2021-05-09,141533,108472,71435,53228,44653
2021-05-10,141113,108080,71162,53025,44422
2021-05-11,140434,107555,70749,52661,44093
2021-05-12,139615,106925,70182,52171,43638
2021-05-13,138831,106176,69594,51667,43092
2021-05-14,137998,105504,69041,51184,42525
2021-05-15,137123,104811,68467,50687,42049
2021-05-16,136773,104531,68208,50428,41776
2021-05-17,136367,104209,67970,50183,41538
2021-05-18,135548,103656,67543,49756,41153
2021-05-19,134701,102942,66983,49238,40600
2021-05-20,133735,102165,66381,48671,40040
2021-05-21,132972,101570,65905,48216,39606
2021-05-22,132342,101122,65506,47817,39165
2021-05-23,132335,101108,65492,47810,39158
2021-05-24,132321,101101,65492,47810,39158
total,599662,552202,487907,453299,441056
