,0,1,2,3,4,5,6,7,8,9
2021-02-09,1939,2457,40432,50498,19593,7595,3031,742,420,434
2021-02-10,2079,2541,41531,53529,21427,9793,3430,861,476,469
2021-02-11,2275,2632,42497,55923,22960,12012,3920,980,546,504
2021-02-12,2639,2695,43267,57862,24360,13811,4795,1169,644,567
2021-02-13,2744,2702,43309,58065,24542,14049,5103,1232,672,602
2021-02-14,2835,2702,43344,58177,24759,14168,5257,1316,679,609
2021-02-15,3458,2765,43827,59395,25732,15617,7014,1589,868,714
2021-02-16,4165,2800,44240,60431,26726,16975,9317,1946,1036,861
2021-02-17,4893,2849,44632,61327,27874,17983,11690,2226,1197,1036
2021-02-18,5614,2898,44968,62132,28959,18907,14294,2562,1442,1197
2021-02-19,6209,2926,45241,62734,30086,19537,16331,2765,1624,1330
2021-02-20,6314,2933,45255,62776,30205,19614,16576,2814,1652,1358
2021-02-21,6363,2933,45262,62790,30254,19642,16681,2828,1652,1372
2021-02-22,7091,2954,45535,63469,31682,20293,18851,3045,1834,1533
2021-02-23,8001,2996,45885,64288,33222,20965,21553,3332,2065,1750
2021-02-24,8862,3031,46137,65030,34496,21770,23947,3626,2296,1953
2021-02-25,9611,3059,46326,65520,35609,22379,26278,3941,2520,2114
2021-02-26,10206,3073,46522,65940,36435,22883,28168,4179,2723,2240
2021-02-27,10311,3073,46543,66024,36533,22946,28434,4235,2751,2254
2021-02-28,10339,3080,46557,66080,36554,22981,28511,4249,2765,2261
2021-03-01,11074,3108,46809,66661,37450,23751,30716,4578,2961,2422
2021-03-02,12145,3143,47096,67291,38661,24563,33481,4977,3213,2646
2021-03-03,13237,3178,47404,67984,39676,25368,36414,5663,3549,2884
2021-03-04,14434,3213,47726,68635,40740,26187,39298,6300,3899,3094
2021-03-05,15449,3241,47936,69174,41629,26838,41748,6923,4242,3297
2021-03-06,15645,3241,47978,69223,41783,26894,42063,7035,4333,3353
2021-03-07,15715,3241,47992,69251,41832,26929,42210,7070,4347,3360
2021-03-08,16877,3269,48230,70028,42833,27846,44905,7896,4907,3577
2021-03-09,18298,3318,48538,70847,43974,28896,48048,8855,5712,3976
2021-03-10,19684,3353,48783,71498,45129,29918,51471,10227,6797,4543
2021-03-11,21259,3395,49070,72289,46319,30898,54614,11571,8190,5446
2021-03-12,22456,3423,49217,72758,47075,31689,57057,12740,9415,6538
2021-03-13,22659,3423,49231,72821,47152,31780,57428,12887,9660,6748
2021-03-14,22757,3430,49245,72856,47187,31808,57526,12936,9737,6825
2021-03-15,24199,3458,49490,73416,48104,32697,60403,14259,11417,8393
2021-03-16,25809,3486,49721,73976,48958,33586,63154,15554,13454,10703
2021-03-17,27475,3514,49924,74445,49833,34384,65842,16758,15379,13433
2021-03-18,29022,3535,50120,75033,50645,35070,68250,17857,17108,15736
2021-03-19,30303,3556,50295,75439,51415,35588,70245,18844,18732,17864
2021-03-20,30569,3556,50316,75523,51590,35693,70581,19054,19061,18291
2021-03-21,30702,3556,50316,75544,51625,35756,70721,19145,19180,18459
2021-03-22,32228,3577,50526,76020,52332,36316,72814,20132,20636,20664
2021-03-23,34279,3598,50757,76608,53382,37268,75579,21399,22666,23261
2021-03-24,36008,3619,50981,77175,54243,37884,77546,22330,24185,25347
2021-03-25,37548,3640,51170,77623,54866,38339,79212,23093,25375,27020
2021-03-26,38962,3654,51261,77903,55384,38780,80703,23709,26348,28378
2021-03-27,39207,3654,51282,77966,55447,38829,80871,23758,26418,28560
2021-03-28,39305,3661,51282,77980,55475,38850,81011,23800,26453,28609
2021-03-29,40299,3668,51373,78246,55881,39214,82404,24318,27314,29701
2021-03-30,41363,3682,51520,78540,56427,39494,83468,24787,28056,30478
2021-03-31,42357,3703,51618,78848,56882,39809,84364,25221,28693,31262
2021-04-01,43246,3724,51702,79142,57267,40019,85316,25627,29225,31962
2021-04-02,43323,3724,51709,79156,57288,40047,85365,25648,29295,32032
2021-04-03,43414,3724,51709,79170,57323,40061,85484,25676,29351,32109
2021-04-04,43449,3724,51709,79170,57337,40068,85533,25697,29393,32158
2021-04-05,43519,3724,51716,79205,57358,40082,85568,25704,29421,32193
2021-04-06,44478,3731,51779,79366,57631,40327,86583,26061,30114,33089
2021-04-07,45479,3738,51856,79569,57939,40607,87675,26439,30835,34062
2021-04-08,46256,3745,51968,79786,58184,40859,88529,26768,31402,34958
2021-04-09,47019,3752,52031,79996,58499,41027,89201,26971,31822,35623
2021-04-10,47131,3752,52080,80038,58520,41062,89257,27013,31857,35658
2021-04-11,47173,3752,52080,80038,58541,41069,89299,27013,31885,35679
2021-04-12,47831,3766,52185,80220,58835,41237,89845,27286,32263,36295
2021-04-13,48699,3780,52304,80444,59192,41426,90496,27594,32760,36848
2021-04-14,49756,3794,52346,80605,59479,41580,91105,27895,33117,37387
2021-04-15,51086,3808,52416,80801,59724,41748,91658,28182,33523,37940
2021-04-16,52213,3815,52465,81011,59990,41916,92169,28385,33824,38458
2021-04-17,52339,3815,52465,81032,59997,41916,92232,28434,33873,38507
2021-04-18,52416,3815,52465,81032,60018,41923,92302,28448,33894,38549
2021-04-19,53718,3822,52493,81109,60172,42112,92841,28693,34272,38927
2021-04-20,55258,3836,52542,81242,60326,42280,93394,29022,34615,39452
2021-04-21,56644,3843,52598,81403,60543,42434,93968,29281,35035,39844
2021-04-22,58261,3850,52640,81529,60788,42714,94416,29484,35357,40313
2021-04-23,59696,3850,52710,81732,61082,42896,94913,29673,35616,40719
2021-04-24,59808,3850,52710,81739,61089,42896,94948,29680,35630,40740
2021-04-25,59864,3850,52717,81746,61110,42910,94997,29687,35651,40768
2021-04-26,61278,3857,52759,81851,61278,43085,95515,29911,36064,41321
2021-04-27,63287,3871,52829,82012,61474,43239,96208,30254,36477,41741
2021-04-28,65072,3878,52899,82124,61698,43372,96817,30422,36750,42035
2021-04-29,66626,3885,52934,82222,61901,43491,97293,30632,37128,42448
2021-04-30,68208,3892,52997,82369,62090,43666,97727,30842,37443,42840
2021-05-01,68355,3892,52997,82383,62090,43673,97755,30856,37450,42861
2021-05-02,68404,3892,52997,82383,62097,43673,97769,30863,37485,42875
2021-05-03,68474,3892,52997,82383,62125,43708,97818,30877,37520,42910
2021-05-04,69818,3899,53032,82460,62293,43792,98266,31024,37723,43288
2021-05-05,71407,3899,53060,82593,62503,43981,98959,31269,38220,43869
2021-05-06,73794,3906,53109,82705,62678,44072,99323,31430,38556,44205
2021-05-07,75775,3920,53158,82852,62853,44226,99876,31570,38794,44618
2021-05-08,76125,3920,53158,82859,62867,44254,99939,31605,38836,44653
2021-05-09,76356,3920,53165,82866,62881,44254,99946,31619,38843,44667
2021-05-10,78974,3920,53200,82978,63056,44359,100695,31780,39109,45066
2021-05-11,82292,3927,53270,83230,63259,44569,101500,32067,39585,45647
2021-05-12,85806,3927,53312,83405,63553,44702,102186,32242,39970,46053
2021-05-13,89026,3934,53354,83510,63742,44919,102914,32452,40376,46564
2021-05-14,91553,3948,53410,83636,63952,45038,103292,32543,40572,46879
2021-05-15,91903,3948,53410,83650,63952,45052,103362,32564,40614,46914
2021-05-16,92141,3948,53417,83657,63959,45073,103411,32578,40635,46949
2021-05-17,95074,3948,53466,83741,64134,45164,103824,32809,41139,47397
2021-05-18,98385,3962,53529,83853,64323,45276,104251,32998,41433,47733
2021-05-19,101108,3976,53571,83951,64477,45353,104671,33138,41643,48076
2021-05-20,103621,3983,53606,84042,64624,45465,105098,33313,41846,48356
2021-05-21,105476,3983,53662,84133,64750,45556,105385,33439,42091,48545
2021-05-22,105812,3983,53662,84133,64757,45570,105420,33460,42168,48678
2021-05-23,105917,3983,53662,84133,64771,45570,105420,33460,42168,48678
2021-05-24,106904,3990,53690,84231,64855,45612,105651,33530,42294,48874
2021-05-25,107667,3990,53718,84252,64897,45640,105777,33558,42392,48972
2021-05-26,108514,3990,53746,84315,64946,45703,105910,33614,42462,49105
total,23702000,252637,2578870,4754792,1991549,2503298,4324663,2152038,2804333,3114629
