,F,M
2020-11-29,0,0
2020-11-30,0,0
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,147,84
2020-12-09,455,238
2020-12-10,770,378
2020-12-11,1092,511
2020-12-12,1393,658
2020-12-13,1603,756
2020-12-14,1883,882
2020-12-15,2352,1099
2020-12-16,2989,1358
2020-12-17,3766,1659
2020-12-18,4501,1960
2020-12-19,5096,2205
2020-12-20,5852,2541
2020-12-21,6881,2933
2020-12-22,7840,3346
2020-12-23,8988,3878
2020-12-24,9485,4144
2020-12-25,9485,4144
2020-12-26,9499,4158
2020-12-27,9667,4221
2020-12-28,9912,4326
2020-12-29,10710,4613
2020-12-30,12544,5362
2020-12-31,14399,6062
2021-01-01,14889,6251
2021-01-02,15400,6475
2021-01-03,15862,6629
2021-01-04,16632,6944
2021-01-05,18137,7483
2021-01-06,20195,8211
2021-01-07,23408,9422
2021-01-08,26915,10822
2021-01-09,29967,11921
2021-01-10,31801,12579
2021-01-11,34384,13657
2021-01-12,37702,14994
2021-01-13,41496,16471
2021-01-14,45465,18137
2021-01-15,50078,20097
2021-01-16,54180,21721
2021-01-17,56882,22680
2021-01-18,59941,23982
2021-01-19,63539,25550
2021-01-20,67515,27363
2021-01-21,71638,29435
2021-01-22,76643,32123
2021-01-23,80738,34048
2021-01-24,83111,35168
2021-01-25,85813,36526
2021-01-26,89047,38213
2021-01-27,92050,39872
2021-01-28,95221,41706
2021-01-29,98763,43834
2021-01-30,101689,45528
2021-01-31,103726,46655
2021-02-01,105574,47964
2021-02-02,107814,49448
2021-02-03,110327,51226
2021-02-04,113246,53599
2021-02-05,116235,55755
2021-02-06,119077,58212
2021-02-07,120673,59479
2021-02-08,122388,60865
2021-02-09,124796,63056
2021-02-10,128051,66374
2021-02-11,132601,71540
2021-02-12,139146,79107
2021-02-13,146174,87143
2021-02-14,150094,91483
2021-02-15,154378,96327
2021-02-16,167475,113386
2021-02-17,191975,145558
2021-02-18,215467,176246
2021-02-19,233576,199815
2021-02-20,252063,224182
2021-02-21,257740,231973
2021-02-22,264635,241024
2021-02-23,283836,266728
2021-02-24,310002,301595
2021-02-25,338191,337673
2021-02-26,366786,375025
2021-02-27,388857,403669
2021-02-28,395864,412503
2021-03-01,401345,419195
2021-03-02,408114,427126
2021-03-03,420819,442715
2021-03-04,438585,464989
2021-03-05,457863,489335
2021-03-06,479192,515837
2021-03-07,484239,522158
2021-03-08,489993,529795
2021-03-09,496622,538293
2021-03-10,504581,548072
2021-03-11,511189,556402
2021-03-12,523481,571648
2021-03-13,541464,593719
2021-03-14,549024,603624
2021-03-15,559034,616336
2021-03-16,570038,630434
2021-03-17,579866,642873
2021-03-18,590653,656033
2021-03-19,601825,669970
2021-03-20,616630,688023
2021-03-21,622321,695317
2021-03-22,627984,702387
2021-03-23,633465,709002
2021-03-24,638771,715547
2021-03-25,644217,722015
2021-03-26,650195,729274
2021-03-27,658028,738801
2021-03-28,661794,743358
2021-03-29,665035,747467
2021-03-30,668178,751163
2021-03-31,671426,755090
2021-04-01,673687,757960
2021-04-02,674926,759535
2021-04-03,676200,761124
2021-04-04,676914,762097
2021-04-05,677292,762629
2021-04-06,678153,763693
2021-04-07,679336,765149
2021-04-08,680309,766395
2021-04-09,681422,767963
2021-04-10,682633,769405
2021-04-11,683088,769993
2021-04-12,683466,770525
2021-04-13,683956,771148
2021-04-14,684481,771771
2021-04-15,685160,772492
2021-04-16,685867,773290
2021-04-17,686609,774095
2021-04-18,687043,774522
2021-04-19,687421,774942
2021-04-20,687855,775425
2021-04-21,688422,776055
2021-04-22,689038,776664
2021-04-23,689689,777392
2021-04-24,690424,778113
2021-04-25,690823,778512
2021-04-26,691145,778897
2021-04-27,691698,779436
2021-04-28,692230,780024
2021-04-29,692923,780689
2021-04-30,693532,781270
2021-05-01,694190,781774
2021-05-02,694589,782089
2021-05-03,694862,782271
2021-05-04,695296,782649
2021-05-05,695842,783153
2021-05-06,696535,783755
2021-05-07,697214,784294
2021-05-08,697956,784938
2021-05-09,698320,785246
2021-05-10,698698,785624
2021-05-11,699258,786191
2021-05-12,700252,787122
2021-05-13,701386,788095
2021-05-14,702492,788991
2021-05-15,703703,790013
2021-05-16,704284,790482
2021-05-17,704669,790853
2021-05-18,705439,791546
2021-05-19,706713,792596
2021-05-20,707889,793569
2021-05-21,708799,794339
2021-05-22,709667,795095
2021-05-23,710115,795473
2021-05-24,710570,795907
2021-05-25,711221,796544
2021-05-26,712089,797300
total,836927,953596
