,1,2,3,4,5
2020-12-01,0,0,0,0,0
2020-12-02,0,0,7,0,0
2020-12-03,0,0,7,0,0
2020-12-04,0,0,7,0,0
2020-12-05,0,0,7,0,0
2020-12-06,0,0,7,0,0
2020-12-07,0,0,7,0,0
2020-12-08,77,49,70,70,77
2020-12-09,182,140,161,189,196
2020-12-10,301,280,287,350,343
2020-12-11,427,434,448,518,518
2020-12-12,525,539,553,658,672
2020-12-13,567,602,602,728,728
2020-12-14,665,707,728,840,882
2020-12-15,840,910,994,1064,1204
2020-12-16,1078,1141,1253,1330,1498
2020-12-17,1344,1449,1582,1673,1897
2020-12-18,1568,1792,1946,2051,2296
2020-12-19,1792,2037,2205,2352,2639
2020-12-20,2079,2373,2611,2723,3073
2020-12-21,2457,2807,3066,3206,3598
2020-12-22,2807,3185,3472,3640,4102
2020-12-23,3185,3633,3983,4123,4655
2020-12-24,3374,3850,4235,4354,4893
2020-12-25,3374,3857,4242,4361,4900
2020-12-26,3388,3892,4277,4389,4928
2020-12-27,3437,3969,4347,4438,4984
2020-12-28,3507,4074,4452,4543,5103
2020-12-29,3850,4459,4879,4991,5495
2020-12-30,4571,5194,5684,5719,6174
2020-12-31,5117,5831,6405,6370,6797
2021-01-01,5250,6027,6636,6587,7049
2021-01-02,5467,6279,6895,6867,7329
2021-01-03,5614,6468,7070,7091,7518
2021-01-04,5894,6818,7420,7420,7861
2021-01-05,6433,7518,8162,8106,8512
2021-01-06,7175,8498,9107,9128,9443
2021-01-07,8190,9667,10367,10451,10717
2021-01-08,9436,11046,11823,11900,12236
2021-01-09,10451,12166,13090,13202,13398
2021-01-10,11074,12831,13881,14000,14252
2021-01-11,12047,13881,14987,15043,15253
2021-01-12,13223,15176,16268,16212,16415
2021-01-13,14602,16681,17752,17584,17661
2021-01-14,16163,18410,19453,19180,19187
2021-01-15,17913,20293,21378,21000,20972
2021-01-16,19271,21595,22778,22330,22302
2021-01-17,20027,22428,23674,23212,23163
2021-01-18,21196,23639,24920,24430,24472
2021-01-19,22554,25109,26355,25823,25690
2021-01-20,24052,26712,27867,27356,27041
2021-01-21,25718,28490,29645,29008,28602
2021-01-22,27580,30541,31570,30947,30268
2021-01-23,29197,32172,33369,32529,31780
2021-01-24,30107,33075,34391,33376,32585
2021-01-25,31276,34209,35469,34363,33453
2021-01-26,32599,35476,36687,35574,34608
2021-01-27,34006,37135,38038,36960,35819
2021-01-28,35651,38759,39564,38451,37135
2021-01-29,37366,40607,41461,40075,38647
2021-01-30,38661,42028,42959,41440,39949
2021-01-31,39627,43169,44254,42469,40901
2021-02-01,40838,44401,45465,43540,41888
2021-02-02,42497,46018,46935,44912,43036
2021-02-03,44184,47859,48566,46571,44443
2021-02-04,46396,50001,50379,48230,45808
2021-02-05,48594,52493,52619,50120,47432
2021-02-06,50897,55160,55440,52577,49980
2021-02-07,51842,56350,56574,53865,51107
2021-02-08,53389,57953,57848,55174,52129
2021-02-09,55363,60165,59773,56980,53711
2021-02-10,57946,62951,62356,59556,55650
2021-02-11,60620,66423,65779,62818,58254
2021-02-12,64883,71610,71176,67144,62363
2021-02-13,70203,76944,76678,72184,66577
2021-02-14,72408,79709,79401,75299,69559
2021-02-15,75908,83678,82789,78344,71939
2021-02-16,83468,91833,90447,85988,78694
2021-02-17,96012,105756,104916,99974,92554
2021-02-18,108829,119756,119686,114212,106638
2021-02-19,120169,131117,130893,126707,118209
2021-02-20,131663,143255,144305,138810,130459
2021-02-21,135310,146223,147259,141960,133707
2021-02-22,139979,151375,151550,146377,138271
2021-02-23,151032,163520,163387,158095,149415
2021-02-24,168574,180915,181566,176085,167076
2021-02-25,185815,197519,198478,193669,185752
2021-02-26,202580,214515,216426,211883,205786
2021-02-27,216958,229572,232253,227010,221193
2021-02-28,221179,233961,236558,231077,225064
2021-03-01,225176,238063,240212,234395,227962
2021-03-02,230293,243033,244741,238826,232190
2021-03-03,237139,249879,250873,244650,237321
2021-03-04,249158,261513,261674,254618,247639
2021-03-05,265090,275737,275800,269703,264208
2021-03-06,279083,288666,289170,283227,280042
2021-03-07,282989,291970,292355,286748,283626
2021-03-08,287602,296632,296268,290731,287308
2021-03-09,292698,301560,300160,294266,290745
2021-03-10,298774,306719,304486,298375,295330
2021-03-11,304661,311773,308525,302267,299068
2021-03-12,313845,319718,315588,309666,306376
2021-03-13,328538,332157,326417,319851,317002
2021-03-14,333802,337435,331471,324653,322182
2021-03-15,340410,344148,336875,329945,328027
2021-03-16,348348,351596,342895,335489,334012
2021-03-17,355691,358246,348306,340473,338814
2021-03-18,362684,364511,353885,345674,344456
2021-03-19,370622,371371,359723,351078,350525
2021-03-20,379456,379393,367416,357826,356783
2021-03-21,382557,382312,370587,360451,359499
2021-03-22,385357,385357,373177,362859,361907
2021-03-23,388521,388234,375550,364847,363895
