,8,9,10,11,12
2020-11-28,7,7,7,7,14
2020-11-29,7,7,7,7,14
2020-11-30,14,14,7,7,14
2020-12-01,14,14,7,21,21
2020-12-02,14,14,14,21,21
2020-12-03,14,14,14,21,21
2020-12-04,14,14,14,21,21
2020-12-05,14,14,14,21,21
2020-12-06,14,14,14,21,21
2020-12-07,14,14,14,21,28
2020-12-08,77,42,21,483,490
2020-12-09,196,91,42,1533,1344
2020-12-10,322,161,84,2772,2331
2020-12-11,448,210,105,3976,3262
2020-12-12,546,252,126,4760,3885
2020-12-13,623,280,133,5418,4431
2020-12-14,735,329,175,6643,5439
2020-12-15,952,427,294,18193,15666
2020-12-16,1183,546,462,36827,33019
2020-12-17,1477,721,931,53389,48524
2020-12-18,1799,882,1386,64533,58387
2020-12-19,2121,1064,1953,77819,70063
2020-12-20,2464,1288,2303,89292,80556
2020-12-21,2898,1533,2751,96481,86779
2020-12-22,3304,1785,3136,109249,98882
2020-12-23,3829,2170,3542,118384,107814
2020-12-24,4095,2338,3780,120491,110068
2020-12-25,4095,2338,3780,120498,110075
2020-12-26,4102,2345,3780,120505,110075
2020-12-27,4165,2359,3794,120617,110159
2020-12-28,4277,2415,3829,120883,110376
2020-12-29,4634,2667,4151,125286,114611
2020-12-30,5621,3563,6076,135898,127043
2020-12-31,6573,4354,8015,143570,135849
2021-01-01,6818,4578,8540,144907,137550
2021-01-02,7007,4711,9212,146237,138810
2021-01-03,7147,4795,9296,147077,139587
2021-01-04,7448,4949,9415,148050,140455
2021-01-05,8001,5208,9751,149877,142562
2021-01-06,8890,5964,11935,154322,146783
2021-01-07,10402,7385,20867,173901,165144
2021-01-08,12159,9849,32032,197281,187320
2021-01-09,13706,13062,39991,216881,207515
2021-01-10,14427,13881,43848,226184,215824
2021-01-11,15400,14966,46963,231504,221907
2021-01-12,16793,16947,53326,245504,237069
2021-01-13,18536,19705,67851,267435,257705
2021-01-14,20594,23870,83468,290213,278691
2021-01-15,23072,28812,102410,318535,305718
2021-01-16,25130,33047,117327,350637,335944
2021-01-17,26355,35133,123256,364455,348719
2021-01-18,27790,37856,129752,372806,357763
2021-01-19,29792,45423,158746,397481,377951
2021-01-20,32214,57197,194558,424249,398769
2021-01-21,35133,71911,234444,446845,418502
2021-01-22,39375,98266,294511,476595,445417
2021-01-23,42770,132762,366737,501305,463862
2021-01-24,44744,145460,391713,508158,469525
2021-01-25,46676,157913,412076,514346,476469
2021-01-26,49063,175497,440307,522032,484694
2021-01-27,51926,195083,467411,528185,491428
2021-01-28,55790,228886,513044,536277,499275
2021-01-29,60515,278096,585137,544684,507416
2021-01-30,64288,342699,651245,551222,512225
2021-01-31,68124,383978,684866,553924,514087
2021-02-01,74116,421785,710402,556815,517601
2021-02-02,80339,474075,731682,559531,521591
