,F,M
2020-11-28,0,0
2020-11-29,0,0
2020-11-30,0,0
2020-12-01,7,0
2020-12-02,7,0
2020-12-03,7,0
2020-12-04,7,0
2020-12-05,7,0
2020-12-06,7,0
2020-12-07,7,0
2020-12-08,154,84
2020-12-09,462,238
2020-12-10,777,378
2020-12-11,1106,525
2020-12-12,1407,665
2020-12-13,1617,763
2020-12-14,1897,896
2020-12-15,2373,1106
2020-12-16,3010,1365
2020-12-17,3780,1666
2020-12-18,4522,1974
2020-12-19,5117,2219
2020-12-20,5873,2555
2020-12-21,6902,2954
2020-12-22,7861,3367
2020-12-23,9009,3899
2020-12-24,9506,4165
2020-12-25,9506,4172
2020-12-26,9527,4179
2020-12-27,9688,4242
2020-12-28,9933,4354
2020-12-29,10738,4641
2020-12-30,12572,5390
2020-12-31,14427,6090
2021-01-01,14931,6307
2021-01-02,15442,6531
2021-01-03,15911,6685
2021-01-04,16674,7021
2021-01-05,18179,7560
2021-01-06,20244,8309
2021-01-07,23457,9520
2021-01-08,26964,10913
2021-01-09,30016,12012
2021-01-10,31850,12677
2021-01-11,34440,13755
2021-01-12,37772,15099
2021-01-13,41573,16583
2021-01-14,45549,18249
2021-01-15,50155,20216
2021-01-16,54264,21847
2021-01-17,56959,22799
2021-01-18,60032,24108
2021-01-19,63630,25683
2021-01-20,67613,27503
2021-01-21,71743,29589
2021-01-22,76762,32291
2021-01-23,80857,34223
2021-01-24,83230,35343
2021-01-25,85946,36715
2021-01-26,89194,38423
2021-01-27,92211,40096
2021-01-28,95396,41944
2021-01-29,98952,44093
2021-01-30,101871,45787
2021-01-31,103915,46914
2021-02-01,105791,48244
2021-02-02,108045,49756
2021-02-03,110579,51562
2021-02-04,113540,53977
2021-02-05,116571,56189
2021-02-06,119434,58653
2021-02-07,121030,59920
2021-02-08,122801,61362
2021-02-09,125272,63644
2021-02-10,128590,67053
2021-02-11,133245,72331
2021-02-12,139979,80136
2021-02-13,147070,88263
2021-02-14,151004,92638
2021-02-15,155687,97930
2021-02-16,169246,115563
2021-02-17,194215,148246
2021-02-18,218162,179536
2021-02-19,236628,203581
2021-02-20,255171,228004
2021-02-21,260869,235816
2021-02-22,268198,245413
2021-02-23,287980,271775
2021-02-24,314629,307174
2021-02-25,343273,343826
2021-02-26,372155,381556
2021-02-27,394268,410235
2021-02-28,401268,419055
2021-03-01,407232,426286
2021-03-02,414533,434847
2021-03-03,427791,451087
2021-03-04,446033,473977
2021-03-05,465787,498946
2021-03-06,487172,525511
2021-03-07,492275,531888
2021-03-08,498526,540078
2021-03-09,505799,549430
2021-03-10,514500,560091
2021-03-11,521689,569114
2021-03-12,534387,584864
2021-03-13,552447,607005
2021-03-14,560014,616910
2021-03-15,570542,630203
2021-03-16,582043,644882
2021-03-17,592375,657909
2021-03-18,603652,671587
2021-03-19,615251,685958
2021-03-20,630084,704060
2021-03-21,635782,711361
2021-03-22,641886,718977
2021-03-23,647962,726292
2021-03-24,653611,733306
2021-03-25,659351,740145
2021-03-26,665609,747747
2021-03-27,673470,757302
2021-03-28,677236,761852
2021-03-29,680722,766276
2021-03-30,684082,770224
2021-03-31,687491,774333
2021-04-01,689906,777406
2021-04-02,691152,778988
2021-04-03,692440,780584
2021-04-04,693147,781557
2021-04-05,693532,782096
2021-04-06,694575,783363
2021-04-07,696017,785197
2021-04-08,697158,786688
2021-04-09,698432,788494
2021-04-10,699657,789950
2021-04-11,700126,790552
2021-04-12,700616,791231
2021-04-13,701204,792022
2021-04-14,701848,792778
2021-04-15,702667,793744
2021-04-16,703486,794647
2021-04-17,704242,795473
2021-04-18,704690,795935
2021-04-19,705152,796439
2021-04-20,705663,797034
2021-04-21,706328,797776
2021-04-22,707042,798504
2021-04-23,707784,799316
2021-04-24,708533,800058
2021-04-25,708939,800464
2021-04-26,709345,800961
2021-04-27,709989,801591
2021-04-28,710640,802347
2021-04-29,711410,803089
2021-04-30,712082,803761
2021-05-01,712747,804272
2021-05-02,713153,804587
2021-05-03,713447,804797
2021-05-04,713951,805238
2021-05-05,714581,805847
2021-05-06,715337,806526
2021-05-07,716100,807191
2021-05-08,716842,807835
2021-05-09,717213,808150
2021-05-10,717717,808696
2021-05-11,718396,809396
2021-05-12,719523,810474
2021-05-13,720804,811664
2021-05-14,721980,812637
2021-05-15,723198,813666
2021-05-16,723779,814128
2021-05-17,724213,814597
2021-05-18,725053,815367
2021-05-19,726411,816494
2021-05-20,727629,817502
2021-05-21,728588,818307
2021-05-22,729463,819070
2021-05-23,729911,819448
2021-05-24,730443,820015
2021-05-25,731157,820708
2021-05-26,732060,821548
total,836927,953596
