,F,M
2020-11-28,1277290,1226001
2020-11-29,1277283,1226001
2020-11-30,1277283,1226001
2020-12-01,1277283,1225994
2020-12-02,1277283,1225994
2020-12-03,1277283,1225994
2020-12-04,1277276,1225994
2020-12-05,1277276,1225994
2020-12-06,1277269,1225994
2020-12-07,1277269,1225994
2020-12-08,1277185,1225924
2020-12-09,1277017,1225833
2020-12-10,1276814,1225742
2020-12-11,1276597,1225623
2020-12-12,1276415,1225560
2020-12-13,1276331,1225504
2020-12-14,1276142,1225406
2020-12-15,1275771,1225238
2020-12-16,1275344,1225007
2020-12-17,1274756,1224727
2020-12-18,1274140,1224440
2020-12-19,1273552,1224118
2020-12-20,1272838,1223761
2020-12-21,1271998,1223404
2020-12-22,1271270,1223026
2020-12-23,1270437,1222599
2020-12-24,1270066,1222396
2020-12-25,1270059,1222389
2020-12-26,1270031,1222375
2020-12-27,1269940,1222333
2020-12-28,1269758,1222256
2020-12-29,1269107,1221962
2020-12-30,1267763,1221339
2020-12-31,1266566,1220695
2021-01-01,1266167,1220520
2021-01-02,1265775,1220317
2021-01-03,1265495,1220205
2021-01-04,1264984,1219988
2021-01-05,1263927,1219575
2021-01-06,1262331,1218924
2021-01-07,1260014,1217727
2021-01-08,1257193,1216292
2021-01-09,1254694,1214969
2021-01-10,1253385,1214283
2021-01-11,1251852,1213590
2021-01-12,1249773,1212589
2021-01-13,1247071,1211266
2021-01-14,1243942,1209516
2021-01-15,1240323,1207437
2021-01-16,1237404,1205988
2021-01-17,1235647,1205085
2021-01-18,1233414,1203937
2021-01-19,1230537,1202383
2021-01-20,1227198,1200451
2021-01-21,1222697,1197399
2021-01-22,1217076,1193437
2021-01-23,1211679,1189398
2021-01-24,1208676,1187214
2021-01-25,1205806,1185233
2021-01-26,1202320,1182573
2021-01-27,1197966,1179318
2021-01-28,1191799,1174341
2021-01-29,1183329,1167250
2021-01-30,1174124,1159459
2021-01-31,1165759,1151927
2021-02-01,1156666,1143674
2021-02-02,1146999,1135057
2021-02-03,1135225,1124529
2021-02-04,1119552,1110151
2021-02-05,1099581,1091538
2021-02-06,1074066,1068403
2021-02-07,1060150,1054900
2021-02-08,1041768,1037407
2021-02-09,1005977,1002239
2021-02-10,951622,948269
2021-02-11,872081,870310
2021-02-12,779163,780171
2021-02-13,679287,685048
2021-02-14,638218,645981
2021-02-15,592522,601902
2021-02-16,531461,541779
2021-02-17,466830,477694
2021-02-18,411999,423815
2021-02-19,373891,385434
2021-02-20,340158,352366
2021-02-21,327999,340116
2021-02-22,311605,322980
2021-02-23,291662,303086
2021-02-24,266063,278180
2021-02-25,240219,253323
2021-02-26,216860,230664
2021-02-27,200592,215005
2021-02-28,192969,207564
2021-03-01,186809,201523
2021-03-02,180320,195139
2021-03-03,172795,188048
2021-03-04,163149,178906
2021-03-05,152796,169071
2021-03-06,143997,160426
2021-03-07,141694,158081
2021-03-08,137508,153748
2021-03-09,133693,149912
2021-03-10,129871,146111
2021-03-11,126231,142485
2021-03-12,121471,137543
2021-03-13,115836,131754
2021-03-14,113022,128821
2021-03-15,109172,124824
2021-03-16,105714,121219
2021-03-17,102760,118062
2021-03-18,99778,114940
2021-03-19,96915,111818
2021-03-20,93954,108514
2021-03-21,93009,107317
2021-03-22,91574,105700
2021-03-23,89873,103859
2021-03-24,88326,102165
2021-03-25,86646,100345
2021-03-26,85120,98651
2021-03-27,83552,96859
2021-03-28,82894,96075
2021-03-29,81907,94906
2021-03-30,80899,93786
2021-03-31,79814,92638
2021-04-01,79121,91910
2021-04-02,78876,91588
2021-04-03,78561,91245
2021-04-04,78456,91133
2021-04-05,78386,91035
2021-04-06,77980,90587
2021-04-07,77469,90027
2021-04-08,76951,89474
2021-04-09,76426,88907
2021-04-10,76020,88431
2021-04-11,75831,88256
2021-04-12,75572,87941
2021-04-13,75264,87591
2021-04-14,74942,87234
2021-04-15,74634,86877
2021-04-16,74312,86562
2021-04-17,74088,86317
2021-04-18,73997,86212
2021-04-19,73780,85974
2021-04-20,73507,85701
2021-04-21,73241,85400
2021-04-22,72905,85029
2021-04-23,72583,84707
2021-04-24,72380,84476
2021-04-25,72282,84364
2021-04-26,72072,84119
2021-04-27,71799,83881
2021-04-28,71540,83594
2021-04-29,71288,83300
2021-04-30,70994,82992
2021-05-01,70840,82796
2021-05-02,70756,82719
2021-05-03,70679,82656
2021-05-04,70504,82488
2021-05-05,70259,82229
2021-05-06,69986,81956
2021-05-07,69727,81683
2021-05-08,69524,81480
2021-05-09,69440,81396
2021-05-10,69237,81242
2021-05-11,68978,80955
2021-05-12,68684,80668
2021-05-13,68320,80339
2021-05-14,68033,80080
2021-05-15,67830,79877
2021-05-16,67718,79786
2021-05-17,67557,79618
2021-05-18,67326,79373
2021-05-19,67039,79086
2021-05-20,66745,78827
2021-05-21,66556,78617
2021-05-22,66381,78463
2021-05-23,66346,78428
2021-05-24,66276,78372
2021-05-25,66213,78295
2021-05-26,66122,78190
total,1277297,1226001
