,False
2020-11-28,1625365
2020-11-29,1625365
2020-11-30,1625358
2020-12-01,1625351
2020-12-02,1625351
2020-12-03,1625344
2020-12-04,1625344
2020-12-05,1625344
2020-12-06,1625344
2020-12-07,1625337
2020-12-08,1625134
2020-12-09,1624700
2020-12-10,1624217
2020-12-11,1623692
2020-12-12,1623300
2020-12-13,1623090
2020-12-14,1622600
2020-12-15,1621655
2020-12-16,1620584
2020-12-17,1619198
2020-12-18,1617714
2020-12-19,1616489
2020-12-20,1614837
2020-12-21,1612926
2020-12-22,1611043
2020-12-23,1609034
2020-12-24,1608117
2020-12-25,1608110
2020-12-26,1607984
2020-12-27,1607753
2020-12-28,1607347
2020-12-29,1605856
2020-12-30,1603140
2020-12-31,1600599
2021-01-01,1599801
2021-01-02,1598828
2021-01-03,1598072
2021-01-04,1596623
2021-01-05,1593844
2021-01-06,1590036
2021-01-07,1584716
2021-01-08,1578724
2021-01-09,1574160
2021-01-10,1571122
2021-01-11,1566922
2021-01-12,1561623
2021-01-13,1555820
2021-01-14,1549492
2021-01-15,1542667
2021-01-16,1537417
2021-01-17,1533924
2021-01-18,1529087
2021-01-19,1523830
2021-01-20,1518258
2021-01-21,1512119
2021-01-22,1505567
2021-01-23,1500317
2021-01-24,1497251
2021-01-25,1493366
2021-01-26,1489033
2021-01-27,1484413
2021-01-28,1479912
2021-01-29,1474886
2021-01-30,1470777
2021-01-31,1468089
2021-02-01,1465100
2021-02-02,1461663
2021-02-03,1457862
2021-02-04,1453858
2021-02-05,1449651
2021-02-06,1445143
2021-02-07,1442609
2021-02-08,1439844
2021-02-09,1436652
2021-02-10,1433082
2021-02-11,1428861
2021-02-12,1423247
2021-02-13,1416786
2021-02-14,1412817
2021-02-15,1408449
2021-02-16,1400973
2021-02-17,1389493
2021-02-18,1377635
2021-02-19,1367058
2021-02-20,1356383
2021-02-21,1353023
2021-02-22,1347500
2021-02-23,1336993
2021-02-24,1321222
2021-02-25,1305143
2021-02-26,1288924
2021-02-27,1274476
2021-02-28,1269240
2021-03-01,1264186
2021-03-02,1257942
2021-03-03,1250438
2021-03-04,1238223
2021-03-05,1220807
2021-03-06,1200717
2021-03-07,1189965
2021-03-08,1177848
2021-03-09,1160873
2021-03-10,1134210
2021-03-11,1103270
2021-03-12,1061130
2021-03-13,1000818
2021-03-14,966343
2021-03-15,904085
2021-03-16,836654
2021-03-17,769013
2021-03-18,703234
2021-03-19,624127
2021-03-20,538580
2021-03-21,496909
2021-03-22,461482
2021-03-23,432663
2021-03-24,405510
2021-03-25,379925
2021-03-26,351820
2021-03-27,320005
2021-03-28,304570
2021-03-29,292110
2021-03-30,281687
2021-03-31,270508
2021-04-01,262682
2021-04-02,257999
2021-04-03,252539
2021-04-04,250761
2021-04-05,249655
2021-04-06,246869
2021-04-07,244503
2021-04-08,242347
2021-04-09,239883
2021-04-10,237643
2021-04-11,236719
2021-04-12,235774
2021-04-13,234668
2021-04-14,233688
2021-04-15,232631
2021-04-16,231574
2021-04-17,230671
2021-04-18,230272
2021-04-19,229607
2021-04-20,228830
2021-04-21,228025
2021-04-22,227185
2021-04-23,226303
2021-04-24,225533
2021-04-25,225204
2021-04-26,224644
2021-04-27,224021
2021-04-28,223349
2021-04-29,222523
2021-04-30,221816
2021-05-01,221193
2021-05-02,220941
2021-05-03,220780
2021-05-04,220304
2021-05-05,219562
2021-05-06,218939
2021-05-07,218393
2021-05-08,217791
2021-05-09,217483
2021-05-10,216972
2021-05-11,216160
2021-05-12,215341
2021-05-13,214522
2021-05-14,213703
2021-05-15,212842
2021-05-16,212499
2021-05-17,211778
2021-05-18,211022
2021-05-19,210210
2021-05-20,209412
2021-05-21,208565
2021-05-22,207935
2021-05-23,207921
2021-05-24,207914
total,1625365
