,2,3,4,5,6,7,8
2020-11-28,391832,543515,745584,537005,645036,676221,152747
2020-11-29,391832,543515,745584,537005,645036,676221,152747
2020-11-30,391832,543515,745584,537005,645036,676221,152747
2020-12-01,391832,543508,745570,537005,645036,676221,152747
2020-12-02,391832,543508,745570,537005,645036,676214,152747
2020-12-03,391832,543508,745570,537005,645036,676214,152747
2020-12-04,391832,543508,745570,537005,645036,676214,152747
2020-12-05,391832,543508,745570,537005,645029,676214,152747
2020-12-06,391832,543508,745570,537005,645029,676214,152747
2020-12-07,391832,543508,745570,537005,645029,676214,152747
2020-12-08,391804,543452,745437,536900,644903,676130,152733
2020-12-09,391755,543361,745220,536753,644700,675955,152712
2020-12-10,391671,543214,744968,536557,644483,675745,152691
2020-12-11,391608,543074,744646,536305,644231,675535,152677
2020-12-12,391552,542948,744401,536130,644049,675360,152656
2020-12-13,391517,542892,744303,536046,643972,675297,152656
2020-12-14,391461,542773,744100,535885,643783,675157,152635
2020-12-15,391363,542556,743666,535577,643398,674842,152607
2020-12-16,391272,542325,743162,535227,642978,674478,152558
2020-12-17,391153,542031,742651,534765,642439,674002,152488
2020-12-18,391020,541716,742070,534324,641914,673519,152411
2020-12-19,390929,541457,741608,533960,641473,673127,152348
2020-12-20,390817,541156,741013,533442,640927,672574,152278
2020-12-21,390656,540729,740229,532868,640234,671958,152201
2020-12-22,390481,540379,739515,532350,639569,671363,152117
2020-12-23,390264,539959,738724,531692,638848,670719,152047
2020-12-24,390180,539742,738325,531384,638526,670418,152019
2020-12-25,390180,539735,738318,531384,638526,670411,152012
2020-12-26,390159,539700,738269,531342,638484,670376,152012
2020-12-27,390131,539630,738150,531258,638414,670313,151998
2020-12-28,390089,539511,737940,531125,638274,670187,151991
2020-12-29,389886,539133,737296,530593,637665,669641,151921
2020-12-30,389578,538482,736099,529620,636538,668444,151788
2020-12-31,389291,537901,735098,528780,635537,667471,151669
2021-01-01,389200,537705,734734,528507,635236,667212,151627
2021-01-02,389074,537446,734335,528178,634844,666883,151564
2021-01-03,389004,537264,734027,527961,634585,666645,151543
2021-01-04,388864,536935,733439,527527,634095,666274,151508
2021-01-05,388591,536305,732235,526708,633094,665469,151424
2021-01-06,388178,535388,730737,525595,631729,664384,151326
2021-01-07,387667,534233,728763,524069,629895,662809,151123
2021-01-08,387009,532896,726537,522284,627683,660793,150815
2021-01-09,386449,531769,724675,520807,625856,659050,150528
2021-01-10,386085,531006,723471,519918,624841,658140,150381
2021-01-11,385560,529977,721861,518637,623399,656810,150241
2021-01-12,384965,528759,719971,517090,621600,655179,149968
2021-01-13,384244,527254,717647,515319,619388,653086,149534
2021-01-14,383376,525623,715078,513212,616812,650580,149030
2021-01-15,382382,523796,712117,510860,613970,647773,148400
2021-01-16,381626,522389,709975,509173,611940,645799,148015
2021-01-17,381199,521556,708568,508109,610617,644609,147777
2021-01-18,380429,520275,706538,506583,608741,642901,147434
2021-01-19,379484,518742,704039,504651,606354,640738,146741
2021-01-20,378399,516894,700980,502285,603463,637833,145516
2021-01-21,377125,514717,697606,499611,600068,634375,143724
2021-01-22,375522,512176,693574,496216,595770,630007,141148
