,0,1,2,3,4,5,6,7,8,9
2021-01-07,304430,48076,744156,75236,40075,25375,82229,45941,67921,70819
2021-01-08,348866,61243,848260,109424,45766,29610,94185,52626,77861,80773
2021-01-09,386344,71568,939057,137802,50890,33432,104216,58240,85995,89215
2021-01-10,412069,74585,979083,149961,53466,35427,110432,61530,91070,94654
2021-01-11,448399,82775,1000090,160664,57379,37646,119273,66108,98329,102438
2021-01-12,492051,93170,1055621,179333,62265,40705,130011,71806,107541,111874
2021-01-13,540442,104475,1148917,222726,68488,44716,142275,78505,117621,122458
2021-01-14,592599,117901,1254099,275478,75642,49567,156016,85925,128723,133924
2021-01-15,651602,134400,1381282,335734,84483,55237,171738,94136,140840,146727
2021-01-16,699566,145299,1507786,384580,91035,59612,184198,100716,150626,156947
2021-01-17,732403,149380,1561014,407267,94997,62265,192080,105119,157227,163968
2021-01-18,775208,156849,1595041,427581,100233,65611,202587,110705,165613,172837
2021-01-19,822556,164129,1693069,512988,108598,70000,214634,117075,174916,182588
2021-01-20,874895,171136,1779526,618954,120729,75243,227920,123865,185017,193200
2021-01-21,928767,179494,1860901,759010,136087,82712,242550,131257,195720,204484
2021-01-22,986608,193053,1961218,967988,157444,92218,259686,139496,207382,216769
2021-01-23,1033130,197876,2046457,1205218,181874,101626,273847,146391,216776,226450
2021-01-24,1060234,199759,2071587,1295658,193522,106799,281820,150556,222376,232169
2021-01-25,1094674,201117,2098859,1372280,205128,111580,291130,155127,229285,239225
2021-01-26,1133706,202741,2128714,1468019,220759,117621,302218,160573,236957,247422
2021-01-27,1173704,204330,2156406,1565620,240317,125083,313894,166243,244762,255654
2021-01-28,1213387,206101,2193485,1738940,270676,136073,326501,172158,252546,263991
2021-01-29,1256899,208292,2229773,2026605,310842,151445,340767,178794,261261,273056
2021-01-30,1291262,209370,2257003,2320185,355691,168357,352268,184380,268352,280336
2021-01-31,1315853,209720,2267538,2488409,384636,184226,360822,188958,273175,285670
2021-02-01,1341088,210644,2280824,2636487,411691,201271,369684,193935,278159,290885
2021-02-02,1369025,211645,2293914,2803857,445781,219226,380681,199878,283885,296898
2021-02-03,1399041,212926,2307473,3010028,496944,241003,393183,206801,290255,303198
2021-02-04,1429757,214599,2321130,3222457,555317,270438,407673,213605,296947,309946
2021-02-05,1460830,216398,2333968,3429559,618408,308294,423255,220640,303814,316834
2021-02-06,1487724,217245,2343075,3675168,709226,356769,441350,226870,310828,323295
2021-02-07,1502025,217567,2347394,3790248,746235,384132,449897,230559,314930,326690
2021-02-08,1519938,218498,2354975,3897019,786303,418565,459760,234353,319095,330932
2021-02-09,1541813,219744,2363774,4013268,837494,487249,473851,240009,324149,336245
2021-02-10,1566803,221452,2373910,4108671,885465,593306,492891,247821,329896,341992
2021-02-11,1594488,223188,2383311,4193434,938042,748517,518035,258734,337057,348341
2021-02-12,1628431,225043,2392292,4265989,988190,929677,555436,274225,346150,356454
2021-02-13,1664852,225813,2398165,4329248,1033970,1124417,595917,290563,356048,365253
2021-02-14,1685089,225960,2400223,4346510,1048117,1204434,617967,299838,362194,370188
2021-02-15,1709554,227052,2403569,4362337,1062621,1292683,643391,308560,368697,375781
2021-02-16,1743084,227997,2406831,4375385,1083586,1412495,711305,326683,380366,384923
2021-02-17,1790075,228900,2410205,4387495,1112293,1540168,836759,356272,398839,399238
2021-02-18,1838557,229838,2413425,4398072,1140447,1647954,960848,382669,417375,413609
2021-02-19,1884435,230713,2416001,4405807,1164737,1723771,1060500,404152,433706,426405
2021-02-20,1929872,231000,2417702,4412296,1189307,1790509,1164751,425061,449995,439852
2021-02-21,1950613,231049,2418283,4414130,1198666,1814897,1194193,432733,455763,445508
2021-02-22,1975323,231462,2419711,4417497,1211847,1847776,1233225,442960,464205,452445
2021-02-23,2019227,232071,2421853,4422712,1239378,1886913,1336027,465738,480942,466228
2021-02-24,2077152,232645,2424212,4429222,1277997,1936606,1485834,507451,504616,485009
2021-02-25,2143687,233247,2426767,4436404,1325779,1986726,1637104,560021,530194,506205
2021-02-26,2214429,233660,2429091,4443019,1373043,2032254,1793022,621845,556948,526995
2021-02-27,2280467,233800,2430449,4447632,1411984,2064125,1919533,677068,579495,545762
2021-02-28,2310007,233849,2430890,4449326,1426005,2079182,1956220,712789,588364,554414
2021-03-01,2337412,234080,2431793,4451279,1438500,2090599,1986369,752864,596372,562513
2021-03-02,2366448,234388,2433053,4453610,1452150,2102618,2024330,802620,606277,571655
2021-03-03,2406642,234759,2434537,4456627,1468677,2116366,2083410,864444,620333,583163
2021-03-04,2459541,235172,2436399,4460666,1491084,2134321,2178190,943607,641123,600845
2021-03-05,2527154,235662,2438464,4465293,1515661,2153893,2297757,1029637,669851,622860
2021-03-06,2595488,235802,2439766,4469017,1539580,2171295,2415231,1119132,702317,644462
2021-03-07,2619155,235830,2440095,4470025,1546713,2175901,2444106,1166179,717906,651476
2021-03-08,2643914,236026,2440802,4471656,1554616,2183454,2478336,1224237,736309,660184
2021-03-09,2671578,236320,2441845,4473602,1563240,2189985,2514351,1277080,763987,669291
2021-03-10,2705269,236586,2442944,4475618,1571486,2196551,2556358,1329762,805511,680792
2021-03-11,2738519,236803,2444001,4477571,1578395,2202753,2593906,1378335,855120,694995
2021-03-12,2792699,237055,2445107,4479895,1587768,2211643,2660322,1437408,927451,725123
2021-03-13,2870903,237139,2445933,4482359,1599717,2222983,2759169,1514065,1039619,792162
2021-03-14,2904538,237167,2446213,4483339,1604365,2228709,2802198,1551739,1102360,821583
2021-03-15,2952124,237286,2446850,4484872,1610791,2235513,2854796,1593949,1214801,861763
2021-03-16,3008943,237503,2447697,4486566,1617056,2241680,2912833,1631378,1339310,930769
2021-03-17,3072678,237741,2448425,4488162,1622929,2246902,2964283,1663403,1459556,1027264
2021-03-18,3147536,238021,2449377,4489919,1628795,2252257,3017917,1693818,1577303,1180767
2021-03-19,3236618,238245,2450280,4491662,1635305,2257654,3075128,1728573,1713201,1372000
2021-03-20,3364599,238364,2450945,4493475,1643194,2263821,3145548,1767892,1865486,1641507
2021-03-21,3424673,238378,2451176,4494196,1646071,2265893,3173065,1783488,1939021,1742650
2021-03-22,3481212,238483,2451610,4495211,1649508,2268315,3199035,1796557,2000691,1834420
2021-03-23,3545815,238693,2452233,4496408,1653330,2270884,3223521,1807995,2052008,1922676
2021-03-24,3627029,238868,2452926,4497780,1657957,2273502,3248084,1819272,2098453,2007334
2021-03-25,3721795,239141,2453787,4499341,1663116,2276561,3275202,1830626,2141762,2093686
2021-03-26,3839724,239505,2454550,4500881,1668737,2279347,3303832,1842120,2189201,2184406
2021-03-27,4008333,239652,2455229,4502631,1674925,2282672,3340372,1855917,2243276,2299059
2021-03-28,4100957,239687,2455516,4503373,1677718,2284107,3357200,1862063,2271416,2352791
2021-03-29,4176312,239876,2456041,4504353,1680714,2285836,3372992,1867390,2292892,2395701
2021-03-30,4256252,240093,2456664,4505550,1683850,2287677,3388014,1872325,2310826,2432780
2021-03-31,4344431,240317,2457336,4506845,1687483,2289602,3403890,1877057,2329166,2469005
2021-04-01,4411302,240520,2457931,4507811,1689947,2290820,3415209,1879920,2341759,2482942
2021-04-02,4449431,240569,2458197,4508350,1691060,2291366,3420844,1881565,2350628,2490824
2021-04-03,4488477,240611,2458449,4508847,1692446,2292017,3427704,1883574,2360694,2501072
2021-04-04,4501490,240618,2458540,4509008,1692929,2292220,3430532,1884302,2364712,2504516
2021-04-05,4510436,240625,2458610,4509120,1693300,2292374,3432380,1884750,2366784,2506287
2021-04-06,4539675,240751,2458890,4509729,1694553,2292983,3437210,1885919,2370543,2511131
2021-04-07,4570314,240905,2459387,4510541,1696170,2293767,3443055,1887424,2374260,2516983
2021-04-08,4599854,241052,2459828,4511402,1697598,2294586,3448340,1888880,2377501,2522065
2021-04-09,4633608,241213,2460395,4512319,1699250,2295489,3454150,1890504,2381652,2528974
2021-04-10,4679409,241297,2460752,4513131,1700811,2296350,3460023,1891995,2385740,2536415
2021-04-11,4702992,241339,2460913,4513481,1701525,2296707,3462522,1892681,2387287,2539712
2021-04-12,4716089,241409,2461144,4513950,1702183,2297106,3464573,1893248,2388547,2541966
2021-04-13,4740925,241486,2461410,4514510,1702995,2297561,3466953,1893878,2389870,2544199
2021-04-14,4805381,241605,2461704,4515147,1703821,2298072,3469858,1894522,2391207,2546488
2021-04-15,4884600,241689,2462033,4515861,1704766,2298576,3473106,1895145,2392600,2548847
2021-04-16,4970686,241759,2462390,4516827,1705711,2299052,3476774,1895803,2394063,2551276
2021-04-17,5069190,241794,2462621,4517436,1706649,2299521,3480673,1896489,2395582,2553999
2021-04-18,5130300,241794,2462719,4517688,1707083,2299717,3482654,1896776,2396282,2555308
2021-04-19,5201574,241836,2462901,4518101,1707559,2299990,3484719,1897161,2397073,2556533
2021-04-20,5271896,241892,2463146,4518605,1708252,2300347,3487176,1897595,2397906,2557982
2021-04-21,5350765,241962,2463412,4519116,1709008,2300767,3490046,1898078,2398872,2559662
2021-04-22,5438944,241997,2463643,4519683,1709834,2301201,3493126,1898575,2399943,2561440
2021-04-23,5531589,242053,2463846,4520299,1710674,2301656,3496549,1899114,2401091,2563498
2021-04-24,5641475,242074,2464000,4520838,1711542,2302090,3500119,1899688,2402379,2565703
2021-04-25,5694829,242081,2464063,4521125,1711934,2302286,3501799,1899961,2402967,2566739
2021-04-26,5747693,242116,2464238,4521496,1712452,2302573,3503696,1900283,2403646,2567838
2021-04-27,5819646,242144,2464427,4521888,1713082,2302923,3506118,1900647,2404472,2569028
2021-04-28,5907545,242193,2464637,4522329,1713796,2303336,3508946,1901011,2405340,2570421
2021-04-29,6002514,242249,2464868,4522868,1714636,2303777,3512201,1901445,2406236,2571919
2021-04-30,6100724,242291,2465071,4523330,1715420,2304211,3515309,1901900,2407125,2573585
2021-05-01,6208874,242298,2465148,4523645,1716071,2304554,3518368,1902271,2408056,2575132
2021-05-02,6271958,242312,2465190,4523743,1716344,2304701,3519943,1902446,2408462,2575867
2021-05-03,6324045,242312,2465239,4523862,1716505,2304813,3521007,1902572,2408735,2576315
2021-05-04,6408899,242326,2465344,4524121,1716946,2305065,3523086,1902831,2409253,2577253
2021-05-05,6500837,242347,2465512,4524436,1717555,2305394,3525613,1903202,2409918,2578352
2021-05-06,6586167,242375,2465666,4524779,1718290,2305842,3528637,1903587,2410639,2579591
2021-05-07,6679617,242410,2465799,4525115,1718983,2306220,3531661,1903986,2411367,2580879
2021-05-08,6801410,242424,2465918,4525430,1719648,2306591,3535042,1904490,2412319,2582559
2021-05-09,6866615,242424,2465960,4525563,1719984,2306773,3536701,1904700,2412816,2583399
2021-05-10,6929993,242438,2466065,4525780,1720404,2307018,3538521,1905001,2413369,2584337
2021-05-11,7013720,242466,2466198,4526067,1721181,2307368,3541419,1905421,2414160,2585688
2021-05-12,7143759,242487,2466387,4526466,1722308,2307816,3545885,1905918,2415154,2587291
2021-05-13,7297332,242515,2466534,4526844,1723463,2308271,3550778,1906506,2416232,2589027
2021-05-14,7461181,242550,2466681,4527222,1724751,2308698,3555650,1907129,2417380,2590931
2021-05-15,7646401,242564,2466786,4527593,1726053,2309090,3560963,1907794,2418696,2593115
2021-05-16,7741132,242564,2466849,4527733,1726655,2309279,3563378,1908123,2419284,2594200
2021-05-17,7809613,242578,2466933,4527943,1727222,2309524,3565310,1908487,2419823,2595138
2021-05-18,7943670,242606,2467066,4528244,1728230,2309881,3569111,1908984,2420740,2596664
2021-05-19,8152123,242641,2467241,4528678,1729525,2310350,3574368,1909635,2421916,2598701
2021-05-20,8355739,242655,2467423,4529112,1730904,2310798,3579653,1910328,2423064,2600647
2021-05-21,8515962,242676,2467556,4529434,1731968,2311113,3583860,1910888,2424072,2602355
2021-05-22,8668254,242683,2467640,4529707,1732843,2311428,3587808,1911462,2425087,2604084
2021-05-23,8704822,242683,2467661,4529763,1733025,2311498,3588662,1911581,2425304,2604476
2021-05-24,8737113,242683,2467689,4529833,1733221,2311575,3589558,1911728,2425507,2604854
2021-05-25,8788339,242690,2467738,4529938,1733515,2311687,3590839,1911868,2425836,2605316
2021-05-26,8860817,242697,2467794,4530071,1733942,2311820,3592463,1912043,2426235,2605862
total,23702000,252637,2578870,4754792,1991549,2503298,4324663,2152038,2804333,3114629
