,False
2020-11-28,105
2020-11-29,119
2020-11-30,140
2020-12-01,273
2020-12-02,287
2020-12-03,294
2020-12-04,308
2020-12-05,315
2020-12-06,322
2020-12-07,350
2020-12-08,2520
2020-12-09,5880
2020-12-10,10682
2020-12-11,15498
2020-12-12,18662
2020-12-13,20377
2020-12-14,25711
2020-12-15,72065
2020-12-16,153048
2020-12-17,229712
2020-12-18,287476
2020-12-19,359660
2020-12-20,415072
2020-12-21,451017
2020-12-22,512582
2020-12-23,562912
2020-12-24,575771
2020-12-25,575834
2020-12-26,575988
2020-12-27,576485
2020-12-28,577675
2020-12-29,600117
2020-12-30,661801
2020-12-31,708050
2021-01-01,719418
2021-01-02,732984
2021-01-03,736918
2021-01-04,741734
2021-01-05,756609
2021-01-06,786688
2021-01-07,907046
2021-01-08,1064000
2021-01-09,1197651
2021-01-10,1254953
2021-01-11,1298829
2021-01-12,1388478
2021-01-13,1542709
2021-01-14,1721118
2021-01-15,1932686
2021-01-16,2123646
2021-01-17,2206547
2021-01-18,2274699
2021-01-19,2472974
2021-01-20,2680720
2021-01-21,2920806
2021-01-22,3255595
2021-01-23,3592631
2021-01-24,3715481
2021-01-25,3829091
2021-01-26,3966487
2021-01-27,4104863
2021-01-28,4331698
2021-01-29,4676686
2021-01-30,5016158
2021-01-31,5211423
2021-02-01,5395082
2021-02-02,5599671
2021-02-03,5847667
2021-02-04,6110139
2021-02-05,6375222
2021-02-06,6680324
2021-02-07,6827744
2021-02-08,6985475
2021-02-09,7188797
2021-02-10,7408772
2021-02-11,7665805
2021-02-12,7935242
2021-02-13,8200360
2021-02-14,8300075
2021-02-15,8411893
2021-02-16,8551865
2021-02-17,8698347
2021-02-18,8823108
2021-02-19,8911693
2021-02-20,8987006
2021-02-21,9013893
2021-02-22,9053597
2021-02-23,9102569
2021-02-24,9163686
2021-02-25,9225363
2021-02-26,9281265
2021-02-27,9319317
2021-02-28,9336635
2021-03-01,9352812
2021-03-02,9370557
2021-03-03,9391067
2021-03-04,9417219
2021-03-05,9445352
2021-03-06,9468004
2021-03-07,9474073
2021-03-08,9486176
2021-03-09,9498265
2021-03-10,9510221
2021-03-11,9521841
2021-03-12,9535827
2021-03-13,9550695
2021-03-14,9557751
2021-03-15,9568720
2021-03-16,9579388
2021-03-17,9588796
2021-03-18,9598645
2021-03-19,9608088
2021-03-20,9617034
2021-03-21,9620163
2021-03-22,9625497
2021-03-23,9631888
2021-03-24,9638181
2021-03-25,9645013
2021-03-26,9651243
2021-03-27,9657242
2021-03-28,9659776
2021-03-29,9664011
2021-03-30,9668582
2021-03-31,9673419
2021-04-01,9677003
2021-04-02,9678424
2021-04-03,9679887
2021-04-04,9680356
2021-04-05,9680755
2021-04-06,9682855
2021-04-07,9685676
2021-04-08,9688497
2021-04-09,9691500
2021-04-10,9693712
2021-04-11,9694622
2021-04-12,9696267
2021-04-13,9698171
2021-04-14,9700117
2021-04-15,9702154
2021-04-16,9704429
2021-04-17,9705766
2021-04-18,9706319
2021-04-19,9707523
2021-04-20,9709049
2021-04-21,9710673
2021-04-22,9712374
2021-04-23,9714159
2021-04-24,9715307
2021-04-25,9715881
2021-04-26,9717064
2021-04-27,9718415
2021-04-28,9719843
2021-04-29,9721341
2021-04-30,9722853
2021-05-01,9723637
2021-05-02,9723945
2021-05-03,9724246
2021-05-04,9725093
2021-05-05,9726248
2021-05-06,9727487
2021-05-07,9728733
2021-05-08,9729580
2021-05-09,9729958
2021-05-10,9730777
2021-05-11,9732107
2021-05-12,9733472
2021-05-13,9734921
2021-05-14,9736195
2021-05-15,9737091
2021-05-16,9737518
2021-05-17,9738281
2021-05-18,9739422
2021-05-19,9740794
2021-05-20,9742103
2021-05-21,9743125
2021-05-22,9743804
2021-05-23,9743958
2021-05-24,9744322
2021-05-25,9744672
2021-05-26,9745141
total,10089611
