,F,M
2020-11-28,549262,525581
2020-11-29,549255,525581
2020-11-30,549255,525581
2020-12-01,549255,525581
2020-12-02,549255,525581
2020-12-03,549255,525581
2020-12-04,549248,525581
2020-12-05,549248,525581
2020-12-06,549248,525581
2020-12-07,549248,525581
2020-12-08,549213,525553
2020-12-09,549143,525511
2020-12-10,549059,525469
2020-12-11,548975,525427
2020-12-12,548905,525399
2020-12-13,548856,525364
2020-12-14,548793,525322
2020-12-15,548646,525259
2020-12-16,548499,525175
2020-12-17,548289,525084
2020-12-18,548058,524993
2020-12-19,547841,524895
2020-12-20,547610,524776
2020-12-21,547302,524657
2020-12-22,547043,524510
2020-12-23,546714,524321
2020-12-24,546567,524216
2020-12-25,546567,524216
2020-12-26,546560,524216
2020-12-27,546518,524195
2020-12-28,546441,524160
2020-12-29,546210,524062
2020-12-30,545650,523817
2020-12-31,545097,523565
2021-01-01,544943,523488
2021-01-02,544817,523432
2021-01-03,544712,523397
2021-01-04,544502,523313
2021-01-05,544103,523180
2021-01-06,543501,522942
2021-01-07,542584,522466
2021-01-08,541534,521948
2021-01-09,540561,521486
2021-01-10,540071,521276
2021-01-11,539483,521003
2021-01-12,538650,520604
2021-01-13,537586,520107
2021-01-14,536354,519477
2021-01-15,534954,518721
2021-01-16,533722,518105
2021-01-17,532945,517720
2021-01-18,532112,517279
2021-01-19,530901,516621
2021-01-20,529473,515781
2021-01-21,527849,514710
2021-01-22,525581,513114
2021-01-23,523663,511763
2021-01-24,522536,510972
2021-01-25,521409,510202
2021-01-26,520037,509229
2021-01-27,518420,508039
2021-01-28,516215,506436
2021-01-29,513562,504427
2021-01-30,511476,502768
2021-01-31,509348,501060
2021-02-01,506107,498337
2021-02-02,502803,495460
2021-02-03,498358,491547
2021-02-04,492758,486542
2021-02-05,486626,480977
2021-02-06,477995,473207
2021-02-07,473165,468608
2021-02-08,466683,462574
2021-02-09,452151,448651
2021-02-10,429016,426293
2021-02-11,395913,394240
2021-02-12,357616,357889
2021-02-13,313103,316323
2021-02-14,293993,298060
2021-02-15,272734,277851
2021-02-16,245203,250691
2021-02-17,215089,220444
2021-02-18,191394,197036
2021-02-19,173222,178696
2021-02-20,157570,163037
2021-02-21,151536,157094
2021-02-22,143248,148365
2021-02-23,133560,138656
2021-02-24,120435,125993
2021-02-25,108206,114303
2021-02-26,96285,102781
2021-02-27,88123,94899
2021-02-28,83874,90678
2021-03-01,80969,87822
2021-03-02,77903,84875
2021-03-03,74277,81473
2021-03-04,69251,76741
2021-03-05,64218,71911
2021-03-06,59766,67641
2021-03-07,58702,66591
2021-03-08,56805,64694
2021-03-09,54957,62839
2021-03-10,53263,61103
2021-03-11,51646,59444
2021-03-12,49350,57106
2021-03-13,46641,54334
2021-03-14,45269,52948
2021-03-15,43302,50876
2021-03-16,41664,49182
2021-03-17,40355,47740
2021-03-18,38955,46249
2021-03-19,37737,44898
2021-03-20,36309,43246
2021-03-21,35924,42749
2021-03-22,35280,42049
2021-03-23,34552,41223
2021-03-24,33880,40474
2021-03-25,33229,39725
2021-03-26,32599,39011
2021-03-27,31927,38199
2021-03-28,31626,37828
2021-03-29,31227,37317
2021-03-30,30786,36834
2021-03-31,30345,36337
2021-04-01,30051,36029
2021-04-02,29932,35896
2021-04-03,29799,35763
2021-04-04,29750,35700
2021-04-05,29722,35651
2021-04-06,29575,35476
2021-04-07,29351,35210
2021-04-08,29141,34972
2021-04-09,28910,34727
2021-04-10,28742,34517
2021-04-11,28672,34440
2021-04-12,28567,34307
2021-04-13,28455,34174
2021-04-14,28329,34034
2021-04-15,28210,33908
2021-04-16,28077,33789
2021-04-17,27986,33684
2021-04-18,27944,33635
2021-04-19,27853,33509
2021-04-20,27734,33390
2021-04-21,27636,33264
2021-04-22,27531,33131
2021-04-23,27398,32984
2021-04-24,27321,32886
2021-04-25,27279,32830
2021-04-26,27202,32739
2021-04-27,27104,32655
2021-04-28,26999,32536
2021-04-29,26901,32410
2021-04-30,26803,32312
2021-05-01,26740,32235
2021-05-02,26705,32193
2021-05-03,26670,32165
2021-05-04,26614,32102
2021-05-05,26537,32004
2021-05-06,26418,31878
2021-05-07,26320,31773
2021-05-08,26243,31682
2021-05-09,26201,31647
2021-05-10,26110,31577
2021-05-11,26019,31493
2021-05-12,25886,31367
2021-05-13,25739,31227
2021-05-14,25641,31129
2021-05-15,25550,31052
2021-05-16,25501,31024
2021-05-17,25452,30961
2021-05-18,25361,30863
2021-05-19,25228,30730
2021-05-20,25123,30632
2021-05-21,25053,30555
2021-05-22,24969,30485
2021-05-23,24934,30457
2021-05-24,24864,30401
2021-05-25,24801,30324
2021-05-26,24710,30219
total,549262,525581
