,F,M
2020-11-28,21,14
2020-11-29,21,14
2020-11-30,28,14
2020-12-01,35,21
2020-12-02,35,21
2020-12-03,42,21
2020-12-04,42,21
2020-12-05,42,21
2020-12-06,42,21
2020-12-07,49,35
2020-12-08,154,77
2020-12-09,252,133
2020-12-10,420,217
2020-12-11,567,308
2020-12-12,672,371
2020-12-13,721,406
2020-12-14,889,504
2020-12-15,1316,714
2020-12-16,2037,1134
2020-12-17,2947,1715
2020-12-18,3983,2471
2020-12-19,5376,3465
2020-12-20,6769,4501
2020-12-21,8169,5516
2020-12-22,9443,6496
2020-12-23,10843,7686
2020-12-24,11326,8036
2020-12-25,11326,8036
2020-12-26,11340,8050
2020-12-27,11403,8078
2020-12-28,11536,8141
2020-12-29,12432,8806
2020-12-30,15400,11165
2020-12-31,19264,14287
2021-01-01,20881,15561
2021-01-02,22687,17220
2021-01-03,23142,17612
2021-01-04,23527,17857
2021-01-05,25074,18977
2021-01-06,28553,21938
2021-01-07,42455,34216
2021-01-08,61033,50078
2021-01-09,76524,63028
2021-01-10,83307,68418
2021-01-11,89236,73542
2021-01-12,99694,82285
2021-01-13,123144,102830
2021-01-14,151767,127652
2021-01-15,184541,155813
2021-01-16,211309,178024
2021-01-17,223447,188664
2021-01-18,234941,198646
2021-01-19,281029,239449
2021-01-20,338345,289758
2021-01-21,413504,356265
2021-01-22,525308,454965
2021-01-23,652792,565019
2021-01-24,700581,607817
2021-01-25,741461,645442
2021-01-26,793331,691705
2021-01-27,846552,738633
2021-01-28,938266,822731
2021-01-29,1089977,961107
2021-01-30,1246084,1099112
2021-01-31,1334522,1179108
2021-02-01,1412852,1251775
2021-02-02,1500926,1334606
2021-02-03,1609195,1436029
2021-02-04,1720194,1541064
2021-02-05,1829205,1642760
2021-02-06,1958544,1759716
2021-02-07,2018611,1814960
2021-02-08,2075934,1869266
2021-02-09,2138451,1927548
2021-02-10,2190083,1974434
2021-02-11,2235898,2015923
2021-02-12,2275602,2050804
2021-02-13,2310042,2079798
2021-02-14,2319191,2088009
2021-02-15,2328249,2095996
2021-02-16,2335788,2102583
2021-02-17,2342879,2108568
2021-02-18,2349123,2113818
2021-02-19,2353736,2117549
2021-02-20,2357411,2120384
2021-02-21,2358412,2121231
2021-02-22,2360666,2123016
2021-02-23,2363956,2125739
2021-02-24,2367974,2129113
2021-02-25,2372153,2132550
2021-02-26,2375947,2135728
2021-02-27,2378530,2137779
2021-02-28,2379489,2138577
2021-03-01,2380896,2139725
2021-03-02,2382499,2141104
2021-03-03,2384564,2142735
2021-03-04,2387154,2144898
2021-03-05,2390010,2147215
2021-03-06,2392103,2148874
2021-03-07,2392719,2149301
2021-03-08,2394028,2150407
2021-03-09,2395519,2151702
2021-03-10,2397010,2152878
2021-03-11,2398501,2154131
2021-03-12,2399985,2155419
2021-03-13,2401392,2156532
2021-03-14,2401917,2157008
2021-03-15,2403037,2157995
2021-03-16,2404276,2159031
2021-03-17,2405403,2160004
2021-03-18,2406663,2161061
2021-03-19,2407797,2162076
2021-03-20,2408833,2162923
2021-03-21,2409211,2163280
2021-03-22,2409988,2164008
2021-03-23,2410961,2164813
2021-03-24,2411955,2165737
2021-03-25,2413019,2166682
2021-03-26,2413971,2167522
2021-03-27,2414930,2168362
2021-03-28,2415350,2168698
2021-03-29,2416001,2169307
2021-03-30,2416771,2170014
2021-03-31,2417618,2170756
2021-04-01,2418276,2171358
2021-04-02,2418577,2171596
2021-04-03,2418850,2171827
2021-04-04,2418927,2171918
2021-04-05,2418983,2171995
2021-04-06,2419396,2172352
2021-04-07,2419921,2172835
2021-04-08,2420474,2173339
2021-04-09,2421076,2173878
2021-04-10,2421496,2174291
2021-04-11,2421692,2174445
2021-04-12,2422035,2174753
2021-04-13,2422441,2175138
2021-04-14,2422854,2175530
2021-04-15,2423302,2175971
2021-04-16,2423897,2176531
2021-04-17,2424233,2176797
2021-04-18,2424359,2176923
2021-04-19,2424604,2177168
2021-04-20,2424940,2177476
2021-04-21,2425269,2177798
2021-04-22,2425626,2178127
2021-04-23,2426074,2178491
2021-04-24,2426382,2178729
2021-04-25,2426529,2178869
2021-04-26,2426781,2179086
2021-04-27,2427033,2179380
2021-04-28,2427334,2179625
2021-04-29,2427642,2179947
2021-04-30,2427950,2180241
2021-05-01,2428118,2180402
2021-05-02,2428174,2180451
2021-05-03,2428237,2180507
2021-05-04,2428419,2180661
2021-05-05,2428636,2180878
2021-05-06,2428860,2181116
2021-05-07,2429126,2181326
2021-05-08,2429301,2181466
2021-05-09,2429378,2181536
2021-05-10,2429553,2181690
2021-05-11,2429861,2181914
2021-05-12,2430141,2182166
2021-05-13,2430421,2182411
2021-05-14,2430715,2182614
2021-05-15,2430925,2182782
2021-05-16,2431009,2182845
2021-05-17,2431163,2182978
2021-05-18,2431387,2183174
2021-05-19,2431667,2183440
2021-05-20,2431954,2183671
2021-05-21,2432185,2183853
2021-05-22,2432318,2183972
2021-05-23,2432353,2184000
2021-05-24,2432430,2184091
2021-05-25,2432493,2184161
2021-05-26,2432591,2184252
total,2499679,2255099
