,False,True
2020-11-28,4286212,34720
2020-11-29,4286212,34720
2020-11-30,4286212,34720
2020-12-01,4286205,34720
2020-12-02,4286198,34720
2020-12-03,4286198,34720
2020-12-04,4286191,34720
2020-12-05,4286191,34720
2020-12-06,4286191,34720
2020-12-07,4286191,34720
2020-12-08,4285624,34720
2020-12-09,4284630,34720
2020-12-10,4283475,34713
2020-12-11,4282236,34713
2020-12-12,4281186,34713
2020-12-13,4280598,34713
2020-12-14,4279597,34713
2020-12-15,4277735,34706
2020-12-16,4275537,34699
2020-12-17,4272821,34692
2020-12-18,4270070,34692
2020-12-19,4267879,34685
2020-12-20,4264953,34671
2020-12-21,4261271,34664
2020-12-22,4257834,34657
2020-12-23,4253781,34636
2020-12-24,4251898,34636
2020-12-25,4251870,34636
2020-12-26,4251695,34636
2020-12-27,4251184,34636
2020-12-28,4250309,34636
2020-12-29,4247229,34629
2020-12-30,4240992,34608
2020-12-31,4235280,34594
2021-01-01,4233523,34594
2021-01-02,4231521,34587
2021-01-03,4229981,34580
2021-01-04,4227230,34580
2021-01-05,4221882,34559
2021-01-06,4214476,34538
2021-01-07,4204046,34503
2021-01-08,4192125,34454
2021-01-09,4182122,34433
2021-01-10,4175927,34398
2021-01-11,4167100,34370
2021-01-12,4156376,34335
2021-01-13,4144147,34300
2021-01-14,4130434,34244
2021-01-15,4114740,34195
2021-01-16,4102322,34153
2021-01-17,4094482,34118
2021-01-18,4083940,34083
2021-01-19,4071900,34048
2021-01-20,4058642,33985
2021-01-21,4044019,33936
2021-01-22,4026841,33901
2021-01-23,4012743,33845
2021-01-24,4004798,33817
2021-01-25,3995467,33796
2021-01-26,3984316,33754
2021-01-27,3972591,33726
2021-01-28,3959928,33684
2021-01-29,3945641,33649
2021-01-30,3934161,33614
2021-01-31,3925614,33600
2021-02-01,3916612,33579
2021-02-02,3905454,33544
2021-02-03,3892791,33516
2021-02-04,3878147,33481
2021-02-05,3862299,33446
2021-02-06,3844197,33411
2021-02-07,3835650,33397
2021-02-08,3825472,33376
2021-02-09,3811017,33348
2021-02-10,3791585,33306
2021-02-11,3765986,33264
2021-02-12,3727745,33187
2021-02-13,3687005,33124
2021-02-14,3664822,33096
2021-02-15,3637592,33054
2021-02-16,3567396,32956
2021-02-17,3439695,32816
2021-02-18,3313037,32676
2021-02-19,3211348,32536
2021-02-20,3106978,32403
2021-02-21,3077487,32354
2021-02-22,3036285,32270
2021-02-23,2930844,32102
2021-02-24,2778860,31857
2021-02-25,2625378,31584
2021-02-26,2467864,31311
2021-02-27,2341248,31080
2021-02-28,2304603,30996
2021-03-01,2272284,30898
2021-03-02,2231579,30786
2021-03-03,2169685,30597
2021-03-04,2072154,30373
2021-03-05,1950354,30107
2021-03-06,1832824,29855
2021-03-07,1803865,29771
2021-03-08,1766597,29652
2021-03-09,1727418,29533
2021-03-10,1681911,29400
2021-03-11,1641304,29246
2021-03-12,1572697,28994
2021-03-13,1473871,28721
2021-03-14,1430919,28595
2021-03-15,1375654,28406
2021-03-16,1315006,28182
2021-03-17,1261008,27937
2021-03-18,1205218,27699
2021-03-19,1146124,27482
2021-03-20,1075816,27237
2021-03-21,1048341,27139
2021-03-22,1020369,27013
2021-03-23,993195,26852
2021-03-24,966826,26712
2021-03-25,938266,26544
2021-03-26,908341,26376
2021-03-27,871941,26194
2021-03-28,855155,26096
2021-03-29,838082,25991
2021-03-30,822150,25879
2021-03-31,805560,25774
2021-04-01,793380,25704
2021-04-02,787766,25669
2021-04-03,780864,25620
2021-04-04,778008,25606
2021-04-05,776139,25592
2021-04-06,770357,25543
2021-04-07,763497,25487
2021-04-08,757372,25452
2021-04-09,750904,25389
2021-04-10,745017,25354
2021-04-11,742497,25333
2021-04-12,739914,25312
2021-04-13,736911,25291
2021-04-14,733446,25263
2021-04-15,729575,25228
2021-04-16,725438,25193
2021-04-17,721539,25165
2021-04-18,719530,25144
2021-04-19,716933,25123
2021-04-20,713958,25095
2021-04-21,710556,25060
2021-04-22,707056,25011
2021-04-23,703220,24955
2021-04-24,699678,24906
2021-04-25,697998,24885
2021-04-26,695604,24857
2021-04-27,692517,24815
2021-04-28,689157,24745
2021-04-29,685524,24682
2021-04-30,682059,24619
2021-05-01,679049,24556
2021-05-02,677495,24521
2021-05-03,676396,24514
2021-05-04,673932,24465
2021-05-05,670775,24402
2021-05-06,667471,24325
2021-05-07,664006,24220
2021-05-08,660660,24157
2021-05-09,659036,24115
2021-05-10,656537,24059
2021-05-11,652967,23954
2021-05-12,648018,23765
2021-05-13,642607,23562
2021-05-14,637574,23380
2021-05-15,632387,23226
2021-05-16,630042,23135
2021-05-17,627760,23072
2021-05-18,623721,22932
2021-05-19,618387,22687
2021-05-20,615048,22561
2021-05-21,612437,22449
2021-05-22,610204,22351
2021-05-23,610162,22351
2021-05-24,610148,22351
total,4286226,34720
