,2,3,4,5,6,7
2020-11-28,500969,610652,854805,653891,817376,883239
2020-11-29,500969,610652,854805,653891,817376,883239
2020-11-30,500969,610652,854805,653891,817376,883239
2020-12-01,500969,610652,854805,653891,817376,883239
2020-12-02,500969,610652,854805,653891,817376,883239
2020-12-03,500969,610652,854805,653891,817376,883239
2020-12-04,500969,610652,854805,653891,817376,883232
2020-12-05,500969,610652,854805,653891,817376,883232
2020-12-06,500969,610652,854798,653891,817376,883232
2020-12-07,500969,610652,854798,653891,817376,883232
2020-12-08,500948,610596,854679,653779,817236,883120
2020-12-09,500906,610491,854476,653611,816998,882875
2020-12-10,500808,610372,854224,653408,816746,882630
2020-12-11,500759,610232,853951,653156,816487,882364
2020-12-12,500696,610106,853692,652981,816270,882161
2020-12-13,500654,610050,853559,652862,816151,882049
2020-12-14,500605,609931,853342,652673,815906,881874
2020-12-15,500514,609714,852922,652337,815472,881503
2020-12-16,500409,609497,852425,651931,814947,881034
2020-12-17,500255,609224,851872,651420,814282,880481
2020-12-18,500115,608930,851305,650916,813631,879872
2020-12-19,500031,608685,850836,650510,813127,879382
2020-12-20,499905,608398,850241,649929,812476,878703
2020-12-21,499716,607992,849464,649264,811601,877919
2020-12-22,499527,607628,848708,648655,810775,877191
2020-12-23,499310,607187,847819,647906,809858,876358
2020-12-24,499198,606970,847392,647542,809466,875973
2020-12-25,499198,606970,847385,647542,809459,875973
2020-12-26,499177,606942,847336,647507,809431,875945
2020-12-27,499156,606872,847217,647423,809319,875847
2020-12-28,499100,606746,847014,647283,809144,875672
2020-12-29,498890,606354,846363,646709,808465,875084
2020-12-30,498547,605633,845089,645603,807058,873684
2020-12-31,498225,604968,843934,644574,805756,872424
2021-01-01,498120,604744,843535,644245,805399,872067
2021-01-02,497973,604485,843087,643888,804958,871717
2021-01-03,497882,604303,842730,643608,804615,871430
2021-01-04,497721,603974,842100,643083,804013,870919
2021-01-05,497413,603344,840833,642110,802823,869939
2021-01-06,496930,602385,839188,640808,801178,868525
2021-01-07,496293,601125,836948,638967,798784,866439
2021-01-08,495530,599718,834505,636825,796068,863940
2021-01-09,494893,598514,832426,635096,793772,861861
2021-01-10,494487,597667,831061,633976,792428,860713
2021-01-11,493822,596484,829206,632373,790587,859026
2021-01-12,493066,595091,826931,630385,788221,857024
2021-01-13,492198,593474,824369,628250,785547,854595
2021-01-14,491204,591752,821562,625863,782544,851760
2021-01-15,490091,589813,818251,623168,779149,848477
2021-01-16,489167,588252,815675,620998,776419,845964
2021-01-17,488649,587279,813953,619633,774697,844389
2021-01-18,487788,585851,811699,617841,772485,842387
2021-01-19,486836,584241,809116,615811,769916,840042
2021-01-20,485828,582533,806351,613578,767081,837284
2021-01-21,484631,580573,803383,611198,763945,834239
2021-01-22,483252,578431,799967,608272,760235,830606
2021-01-23,482153,576583,797258,605899,757218,827477
2021-01-24,481537,575610,795683,604527,755503,825769
2021-01-25,480802,574441,793758,602910,753466,823893
2021-01-26,479850,573020,791483,601013,751100,821618
2021-01-27,478884,571557,789180,599053,748601,819063
2021-01-28,477750,569961,786751,597044,745969,816151
2021-01-29,476609,568218,784105,594755,742924,812686
2021-01-30,475713,566909,781928,592900,740516,809816
2021-01-31,475118,565999,780346,591626,738773,807373
2021-02-01,474383,565047,778708,590317,736988,804741
2021-02-02,473557,563850,776741,588644,734832,801402
2021-02-03,472570,562478,774613,586810,732361,797496
2021-02-04,471387,560896,772100,584570,729428,793254
2021-02-05,470155,559188,769482,582365,725956,788613
2021-02-06,468720,557515,766661,579684,721539,783503
2021-02-07,468125,556766,765373,578543,719005,781249
2021-02-08,467285,555758,763840,576772,716702,778498
2021-02-09,466235,554463,761663,574280,713846,773885
2021-02-10,464898,552846,758716,571620,710129,766703
2021-02-11,463148,550851,754873,568344,705040,757015
2021-02-12,460782,547848,749875,563794,696801,741839
2021-02-13,458584,545041,744968,558565,688058,724927
2021-02-14,457527,543368,742098,555800,682759,716373
2021-02-15,455819,541100,738402,552314,676599,706433
2021-02-16,451927,536046,729246,542584,660408,680141
2021-02-17,445116,527702,713118,524678,630672,631232
2021-02-18,437969,518798,696549,506345,600222,585851
2021-02-19,431795,511175,682332,490665,575288,552629
2021-02-20,425474,503440,667128,474117,550578,518651
2021-02-21,423521,500563,661787,468930,544047,511000
2021-02-22,420693,496965,655382,462042,534338,499135
2021-02-23,413280,487445,638484,444591,509124,470036
2021-02-24,402598,473949,614229,419671,472031,428232
2021-02-25,390789,459627,588945,394380,437115,386120
2021-02-26,378581,444899,563689,369334,400106,342580
2021-02-27,367836,432068,542073,348971,371434,309946
2021-02-28,364812,427938,535136,343658,364609,299460
2021-03-01,362264,424417,529641,339129,358652,289086
2021-03-02,359184,420161,522753,332990,350714,276570
2021-03-03,353731,412895,510363,323449,338898,260967
2021-03-04,344722,401296,491554,306978,319823,238154
2021-03-05,332717,386260,467131,285922,295036,213402
2021-03-06,321475,371707,441399,264887,271908,191310
2021-03-07,318689,368256,435883,260505,266777,183519
2021-03-08,315154,363881,429576,254744,259637,173257
2021-03-09,311360,358911,421848,248773,251888,164185
2021-03-10,306348,352646,412139,241178,243635,155372
2021-03-11,301140,346857,404117,235284,235508,147658
2021-03-12,292047,336126,388703,224322,222474,138019
2021-03-13,279020,321125,365995,207340,203497,125629
2021-03-14,274246,315070,356013,199731,194831,119630
2021-03-15,268387,306747,343385,190127,182609,112812
2021-03-16,260834,296786,328937,179529,170156,106967
2021-03-17,253323,287385,316561,170128,159677,101899
2021-03-18,245693,277984,303877,159250,148988,97132
2021-03-19,238112,268492,290339,147301,137340,92036
2021-03-20,228795,257390,274379,132321,124061,86128
2021-03-21,225302,253036,267848,126763,118776,83769
2021-03-22,221221,248304,261219,121408,113855,81382
2021-03-23,217210,243628,254870,116242,109102,79009
2021-03-24,212625,239064,248787,111622,104783,76650
2021-03-25,207767,234066,241584,106806,100394,74193
2021-03-26,202888,228809,233842,101521,95963,71701
2021-03-27,196805,222320,224196,95158,90678,68985
2021-03-28,194145,219359,219660,92232,88130,67746
2021-03-29,191415,216062,215194,89397,85694,66325
2021-03-30,188685,213080,211071,86835,83461,64904
2021-03-31,185766,210028,206696,84231,81053,63567
2021-04-01,183428,207802,203287,82488,79450,62643
2021-04-02,182252,206752,201789,81690,78680,62279
2021-04-03,181062,205450,199955,80584,77672,61775
2021-04-04,180614,204918,199157,80115,77252,61572
2021-04-05,180292,204505,198569,79891,77042,61446
2021-04-06,179305,203315,196966,79093,76286,60935
2021-04-07,178066,201957,195104,78113,75397,60354
2021-04-08,177128,200690,193403,77238,74592,59773
2021-04-09,176442,199276,191506,76265,73675,59150
2021-04-10,175770,198023,189672,75369,72870,58674
2021-04-11,175532,197477,188895,74984,72527,58436
2021-04-12,175308,197001,188111,74564,72100,58163
2021-04-13,175007,196343,187201,74109,71715,57841
