,1,2,3,4,5
2020-11-30,0,0,0,0,0
2020-12-01,0,0,0,0,0
2020-12-02,0,0,0,0,0
2020-12-03,0,0,0,0,0
2020-12-04,0,0,0,0,0
2020-12-05,0,0,0,0,0
2020-12-06,0,0,0,0,0
2020-12-07,0,0,7,0,0
2020-12-08,28,35,42,42,56
2020-12-09,84,119,126,119,182
2020-12-10,168,203,217,224,308
2020-12-11,238,294,329,329,448
2020-12-12,287,350,399,420,581
2020-12-13,315,385,441,469,630
2020-12-14,371,462,546,574,784
2020-12-15,490,630,749,770,1043
2020-12-16,637,791,980,1001,1337
2020-12-17,798,1022,1267,1302,1743
2020-12-18,945,1246,1554,1666,2191
2020-12-19,1085,1421,1785,1974,2562
2020-12-20,1288,1694,2086,2359,3052
2020-12-21,1561,1974,2471,2786,3598
2020-12-22,1806,2268,2800,3241,4165
2020-12-23,2065,2625,3213,3675,4697
2020-12-24,2198,2779,3395,3892,4928
2020-12-25,2198,2779,3402,3892,4928
2020-12-26,2226,2807,3416,3920,4963
2020-12-27,2254,2856,3465,3969,5012
2020-12-28,2289,2919,3563,4074,5124
2020-12-29,2471,3136,3899,4431,5516
2020-12-30,2898,3598,4459,5033,6188
2020-12-31,3269,4081,4977,5586,6797
2021-01-01,3339,4221,5173,5782,6993
2021-01-02,3465,4403,5383,5992,7238
2021-01-03,3549,4529,5537,6181,7441
2021-01-04,3745,4788,5824,6538,7798
2021-01-05,4158,5285,6391,7154,8484
2021-01-06,4676,5936,7182,8043,9436
2021-01-07,5404,6902,8295,9219,10766
2021-01-08,6244,7952,9534,10598,12243
2021-01-09,6867,8694,10472,11704,13398
2021-01-10,7245,9170,11116,12453,14182
2021-01-11,7868,9926,11949,13405,15218
2021-01-12,8673,10878,13013,14595,16506
2021-01-13,9569,11991,14189,15876,17836
2021-01-14,10542,13188,15470,17311,19271
2021-01-15,11599,14490,16807,18816,20895
2021-01-16,12313,15491,17850,19929,22267
2021-01-17,12782,16093,18585,20797,23086
2021-01-18,13545,16926,19572,21875,24241
2021-01-19,14357,17969,20671,23044,25375
2021-01-20,15253,19040,21840,24241,26607
2021-01-21,16226,20209,23072,25592,28021
2021-01-22,17304,21448,24402,26978,29526
2021-01-23,18109,22414,25459,28196,30737
2021-01-24,18543,22932,26117,28917,31465
2021-01-25,19229,23681,26936,29778,32235
2021-01-26,19964,24507,27818,30744,33159
2021-01-27,20699,25438,28763,31731,34167
2021-01-28,21476,26320,29694,32655,35140
2021-01-29,22288,27216,30765,33733,36309
2021-01-30,22841,28014,31598,34657,37303
2021-01-31,23233,28483,32193,35273,37919
2021-02-01,23737,29036,32802,35931,38570
2021-02-02,24304,29666,33544,36673,39312
2021-02-03,24920,30408,34300,37450,40208
2021-02-04,25522,31213,35140,38311,41083
2021-02-05,26194,32074,36001,39144,42049
2021-02-06,26894,32900,36932,40166,43071
2021-02-07,27195,33348,37464,40810,43673
2021-02-08,27650,33894,38003,41426,44268
2021-02-09,28168,34524,38647,42098,44954
2021-02-10,28777,35280,39368,42826,45682
2021-02-11,29393,36057,40194,43764,46711
