,F,M
2020-11-30,0,0
2020-12-01,7,0
2020-12-02,7,0
2020-12-03,7,0
2020-12-04,7,0
2020-12-05,14,0
2020-12-06,14,0
2020-12-07,14,0
2020-12-08,168,49
2020-12-09,490,161
2020-12-10,861,273
2020-12-11,1246,406
2020-12-12,1540,511
2020-12-13,1694,560
2020-12-14,2051,693
2020-12-15,2772,917
2020-12-16,3584,1176
2020-12-17,4669,1463
2020-12-18,5789,1827
2020-12-19,6748,2093
2020-12-20,8029,2457
2020-12-21,9548,2849
2020-12-22,11011,3269
2020-12-23,12579,3710
2020-12-24,13279,3927
2020-12-25,13279,3934
2020-12-26,13370,3962
2020-12-27,13538,4025
2020-12-28,13846,4123
2020-12-29,14994,4466
2020-12-30,17143,5040
2020-12-31,19131,5586
2021-01-01,19761,5754
2021-01-02,20531,5964
2021-01-03,21154,6097
2021-01-04,22281,6419
2021-01-05,24472,7000
2021-01-06,27475,7805
2021-01-07,31738,8855
2021-01-08,36498,10080
2021-01-09,40089,11053
2021-01-10,42511,11669
2021-01-11,45829,12544
2021-01-12,50071,13601
2021-01-13,54586,14875
2021-01-14,59577,16212
2021-01-15,64785,17829
2021-01-16,68866,18991
2021-01-17,71610,19747
2021-01-18,75285,20888
2021-01-19,79275,22155
2021-01-20,83503,23485
2021-01-21,88109,25025
2021-01-22,93023,26642
2021-01-23,96908,28014
2021-01-24,99106,28875
2021-01-25,101934,29925
2021-01-26,105084,31115
2021-01-27,108395,32417
2021-01-28,111608,33684
2021-01-29,115199,35119
2021-01-30,118132,36288
2021-01-31,119994,37114
2021-02-01,122094,37989
2021-02-02,124460,39046
2021-02-03,127092,40194
2021-02-04,129822,41454
2021-02-05,132734,42735
2021-02-06,135639,44338
2021-02-07,137235,45269
2021-02-08,139013,46235
2021-02-09,141106,47299
2021-02-10,143402,48538
2021-02-11,146069,50057
2021-02-12,149590,52094
2021-02-13,153692,54439
2021-02-14,156135,55958
2021-02-15,158872,57484
2021-02-16,163317,60396
2021-02-17,169995,65093
2021-02-18,176834,69930
2021-02-19,183029,74186
2021-02-20,189126,78743
2021-02-21,190995,80227
2021-02-22,194047,82586
2021-02-23,199885,87108
2021-02-24,208726,93856
2021-02-25,217763,100765
2021-02-26,227017,107632
2021-02-27,235144,113939
2021-02-28,238105,116207
2021-03-01,240975,118279
2021-03-02,244454,120883
2021-03-03,248633,124033
2021-03-04,255283,129395
2021-03-05,264684,137200
2021-03-06,275289,146650
2021-03-07,280749,151928
2021-03-08,286762,157654
2021-03-09,294861,166089
2021-03-10,307475,179466
2021-03-11,322077,194985
2021-03-12,341901,216580
2021-03-13,370797,247730
2021-03-14,386512,266448
2021-03-15,414708,299418
2021-03-16,445438,334824
2021-03-17,476483,370160
2021-03-18,506828,404523
2021-03-19,542934,446509
2021-03-20,581686,493010
2021-03-21,599683,516558
2021-03-22,614369,536389
2021-03-23,626255,552076
2021-03-24,637931,566622
2021-03-25,649236,580174
2021-03-26,661255,595756
2021-03-27,675087,613753
2021-03-28,681471,622797
2021-03-29,686546,629727
2021-03-30,690921,635299
2021-03-31,695751,641263
2021-04-01,698985,645512
2021-04-02,700931,648214
2021-04-03,703136,651420
2021-04-04,703801,652505
2021-04-05,704284,653107
2021-04-06,705341,654360
2021-04-07,706279,655459
2021-04-08,707105,656474
2021-04-09,708071,657741
2021-04-10,708988,659043
2021-04-11,709387,659554
2021-04-12,709723,659953
2021-04-13,710045,660366
2021-04-14,710430,660744
2021-04-15,710836,661164
2021-04-16,711228,661654
2021-04-17,711613,662144
2021-04-18,711795,662354
2021-04-19,712012,662613
2021-04-20,712243,662900
2021-04-21,712509,663229
2021-04-22,712803,663572
2021-04-23,713104,664006
2021-04-24,713419,664454
2021-04-25,713552,664643
2021-04-26,713706,664867
2021-04-27,713916,665112
2021-04-28,714140,665399
2021-04-29,714392,665686
2021-04-30,714637,665966
2021-05-01,714903,666309
2021-05-02,714994,666449
2021-05-03,715078,666526
2021-05-04,715232,666708
2021-05-05,715386,666932
2021-05-06,715575,667156
2021-05-07,715785,667352
2021-05-08,716044,667660
2021-05-09,716191,667828
2021-05-10,716359,667982
2021-05-11,716604,668220
2021-05-12,716898,668500
2021-05-13,717199,668801
2021-05-14,717549,669158
2021-05-15,717941,669585
2021-05-16,718095,669767
2021-05-17,718249,669935
2021-05-18,718508,670257
2021-05-19,718830,670628
2021-05-20,719166,670964
2021-05-21,719481,671286
2021-05-22,719726,671636
2021-05-23,719733,671636
2021-05-24,719733,671636
total,814835,810530
