,False
2020-11-28,0
2020-11-29,0
2020-11-30,0
2020-12-01,0
2020-12-02,0
2020-12-03,0
2020-12-04,7
2020-12-05,7
2020-12-06,7
2020-12-07,7
2020-12-08,210
2020-12-09,553
2020-12-10,840
2020-12-11,1197
2020-12-12,1540
2020-12-13,1806
2020-12-14,2121
2020-12-15,2660
2020-12-16,3388
2020-12-17,4263
2020-12-18,5131
2020-12-19,5803
2020-12-20,6762
2020-12-21,8057
2020-12-22,9212
2020-12-23,10563
2020-12-24,11249
2020-12-25,11256
2020-12-26,11284
2020-12-27,11480
2020-12-28,11844
2020-12-29,12775
2020-12-30,14952
2020-12-31,17059
2021-01-01,17647
2021-01-02,18312
2021-01-03,18830
2021-01-04,19796
2021-01-05,21805
2021-01-06,24388
2021-01-07,28154
2021-01-08,32228
2021-01-09,35861
2021-01-10,38101
2021-01-11,41398
2021-01-12,45514
2021-01-13,50043
2021-01-14,55020
2021-01-15,60697
2021-01-16,65457
2021-01-17,68761
2021-01-18,72611
2021-01-19,76916
2021-01-20,81473
2021-01-21,86457
2021-01-22,92092
2021-01-23,96474
2021-01-24,99148
2021-01-25,102340
2021-01-26,105938
2021-01-27,109480
2021-01-28,113050
2021-01-29,116837
2021-01-30,119903
2021-01-31,122234
2021-02-01,124418
2021-02-02,126847
2021-02-03,129367
2021-02-04,132244
2021-02-05,135044
2021-02-06,137578
2021-02-07,139104
2021-02-08,140658
2021-02-09,142569
2021-02-10,144690
2021-02-11,147315
2021-02-12,150738
2021-02-13,154126
2021-02-14,156184
2021-02-15,158396
2021-02-16,162085
2021-02-17,167790
2021-02-18,173453
2021-02-19,178199
2021-02-20,183127
2021-02-21,185346
2021-02-22,188272
2021-02-23,193851
2021-02-24,200823
2021-02-25,208593
2021-02-26,216650
2021-02-27,223202
2021-02-28,226415
2021-03-01,229250
2021-03-02,232715
2021-03-03,237692
2021-03-04,244685
2021-03-05,251958
2021-03-06,260064
2021-03-07,262339
2021-03-08,264768
2021-03-09,268233
2021-03-10,272405
2021-03-11,278152
2021-03-12,292082
2021-03-13,323736
2021-03-14,334992
2021-03-15,350294
2021-03-16,378511
2021-03-17,422632
2021-03-18,493955
2021-03-19,568687
2021-03-20,690886
2021-03-21,735469
2021-03-22,776349
2021-03-23,817411
2021-03-24,855190
2021-03-25,893095
2021-03-26,932533
2021-03-27,982072
2021-03-28,1005655
2021-03-29,1024184
2021-03-30,1040137
2021-03-31,1056251
2021-04-01,1063293
2021-04-02,1067409
2021-04-03,1072113
2021-04-04,1073975
2021-04-05,1074787
2021-04-06,1076817
2021-04-07,1079708
2021-04-08,1082424
2021-04-09,1085959
2021-04-10,1089494
2021-04-11,1090978
2021-04-12,1092217
2021-04-13,1093393
2021-04-14,1094583
2021-04-15,1095878
2021-04-16,1097103
2021-04-17,1098286
2021-04-18,1098895
2021-04-19,1099588
2021-04-20,1100288
2021-04-21,1101212
2021-04-22,1102178
2021-04-23,1103221
2021-04-24,1104166
2021-04-25,1104635
2021-04-26,1105405
2021-04-27,1106133
2021-04-28,1106847
2021-04-29,1107547
2021-04-30,1108359
2021-05-01,1108926
2021-05-02,1109255
2021-05-03,1109472
2021-05-04,1109927
2021-05-05,1110578
2021-05-06,1111236
2021-05-07,1111971
2021-05-08,1112636
2021-05-09,1113007
2021-05-10,1113525
2021-05-11,1114218
2021-05-12,1115079
2021-05-13,1116143
2021-05-14,1116983
2021-05-15,1117823
2021-05-16,1118299
2021-05-17,1118782
2021-05-18,1119447
2021-05-19,1120294
total,1298423
