,False,True
2020-11-29,0,0
2020-11-30,0,0
2020-12-01,7,0
2020-12-02,7,0
2020-12-03,7,0
2020-12-04,7,0
2020-12-05,7,0
2020-12-06,7,0
2020-12-07,7,0
2020-12-08,42,0
2020-12-09,105,0
2020-12-10,182,0
2020-12-11,245,0
2020-12-12,301,0
2020-12-13,343,0
2020-12-14,420,0
2020-12-15,630,0
2020-12-16,910,0
2020-12-17,1547,0
2020-12-18,2142,7
2020-12-19,2863,14
2020-12-20,3437,14
2020-12-21,4102,14
2020-12-22,4718,21
2020-12-23,5418,21
2020-12-24,5733,28
2020-12-25,5740,28
2020-12-26,5740,28
2020-12-27,5768,28
2020-12-28,5866,28
2020-12-29,6272,35
2020-12-30,8211,49
2020-12-31,10227,70
2021-01-01,10815,77
2021-01-02,11564,77
2021-01-03,11718,77
2021-01-04,11907,77
2021-01-05,12348,84
2021-01-06,14973,105
2021-01-07,24472,168
2021-01-08,37009,252
2021-01-09,47460,322
2021-01-10,51975,350
2021-01-11,55426,385
2021-01-12,62615,448
2021-01-13,78736,553
2021-01-14,97223,672
2021-01-15,119329,819
2021-01-16,137438,931
2021-01-17,145019,980
2021-01-18,153069,1050
2021-01-19,188195,1239
2021-01-20,234248,1498
2021-01-21,287021,1813
2021-01-22,370804,2317
2021-01-23,476217,2898
2021-01-24,513429,3101
2021-01-25,545118,3297
2021-01-26,589477,3605
2021-01-27,634739,3892
2021-01-28,712600,4361
2021-01-29,832020,5089
2021-01-30,961485,5908
2021-01-31,1035832,6286
2021-02-01,1097383,6657
2021-02-02,1168916,7070
2021-02-03,1260994,7630
2021-02-04,1356299,8253
2021-02-05,1444688,8897
2021-02-06,1560559,9653
2021-02-07,1618288,10010
2021-02-08,1666952,10339
2021-02-09,1726123,10780
2021-02-10,1771322,11137
2021-02-11,1813994,11529
2021-02-12,1849519,11872
2021-02-13,1880578,12138
2021-02-14,1889650,12215
2021-02-15,1897154,12313
2021-02-16,1903566,12411
2021-02-17,1909278,12495
2021-02-18,1913737,12586
2021-02-19,1917111,12635
2021-02-20,1920128,12677
2021-02-21,1921031,12691
2021-02-22,1922466,12719
2021-02-23,1924657,12761
2021-02-24,1927583,12817
2021-02-25,1930845,12873
2021-02-26,1933876,12929
2021-02-27,1935892,12964
2021-02-28,1936662,12971
2021-03-01,1937488,12985
2021-03-02,1938461,13013
2021-03-03,1939735,13041
2021-03-04,1941534,13083
2021-03-05,1943606,13139
2021-03-06,1945167,13167
2021-03-07,1945538,13167
2021-03-08,1946224,13174
2021-03-09,1947001,13195
2021-03-10,1947813,13223
2021-03-11,1948611,13244
2021-03-12,1949710,13265
2021-03-13,1950844,13286
2021-03-14,1951264,13293
2021-03-15,1951880,13307
2021-03-16,1952566,13328
2021-03-17,1953224,13342
2021-03-18,1953980,13363
2021-03-19,1954687,13377
2021-03-20,1955387,13398
2021-03-21,1955674,13398
2021-03-22,1956101,13412
2021-03-23,1956577,13419
2021-03-24,1957130,13433
2021-03-25,1957718,13440
2021-03-26,1958348,13454
2021-03-27,1959076,13468
2021-03-28,1959377,13475
2021-03-29,1959776,13482
2021-03-30,1960231,13489
2021-03-31,1960756,13496
2021-04-01,1961169,13510
2021-04-02,1961477,13510
2021-04-03,1961673,13510
2021-04-04,1961764,13517
2021-04-05,1961813,13517
2021-04-06,1962016,13517
2021-04-07,1962345,13524
2021-04-08,1962688,13531
2021-04-09,1963066,13538
2021-04-10,1963416,13545
2021-04-11,1963577,13552
2021-04-12,1963773,13552
2021-04-13,1964025,13559
2021-04-14,1964277,13559
2021-04-15,1964543,13573
2021-04-16,1964851,13580
2021-04-17,1965103,13580
2021-04-18,1965222,13580
2021-04-19,1965362,13580
2021-04-20,1965537,13587
2021-04-21,1965740,13594
2021-04-22,1965964,13594
2021-04-23,1966223,13601
2021-04-24,1966482,13601
2021-04-25,1966650,13601
2021-04-26,1966811,13608
2021-04-27,1966986,13608
2021-04-28,1967189,13615
2021-04-29,1967427,13622
2021-04-30,1967616,13622
2021-05-01,1967763,13629
2021-05-02,1967826,13629
2021-05-03,1967875,13629
2021-05-04,1967973,13629
2021-05-05,1968106,13636
2021-05-06,1968253,13636
2021-05-07,1968400,13643
2021-05-08,1968505,13643
2021-05-09,1968561,13643
2021-05-10,1968631,13643
2021-05-11,1968736,13650
2021-05-12,1968904,13650
2021-05-13,1969072,13657
2021-05-14,1969205,13657
2021-05-15,1969359,13657
2021-05-16,1969436,13664
2021-05-17,1969513,13664
2021-05-18,1969625,13671
2021-05-19,1969786,13678
2021-05-20,1969954,13678
2021-05-21,1970087,13685
2021-05-22,1970206,13685
2021-05-23,1970262,13685
2021-05-24,1970332,13685
2021-05-25,1970437,13692
2021-05-26,1970570,13692
total,2056285,14952
