,F,M
2020-11-28,0,0
2020-11-29,0,0
2020-11-30,0,0
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,0,0
2020-12-09,7,0
2020-12-10,7,0
2020-12-11,7,0
2020-12-12,7,0
2020-12-13,7,0
2020-12-14,7,0
2020-12-15,7,7
2020-12-16,7,7
2020-12-17,7,7
2020-12-18,7,7
2020-12-19,7,7
2020-12-20,7,7
2020-12-21,14,7
2020-12-22,14,7
2020-12-23,14,7
2020-12-24,14,7
2020-12-25,14,7
2020-12-26,14,7
2020-12-27,14,7
2020-12-28,14,7
2020-12-29,21,7
2020-12-30,21,14
2020-12-31,21,14
2021-01-01,21,14
2021-01-02,21,14
2021-01-03,21,14
2021-01-04,21,14
2021-01-05,21,14
2021-01-06,21,14
2021-01-07,21,14
2021-01-08,28,21
2021-01-09,28,21
2021-01-10,28,21
2021-01-11,35,28
2021-01-12,35,28
2021-01-13,35,28
2021-01-14,49,35
2021-01-15,56,35
2021-01-16,56,35
2021-01-17,56,35
2021-01-18,63,42
2021-01-19,70,42
2021-01-20,70,42
2021-01-21,77,42
2021-01-22,84,49
2021-01-23,91,56
2021-01-24,91,56
2021-01-25,98,56
2021-01-26,112,63
2021-01-27,119,70
2021-01-28,126,77
2021-01-29,147,77
2021-01-30,154,84
2021-01-31,154,84
2021-02-01,175,91
2021-02-02,189,112
2021-02-03,203,119
2021-02-04,224,133
2021-02-05,245,147
2021-02-06,245,147
2021-02-07,245,147
2021-02-08,280,175
2021-02-09,322,210
2021-02-10,364,231
2021-02-11,406,266
2021-02-12,469,322
2021-02-13,483,336
2021-02-14,525,385
2021-02-15,616,462
2021-02-16,728,553
2021-02-17,826,616
2021-02-18,917,686
2021-02-19,994,728
2021-02-20,1015,742
2021-02-21,1022,749
2021-02-22,1099,791
2021-02-23,1183,882
2021-02-24,1281,952
2021-02-25,1372,1008
2021-02-26,1442,1085
2021-02-27,1463,1099
2021-02-28,1463,1106
2021-03-01,1561,1183
2021-03-02,1673,1288
2021-03-03,1827,1428
2021-03-04,2016,1554
2021-03-05,2198,1729
2021-03-06,2205,1764
2021-03-07,2219,1771
2021-03-08,2443,2037
2021-03-09,2688,2303
2021-03-10,3024,2639
2021-03-11,3423,2996
2021-03-12,3766,3353
2021-03-13,3822,3395
2021-03-14,3836,3409
2021-03-15,4235,3878
2021-03-16,4606,4249
2021-03-17,5005,4627
2021-03-18,5369,4977
2021-03-19,5705,5264
2021-03-20,5761,5348
2021-03-21,5796,5390
2021-03-22,6125,5670
2021-03-23,6517,6041
2021-03-24,6769,6349
2021-03-25,6986,6580
2021-03-26,7154,6762
2021-03-27,7168,6776
2021-03-28,7182,6790
2021-03-29,7329,6944
2021-03-30,7462,7112
2021-03-31,7609,7273
2021-04-01,7742,7420
2021-04-02,7749,7427
2021-04-03,7756,7441
2021-04-04,7756,7448
2021-04-05,7763,7455
2021-04-06,7861,7595
2021-04-07,7931,7672
2021-04-08,8022,7784
2021-04-09,8085,7840
2021-04-10,8092,7861
2021-04-11,8092,7861
2021-04-12,8169,7959
2021-04-13,8246,8071
2021-04-14,8344,8197
2021-04-15,8414,8274
2021-04-16,8470,8330
2021-04-17,8470,8337
2021-04-18,8477,8337
2021-04-19,8519,8421
2021-04-20,8610,8540
2021-04-21,8673,8610
2021-04-22,8708,8666
2021-04-23,8764,8715
2021-04-24,8764,8715
2021-04-25,8771,8715
2021-04-26,8841,8806
2021-04-27,8918,8925
2021-04-28,8960,8974
2021-04-29,9037,9051
2021-04-30,9100,9163
2021-05-01,9100,9163
2021-05-02,9107,9170
2021-05-03,9107,9170
2021-05-04,9142,9247
2021-05-05,9226,9317
2021-05-06,9254,9359
2021-05-07,9303,9408
2021-05-08,9310,9429
2021-05-09,9317,9429
2021-05-10,9359,9506
2021-05-11,9450,9611
2021-05-12,9492,9667
2021-05-13,9541,9723
2021-05-14,9569,9751
2021-05-15,9576,9758
2021-05-16,9583,9772
2021-05-17,9667,9870
2021-05-18,9716,9919
2021-05-19,9779,9947
2021-05-20,9828,10045
2021-05-21,9856,10115
2021-05-22,9856,10129
2021-05-23,9856,10129
2021-05-24,9856,10129
total,640521,596617
