,F,M
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,140,63
2020-12-09,399,154
2020-12-10,609,224
2020-12-11,875,315
2020-12-12,1134,392
2020-12-13,1330,462
2020-12-14,1575,532
2020-12-15,1960,693
2020-12-16,2492,882
2020-12-17,3199,1050
2020-12-18,3878,1239
2020-12-19,4382,1407
2020-12-20,5124,1617
2020-12-21,6160,1876
2020-12-22,7049,2142
2020-12-23,8085,2464
2020-12-24,8596,2632
2020-12-25,8603,2639
2020-12-26,8624,2646
2020-12-27,8778,2688
2020-12-28,9058,2772
2020-12-29,9765,2989
2020-12-30,11515,3416
2020-12-31,13181,3857
2021-01-01,13643,3983
2021-01-02,14154,4130
2021-01-03,14574,4235
2021-01-04,15330,4431
2021-01-05,16926,4844
2021-01-06,19005,5341
2021-01-07,22036,6076
2021-01-08,25256,6930
2021-01-09,28154,7658
2021-01-10,29960,8106
2021-01-11,32543,8806
2021-01-12,35812,9646
2021-01-13,39396,10584
2021-01-14,43358,11606
2021-01-15,47796,12845
2021-01-16,51632,13769
2021-01-17,54250,14455
2021-01-18,57302,15253
2021-01-19,60683,16177
2021-01-20,64225,17192
2021-01-21,68124,18263
2021-01-22,72478,19544
2021-01-23,75817,20580
2021-01-24,77903,21168
2021-01-25,80269,21994
2021-01-26,82950,22911
2021-01-27,85561,23828
2021-01-28,88207,24752
2021-01-29,91042,25697
2021-01-30,93317,26488
2021-01-31,94997,27139
2021-02-01,96523,27790
2021-02-02,98259,28483
2021-02-03,100023,29232
2021-02-04,102025,30100
2021-02-05,103971,30947
2021-02-06,105728,31717
2021-02-07,106792,32179
2021-02-08,107856,32655
2021-02-09,109144,33264
2021-02-10,110551,33957
2021-02-11,112301,34818
2021-02-12,114541,35980
2021-02-13,116830,37058
2021-02-14,118223,37723
2021-02-15,119693,38416
2021-02-16,121919,39816
2021-02-17,125384,41986
2021-02-18,128821,44121
2021-02-19,131712,45927
2021-02-20,134736,47803
2021-02-21,135968,48790
2021-02-22,137599,50029
2021-02-23,140840,52290
2021-02-24,144928,55090
2021-02-25,149569,58156
2021-02-26,154350,61369
2021-02-27,158270,64001
2021-02-28,160188,65296
2021-03-01,161910,66339
2021-03-02,163926,67711
2021-03-03,166866,69671
2021-03-04,170898,72541
2021-03-05,175140,75495
2021-03-06,179767,78932
2021-03-07,181118,79849
2021-03-08,182532,80766
2021-03-09,184422,82201
2021-03-10,186690,83888
2021-03-11,189560,86317
2021-03-12,196483,92904
2021-03-13,212044,108920
2021-03-14,217574,114625
2021-03-15,224854,122045
2021-03-16,238266,135779
2021-03-17,258748,158193
2021-03-18,292012,195195
2021-03-19,326655,234360
2021-03-20,383768,299299
2021-03-21,403592,324023
2021-03-22,420819,346738
2021-03-23,438382,369131
2021-03-24,454622,389802
2021-03-25,471191,410340
2021-03-26,488110,432201
2021-03-27,509425,460404
2021-03-28,519400,474047
2021-03-29,527100,484302
2021-03-30,533841,493192
2021-03-31,540827,502047
2021-04-01,543704,505953
2021-04-02,545384,508382
2021-04-03,547302,511140
2021-04-04,548016,512288
2021-04-05,548359,512750
2021-04-06,549129,513709
2021-04-07,550179,515053
2021-04-08,551180,516341
2021-04-09,552552,518182
2021-04-10,553966,520289
2021-04-11,554617,521115
2021-04-12,555044,521689
2021-04-13,555443,522270
2021-04-14,555849,522837
2021-04-15,556276,523425
2021-04-16,556689,524041
2021-04-17,557186,524706
2021-04-18,557431,525021
2021-04-19,557641,525329
2021-04-20,557865,525658
2021-04-21,558173,526050
2021-04-22,558460,526449
2021-04-23,558803,526911
2021-04-24,559167,527471
2021-04-25,559356,527737
2021-04-26,559545,527996
2021-04-27,559762,528325
2021-04-28,559993,528633
2021-04-29,560245,528955
2021-04-30,560525,529333
2021-05-01,560749,529662
2021-05-02,560889,529851
2021-05-03,560959,529970
2021-05-04,561106,530180
2021-05-05,561295,530453
2021-05-06,561519,530726
2021-05-07,561778,531048
2021-05-08,562044,531440
2021-05-09,562184,531657
2021-05-10,562345,531895
2021-05-11,562569,532182
2021-05-12,562877,532532
2021-05-13,563192,532938
2021-05-14,563563,533330
2021-05-15,563941,533799
2021-05-16,564137,534079
2021-05-17,564312,534275
2021-05-18,564536,534583
2021-05-19,564893,535024
2021-05-20,565208,535444
2021-05-21,565460,535815
2021-05-22,565761,536242
2021-05-23,565915,536473
2021-05-24,566083,536669
2021-05-25,566279,536942
2021-05-26,566517,537250
total,641417,656390
