,F,M
2020-11-28,2345840,2333478
2020-11-29,2345840,2333478
2020-11-30,2345833,2333478
2020-12-01,2345812,2333471
2020-12-02,2345805,2333464
2020-12-03,2345805,2333464
2020-12-04,2345805,2333457
2020-12-05,2345798,2333457
2020-12-06,2345798,2333457
2020-12-07,2345791,2333457
2020-12-08,2345364,2333289
2020-12-09,2344545,2332988
2020-12-10,2343551,2332624
2020-12-11,2342508,2332232
2020-12-12,2341689,2331966
2020-12-13,2341220,2331826
2020-12-14,2340268,2331476
2020-12-15,2338406,2330825
2020-12-16,2336201,2330125
2020-12-17,2333184,2329292
2020-12-18,2330216,2328340
2020-12-19,2327661,2327577
2020-12-20,2324252,2326541
2020-12-21,2320262,2325386
2020-12-22,2316433,2324252
2020-12-23,2312254,2323027
2020-12-24,2310378,2322404
2020-12-25,2310357,2322397
2020-12-26,2310140,2322278
2020-12-27,2309699,2322117
2020-12-28,2308859,2321837
2020-12-29,2305681,2320871
2020-12-30,2299661,2319226
2020-12-31,2294292,2317630
2021-01-01,2292507,2317119
2021-01-02,2290400,2316524
2021-01-03,2288783,2316125
2021-01-04,2285724,2315208
2021-01-05,2279795,2313514
2021-01-06,2271584,2311239
2021-01-07,2260230,2308313
2021-01-08,2247623,2304967
2021-01-09,2237725,2302202
2021-01-10,2231194,2300487
2021-01-11,2222255,2298016
2021-01-12,2211167,2295097
2021-01-13,2198763,2291632
2021-01-14,2185435,2287810
2021-01-15,2171141,2283400
2021-01-16,2160123,2280096
2021-01-17,2152668,2277982
2021-01-18,2142623,2274860
2021-01-19,2131885,2271318
2021-01-20,2120314,2267440
2021-01-21,2107833,2263226
2021-01-22,2094533,2258767
2021-01-23,2083963,2254861
2021-01-24,2077943,2252544
2021-01-25,2070439,2249688
2021-01-26,2061738,2246349
2021-01-27,2052659,2242653
2021-01-28,2043552,2238887
2021-01-29,2033584,2234687
2021-01-30,2025352,2231208
2021-01-31,2019570,2228422
2021-02-01,2013165,2225370
2021-02-02,2005787,2221611
2021-02-03,1997534,2217460
2021-02-04,1989379,2213176
2021-02-05,1980846,2208675
2021-02-06,1972726,2204307
2021-02-07,1968519,2201871
2021-02-08,1963276,2199036
2021-02-09,1956542,2195221
2021-02-10,1948779,2190706
2021-02-11,1939567,2184931
2021-02-12,1926960,2176678
2021-02-13,1913037,2167788
2021-02-14,1905057,2162321
2021-02-15,1896356,2157141
2021-02-16,1882181,2147376
2021-02-17,1859550,2131227
2021-02-18,1837752,2115624
2021-02-19,1819230,2102520
2021-02-20,1801352,2089129
2021-02-21,1795486,2084663
2021-02-22,1786463,2077964
2021-02-23,1767906,2063586
2021-02-24,1738247,2040885
2021-02-25,1704535,2014509
2021-02-26,1668695,1986264
2021-02-27,1636285,1959440
2021-02-28,1620052,1945230
2021-03-01,1601964,1929186
2021-03-02,1580341,1909831
2021-03-03,1554749,1886262
2021-03-04,1520589,1855343
2021-03-05,1477798,1816255
2021-03-06,1434972,1775060
2021-03-07,1413874,1753458
2021-03-08,1388009,1725941
2021-03-09,1361472,1697241
2021-03-10,1329258,1663263
2021-03-11,1295938,1628130
2021-03-12,1251901,1581272
2021-03-13,1185807,1510628
2021-03-14,1152879,1471890
2021-03-15,1100645,1412593
2021-03-16,1038471,1342705
2021-03-17,971838,1268386
2021-03-18,893613,1179857
2021-03-19,792365,1063818
2021-03-20,674205,926289
2021-03-21,627277,866299
2021-03-22,585466,811944
2021-03-23,547848,763784
2021-03-24,511497,717325
2021-03-25,474313,671664
2021-03-26,436093,622321
2021-03-27,390292,563241
2021-03-28,369957,534625
2021-03-29,352597,510888
2021-03-30,337190,490973
2021-03-31,321398,471653
2021-04-01,313852,461832
2021-04-02,309876,456316
2021-04-03,304822,449155
2021-04-04,303338,446873
2021-04-05,302316,445571
2021-04-06,298907,441476
2021-04-07,295673,437493
2021-04-08,292782,434035
2021-04-09,289485,429807
2021-04-10,286559,425670
2021-04-11,285173,423899
2021-04-12,283815,422156
2021-04-13,282387,420287
2021-04-14,280833,418558
2021-04-15,279349,416822
2021-04-16,277865,415051
2021-04-17,276612,413413
2021-04-18,276059,412650
2021-04-19,275240,411530
2021-04-20,274106,410095
2021-04-21,273056,408772
2021-04-22,271922,407344
2021-04-23,270732,405783
2021-04-24,269703,404397
2021-04-25,269262,403774
2021-04-26,268485,402731
2021-04-27,267673,401618
2021-04-28,266819,400526
2021-04-29,265769,399119
2021-04-30,264719,397761
2021-05-01,263921,396697
2021-05-02,263592,396242
2021-05-03,263361,395962
2021-05-04,262654,395052
2021-05-05,261688,393862
2021-05-06,260862,392847
2021-05-07,260001,391895
2021-05-08,259140,390789
2021-05-09,258755,390250
2021-05-10,258034,389326
2021-05-11,256921,387912
2021-05-12,255766,386701
2021-05-13,254569,385350
2021-05-14,253323,383985
2021-05-15,252098,382557
2021-05-16,251573,381906
2021-05-17,250684,380772
2021-05-18,249620,379484
2021-05-19,248304,377965
2021-05-20,247065,376460
2021-05-21,245931,375081
2021-05-22,245056,373877
2021-05-23,245042,373856
2021-05-24,245028,373849
total,2345847,2333485
