,8,9,10,11,12
2021-03-08,2195438,2602425,1916775,1337574,1279271
2021-03-09,2202011,2603720,1917496,1338057,1280006
2021-03-10,2208598,2605043,1918252,1338575,1280755
2021-03-11,2214828,2606240,1919078,1339093,1281420
2021-03-12,2223767,2607801,1919890,1339632,1282127
2021-03-13,2235128,2609481,1920702,1340101,1282533
2021-03-14,2240861,2610174,1920989,1340255,1282673
2021-03-15,2247686,2611224,1921507,1340577,1283044
2021-03-16,2253881,2612358,1922130,1341025,1283569
2021-03-17,2259117,2613429,1922718,1341403,1284080
2021-03-18,2264507,2614563,1923411,1341914,1284682
2021-03-19,2269932,2615725,1924069,1342376,1285235
2021-03-20,2276113,2616950,1924692,1342740,1285592
2021-03-21,2278199,2617454,1924923,1342859,1285718
2021-03-22,2280635,2618119,1925294,1343090,1285991
2021-03-23,2283225,2618917,1925749,1343419,1286411
2021-03-24,2285864,2619792,1926302,1343762,1286866
2021-03-25,2288944,2620821,1926911,1344231,1287433
2021-03-26,2291779,2621822,1927527,1344686,1287993
2021-03-27,2295111,2622914,1928234,1345057,1288392
2021-03-28,2296553,2623390,1928507,1345218,1288539
2021-03-29,2298289,2624034,1928892,1345512,1288896
2021-03-30,2300151,2624804,1929382,1345862,1289302
2021-03-31,2302090,2625637,1929893,1346226,1289757
2021-04-01,2303336,2626267,1930292,1346548,1290163
2021-04-02,2303889,2626554,1930565,1346730,1290324
2021-04-03,2304533,2626855,1930761,1346877,1290464
2021-04-04,2304743,2626960,1930824,1346919,1290506
2021-04-05,2304904,2627037,1930859,1346961,1290541
2021-04-06,2305520,2627436,1931097,1347129,1290737
2021-04-07,2306318,2627926,1931454,1347409,1291066
2021-04-08,2307144,2628451,1931832,1347668,1291346
2021-04-09,2308061,2629004,1932245,1347997,1291703
2021-04-10,2308922,2629508,1932581,1348228,1291885
2021-04-11,2309279,2629725,1932735,1348305,1291983
2021-04-12,2309685,2630005,1932945,1348445,1292130
2021-04-13,2310154,2630313,1933246,1348585,1292305
2021-04-14,2310672,2630684,1933561,1348739,1292515
2021-04-15,2311176,2631062,1933918,1348914,1292732
2021-04-16,2311666,2631531,1934457,1349145,1292907
2021-04-17,2312135,2631860,1934730,1349292,1293012
2021-04-18,2312338,2632007,1934842,1349348,1293061
2021-04-19,2312611,2632280,1935003,1349439,1293187
2021-04-20,2312968,2632595,1935199,1349572,1293334
2021-04-21,2313402,2632924,1935395,1349719,1293502
2021-04-22,2313836,2633288,1935626,1349831,1293635
2021-04-23,2314298,2633680,1935864,1349943,1293761
2021-04-24,2314739,2634030,1936067,1350034,1293831
2021-04-25,2314928,2634254,1936137,1350069,1293866
2021-04-26,2315215,2634499,1936263,1350153,1293971
2021-04-27,2315572,2634751,1936410,1350251,1294090
2021-04-28,2315992,2635038,1936578,1350356,1294216
2021-04-29,2316440,2635416,1936760,1350482,1294370
2021-04-30,2316881,2635717,1936921,1350573,1294496
2021-05-01,2317224,2635934,1937033,1350615,1294538
2021-05-02,2317385,2636011,1937061,1350643,1294559
2021-05-03,2317497,2636088,1937103,1350664,1294573
2021-05-04,2317742,2636263,1937187,1350720,1294636
2021-05-05,2318078,2636466,1937306,1350797,1294734
2021-05-06,2318533,2636676,1937453,1350881,1294825
2021-05-07,2318911,2636886,1937593,1350951,1294902
2021-05-08,2319289,2637103,1937698,1351028,1294958
2021-05-09,2319478,2637194,1937740,1351056,1294972
2021-05-10,2319723,2637320,1937831,1351105,1295035
2021-05-11,2320080,2637502,1937943,1351161,1295119
2021-05-12,2320528,2637761,1938083,1351252,1295217
2021-05-13,2321004,2637999,1938230,1351343,1295301
2021-05-14,2321424,2638230,1938384,1351420,1295385
2021-05-15,2321823,2638496,1938489,1351469,1295441
2021-05-16,2322019,2638580,1938538,1351511,1295469
2021-05-17,2322250,2638713,1938622,1351560,1295497
2021-05-18,2322607,2638909,1938741,1351637,1295567
2021-05-19,2323076,2639175,1938902,1351735,1295651
2021-05-20,2323342,2639336,1939014,1351791,1295700
2021-05-21,2323538,2639462,1939084,1351833,1295735
2021-05-22,2323706,2639539,1939140,1351861,1295749
2021-05-23,2323713,2639539,1939140,1351861,1295749
2021-05-24,2323713,2639539,1939140,1351861,1295749
total,2517046,2783249,2023672,1408393,1357321
