,F,M
2020-11-29,0,0
2020-11-30,7,0
2020-12-01,70,56
2020-12-02,77,63
2020-12-03,77,63
2020-12-04,84,63
2020-12-05,84,63
2020-12-06,84,70
2020-12-07,91,77
2020-12-08,994,882
2020-12-09,2457,2191
2020-12-10,4683,4207
2020-12-11,6923,6174
2020-12-12,8547,7546
2020-12-13,9464,8302
2020-12-14,11963,10514
2020-12-15,35833,32291
2020-12-16,78631,69510
2020-12-17,120197,103670
2020-12-18,151515,129556
2020-12-19,191282,162064
2020-12-20,222033,186683
2020-12-21,241990,202160
2020-12-22,275436,229887
2020-12-23,303107,252070
2020-12-24,310233,257432
2020-12-25,310282,257460
2020-12-26,310366,257502
2020-12-27,310646,257684
2020-12-28,311360,258132
2020-12-29,324121,267491
2020-12-30,360738,292201
2020-12-31,388311,310569
2021-01-01,394982,315063
2021-01-02,402633,320859
2021-01-03,404936,322448
2021-01-04,407288,324023
2021-01-05,415499,329420
2021-01-06,432502,341236
2021-01-07,500150,392707
2021-01-08,589848,458696
2021-01-09,667450,514423
2021-01-10,700483,538573
2021-01-11,725578,555604
2021-01-12,777280,591556
2021-01-13,864640,656201
2021-01-14,966000,731045
2021-01-15,1086764,819910
2021-01-16,1197560,899738
2021-01-17,1244999,934948
2021-01-18,1283380,961723
2021-01-19,1392741,1047459
2021-01-20,1507800,1137066
2021-01-21,1640520,1241611
2021-01-22,1826111,1388373
2021-01-23,2013326,1537858
2021-01-24,2080218,1593599
2021-01-25,2140502,1643355
2021-01-26,2214009,1703100
2021-01-27,2288146,1763307
2021-01-28,2408196,1866417
2021-01-29,2590609,2025527
2021-01-30,2773036,2181893
2021-01-31,2876251,2273656
2021-02-01,2970863,2358377
2021-02-02,3075590,2453066
2021-02-03,3203053,2568398
2021-02-04,3337404,2691234
2021-02-05,3473659,2814581
2021-02-06,3634491,2957787
2021-02-07,3711239,3028116
2021-02-08,3788988,3100076
2021-02-09,3890208,3193841
2021-02-10,4001116,3296237
2021-02-11,4131218,3417239
2021-02-12,4268873,3544128
2021-02-13,4407235,3670429
2021-02-14,4458797,3718351
2021-02-15,4514944,3770704
2021-02-16,4585014,3837701
2021-02-17,4658409,3908373
2021-02-18,4721199,3968083
2021-02-19,4765558,4010741
2021-02-20,4804198,4047323
2021-02-21,4817736,4060630
2021-02-22,4836867,4079593
2021-02-23,4861087,4102476
2021-02-24,4891789,4130910
2021-02-25,4923289,4159869
2021-02-26,4951779,4186252
2021-02-27,4971561,4204452
2021-02-28,4980444,4212810
2021-03-01,4988025,4219740
2021-03-02,4996376,4227307
2021-03-03,5006358,4235959
2021-03-04,5019280,4247292
2021-03-05,5033511,4259815
2021-03-06,5045278,4270616
2021-03-07,5048372,4273493
2021-03-08,5053566,4278400
2021-03-09,5058704,4283062
2021-03-10,5063982,4287724
2021-03-11,5069008,4292134
2021-03-12,5075448,4298252
2021-03-13,5083001,4305427
2021-03-14,5086494,4308941
2021-03-15,5091135,4313393
2021-03-16,5095755,4317698
2021-03-17,5099717,4321527
2021-03-18,5104071,4325517
2021-03-19,5108278,4329577
2021-03-20,5112674,4333938
2021-03-21,5114109,4335548
2021-03-22,5116104,4337536
2021-03-23,5118477,4339755
2021-03-24,5120997,4342093
2021-03-25,5123951,4344900
2021-03-26,5126807,4347483
2021-03-27,5129817,4350388
2021-03-28,5131091,4351592
2021-03-29,5132841,4353272
2021-03-30,5134850,4355141
2021-03-31,5137020,4357080
2021-04-01,5138644,4358452
2021-04-02,5139379,4359124
2021-04-03,5140149,4359789
2021-04-04,5140373,4360020
2021-04-05,5140541,4360209
2021-04-06,5141409,4360958
2021-04-07,5142606,4362015
2021-04-08,5143852,4363030
2021-04-09,5145210,4364220
2021-04-10,5146288,4365242
2021-04-11,5146785,4365662
2021-04-12,5147394,4366222
2021-04-13,5148143,4366831
2021-04-14,5148969,4367559
2021-04-15,5149837,4368329
2021-04-16,5150810,4369232
2021-04-17,5151545,4369834
2021-04-18,5151832,4370107
2021-04-19,5152315,4370520
2021-04-20,5152938,4371066
2021-04-21,5153610,4371661
2021-04-22,5154261,4372277
2021-04-23,5154989,4372872
2021-04-24,5155605,4373418
2021-04-25,5155878,4373691
2021-04-26,5156326,4374090
2021-04-27,5156823,4374559
2021-04-28,5157439,4375063
2021-04-29,5158069,4375700
2021-04-30,5158678,4376239
2021-05-01,5159035,4376624
2021-05-02,5159203,4376764
2021-05-03,5159336,4376904
2021-05-04,5159672,4377191
2021-05-05,5160085,4377611
2021-05-06,5160596,4378087
2021-05-07,5161065,4378500
2021-05-08,5161513,4378871
2021-05-09,5161688,4379046
2021-05-10,5162024,4379298
2021-05-11,5162458,4379655
2021-05-12,5163039,4380124
2021-05-13,5163585,4380600
2021-05-14,5164145,4381020
2021-05-15,5164635,4381412
2021-05-16,5164859,4381580
2021-05-17,5165153,4381832
2021-05-18,5165594,4382203
2021-05-19,5166189,4382721
2021-05-20,5166805,4383190
2021-05-21,5167239,4383554
2021-05-22,5167596,4383869
2021-05-23,5167673,4383939
2021-05-24,5167771,4384023
2021-05-25,5167911,4384163
2021-05-26,5168079,4384317
total,5445440,4644171
