,8,9,10,11,12
2020-11-28,0,0,0,0,0
2020-11-29,0,0,0,0,0
2020-11-30,0,0,0,0,0
2020-12-01,0,0,0,0,0
2020-12-02,0,0,0,0,0
2020-12-03,0,0,0,0,0
2020-12-04,0,0,0,0,0
2020-12-05,0,0,0,0,0
2020-12-06,0,0,0,0,0
2020-12-07,0,0,0,0,0
2020-12-08,0,0,0,0,0
2020-12-09,0,0,0,0,0
2020-12-10,0,0,0,0,0
2020-12-11,0,0,0,0,0
2020-12-12,0,0,0,0,0
2020-12-13,0,0,0,0,7
2020-12-14,0,0,0,0,7
2020-12-15,0,0,0,0,7
2020-12-16,0,0,0,0,21
2020-12-17,0,0,0,7,28
2020-12-18,0,0,0,14,35
2020-12-19,0,0,0,14,35
2020-12-20,0,0,0,14,35
2020-12-21,0,0,0,14,35
2020-12-22,0,0,0,14,49
2020-12-23,0,0,7,21,49
2020-12-24,0,0,7,21,56
2020-12-25,0,0,7,21,56
2020-12-26,0,0,7,21,56
2020-12-27,0,0,7,21,56
2020-12-28,0,7,7,21,63
2020-12-29,7,7,14,21,63
2020-12-30,14,14,14,35,98
2020-12-31,14,21,14,49,112
2021-01-01,14,21,21,49,112
2021-01-02,14,21,21,49,112
2021-01-03,14,21,21,49,119
2021-01-04,14,21,21,49,119
2021-01-05,14,28,21,56,147
2021-01-06,14,35,21,70,161
2021-01-07,28,42,35,70,203
2021-01-08,28,42,49,77,238
2021-01-09,35,42,49,77,245
2021-01-10,35,42,49,77,252
2021-01-11,35,56,56,91,280
2021-01-12,42,63,63,98,315
2021-01-13,42,70,70,112,336
2021-01-14,56,77,84,133,385
2021-01-15,77,91,112,147,448
2021-01-16,77,91,112,147,462
2021-01-17,77,91,112,147,462
2021-01-18,77,98,119,161,518
2021-01-19,91,119,133,168,567
2021-01-20,91,126,147,182,602
2021-01-21,91,147,161,203,651
2021-01-22,105,161,189,224,707
2021-01-23,105,161,189,224,707
2021-01-24,105,161,189,224,707
2021-01-25,112,161,210,245,749
2021-01-26,119,175,217,252,777
2021-01-27,119,182,231,266,805
2021-01-28,126,189,231,280,840
2021-01-29,133,210,245,301,875
2021-01-30,133,210,245,301,875
2021-01-31,133,210,245,301,882
2021-02-01,147,224,259,315,910
2021-02-02,147,231,259,322,945
2021-02-03,161,245,273,329,980
2021-02-04,182,252,287,350,1015
2021-02-05,196,266,301,364,1071
2021-02-06,196,273,301,364,1071
2021-02-07,196,273,308,364,1071
2021-02-08,203,301,322,385,1113
2021-02-09,217,315,336,406,1162
2021-02-10,224,329,343,420,1204
2021-02-11,231,336,357,434,1239
2021-02-12,231,343,364,448,1274
2021-02-13,238,350,364,448,1281
2021-02-14,238,350,364,448,1281
2021-02-15,245,364,371,462,1302
2021-02-16,252,364,378,462,1316
2021-02-17,259,371,385,469,1344
2021-02-18,259,378,385,483,1365
2021-02-19,259,385,392,483,1379
2021-02-20,259,385,392,483,1379
2021-02-21,259,385,392,483,1379
2021-02-22,259,392,399,490,1393
2021-02-23,273,399,406,490,1407
2021-02-24,273,406,413,504,1421
2021-02-25,273,413,413,504,1435
2021-02-26,280,413,420,504,1435
2021-02-27,280,413,420,504,1435
2021-02-28,280,413,420,504,1442
2021-03-01,280,420,420,511,1449
2021-03-02,287,427,420,511,1477
2021-03-03,287,434,427,518,1484
2021-03-04,294,434,427,525,1505
2021-03-05,294,434,427,525,1519
2021-03-06,294,434,427,525,1519
2021-03-07,294,434,427,525,1519
2021-03-08,301,441,434,532,1540
2021-03-09,301,455,441,539,1554
2021-03-10,308,455,448,553,1561
2021-03-11,308,462,462,560,1575
2021-03-12,308,469,462,567,1603
2021-03-13,308,469,462,567,1603
2021-03-14,308,469,462,567,1603
2021-03-15,315,469,462,574,1617
2021-03-16,322,469,469,581,1624
2021-03-17,329,476,469,581,1638
2021-03-18,329,476,469,588,1645
2021-03-19,329,483,476,588,1659
2021-03-20,329,483,476,588,1659
2021-03-21,329,483,476,588,1659
2021-03-22,329,483,483,588,1666
2021-03-23,329,490,483,588,1680
2021-03-24,336,497,483,602,1687
2021-03-25,336,497,490,602,1694
2021-03-26,336,497,490,602,1701
2021-03-27,336,497,490,602,1701
2021-03-28,336,497,490,602,1701
2021-03-29,336,497,497,602,1708
2021-03-30,336,497,504,602,1715
2021-03-31,343,511,511,609,1722
2021-04-01,343,511,511,609,1729
2021-04-02,343,511,511,609,1729
2021-04-03,343,511,511,609,1729
2021-04-04,343,511,511,609,1729
2021-04-05,343,511,511,609,1729
2021-04-06,343,511,511,609,1736
2021-04-07,343,511,511,609,1736
2021-04-08,343,511,511,609,1743
2021-04-09,343,511,511,609,1750
2021-04-10,343,511,511,609,1750
2021-04-11,343,511,511,609,1750
2021-04-12,343,518,511,616,1750
2021-04-13,350,525,518,616,1750
2021-04-14,350,525,518,616,1764
2021-04-15,357,525,518,623,1764
2021-04-16,357,532,518,623,1771
2021-04-17,357,532,518,623,1771
2021-04-18,357,532,518,623,1771
2021-04-19,357,532,518,623,1778
2021-04-20,357,532,518,623,1778
2021-04-21,357,532,518,623,1778
2021-04-22,357,532,518,623,1778
2021-04-23,357,532,518,623,1785
2021-04-24,357,532,518,623,1785
2021-04-25,357,532,518,623,1785
2021-04-26,357,539,518,623,1785
2021-04-27,364,539,525,630,1799
2021-04-28,364,539,525,637,1799
2021-04-29,364,539,525,637,1799
2021-04-30,364,539,525,637,1806
2021-05-01,364,539,525,637,1806
2021-05-02,364,539,525,637,1806
2021-05-03,364,539,525,637,1806
2021-05-04,364,539,525,637,1806
2021-05-05,364,539,532,637,1806
2021-05-06,364,539,532,637,1806
2021-05-07,364,539,532,644,1813
2021-05-08,364,539,532,644,1813
2021-05-09,364,539,532,644,1813
2021-05-10,364,539,532,644,1820
2021-05-11,364,539,532,644,1820
2021-05-12,364,539,532,644,1827
2021-05-13,364,539,532,644,1827
2021-05-14,364,546,532,644,1827
2021-05-15,364,546,532,644,1827
2021-05-16,364,553,532,644,1827
2021-05-17,364,553,532,644,1827
2021-05-18,364,553,532,651,1841
2021-05-19,371,560,539,651,1841
2021-05-20,378,560,539,651,1841
2021-05-21,378,560,539,651,1841
2021-05-22,378,560,539,651,1841
2021-05-23,378,560,539,651,1841
2021-05-24,378,560,539,651,1848
2021-05-25,378,560,539,651,1848
total,13643,21812,30289,44996,141862
