,F,M
2020-11-28,0,0
2020-11-29,0,0
2020-11-30,0,0
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,0,0
2020-12-09,0,0
2020-12-10,7,0
2020-12-11,7,0
2020-12-12,7,0
2020-12-13,7,0
2020-12-14,14,0
2020-12-15,14,7
2020-12-16,21,14
2020-12-17,28,14
2020-12-18,35,14
2020-12-19,42,14
2020-12-20,42,21
2020-12-21,49,21
2020-12-22,56,21
2020-12-23,63,28
2020-12-24,70,35
2020-12-25,70,35
2020-12-26,70,35
2020-12-27,70,35
2020-12-28,77,35
2020-12-29,84,42
2020-12-30,133,63
2020-12-31,161,70
2021-01-01,161,70
2021-01-02,168,70
2021-01-03,168,70
2021-01-04,175,77
2021-01-05,196,91
2021-01-06,231,98
2021-01-07,273,119
2021-01-08,308,140
2021-01-09,329,147
2021-01-10,329,147
2021-01-11,371,168
2021-01-12,406,189
2021-01-13,455,203
2021-01-14,525,238
2021-01-15,602,287
2021-01-16,623,294
2021-01-17,630,294
2021-01-18,686,301
2021-01-19,749,343
2021-01-20,798,378
2021-01-21,868,413
2021-01-22,931,455
2021-01-23,945,455
2021-01-24,952,455
2021-01-25,1008,483
2021-01-26,1057,504
2021-01-27,1099,518
2021-01-28,1148,539
2021-01-29,1211,567
2021-01-30,1211,567
2021-01-31,1211,567
2021-02-01,1260,602
2021-02-02,1309,623
2021-02-03,1358,651
2021-02-04,1407,686
2021-02-05,1484,721
2021-02-06,1491,728
2021-02-07,1491,728
2021-02-08,1568,770
2021-02-09,1631,812
2021-02-10,1701,840
2021-02-11,1750,861
2021-02-12,1792,889
2021-02-13,1799,889
2021-02-14,1799,889
2021-02-15,1848,903
2021-02-16,1869,917
2021-02-17,1904,931
2021-02-18,1932,952
2021-02-19,1967,952
2021-02-20,1967,952
2021-02-21,1967,952
2021-02-22,1981,966
2021-02-23,2002,980
2021-02-24,2023,1001
2021-02-25,2037,1008
2021-02-26,2051,1015
2021-02-27,2051,1015
2021-02-28,2051,1022
2021-03-01,2079,1022
2021-03-02,2107,1029
2021-03-03,2128,1043
2021-03-04,2142,1050
2021-03-05,2170,1064
2021-03-06,2170,1064
2021-03-07,2170,1064
2021-03-08,2191,1071
2021-03-09,2219,1085
2021-03-10,2240,1106
2021-03-11,2275,1113
2021-03-12,2296,1120
2021-03-13,2296,1120
2021-03-14,2296,1120
2021-03-15,2324,1134
2021-03-16,2338,1134
2021-03-17,2352,1141
2021-03-18,2373,1155
2021-03-19,2380,1162
2021-03-20,2380,1162
2021-03-21,2380,1162
2021-03-22,2401,1169
2021-03-23,2415,1176
2021-03-24,2422,1183
2021-03-25,2436,1190
2021-03-26,2443,1197
2021-03-27,2443,1197
2021-03-28,2443,1197
2021-03-29,2457,1204
2021-03-30,2464,1211
2021-03-31,2471,1225
2021-04-01,2485,1225
2021-04-02,2485,1225
2021-04-03,2485,1225
2021-04-04,2485,1225
2021-04-05,2485,1225
2021-04-06,2499,1225
2021-04-07,2499,1232
2021-04-08,2499,1232
2021-04-09,2513,1232
2021-04-10,2513,1239
2021-04-11,2513,1239
2021-04-12,2513,1246
2021-04-13,2527,1246
2021-04-14,2541,1246
2021-04-15,2548,1253
2021-04-16,2548,1253
2021-04-17,2548,1253
2021-04-18,2548,1253
2021-04-19,2548,1267
2021-04-20,2562,1267
2021-04-21,2562,1267
2021-04-22,2562,1267
2021-04-23,2569,1267
2021-04-24,2569,1267
2021-04-25,2569,1267
2021-04-26,2576,1267
2021-04-27,2583,1281
2021-04-28,2590,1281
2021-04-29,2590,1281
2021-04-30,2597,1288
2021-05-01,2597,1288
2021-05-02,2597,1288
2021-05-03,2597,1288
2021-05-04,2597,1288
2021-05-05,2604,1288
2021-05-06,2604,1295
2021-05-07,2611,1295
2021-05-08,2611,1295
2021-05-09,2611,1295
2021-05-10,2611,1302
2021-05-11,2618,1302
2021-05-12,2625,1302
2021-05-13,2625,1302
2021-05-14,2632,1302
2021-05-15,2632,1302
2021-05-16,2632,1302
2021-05-17,2632,1302
2021-05-18,2639,1316
2021-05-19,2646,1323
2021-05-20,2646,1323
2021-05-21,2646,1330
total,175476,76454
