,F,M
2020-12-08,0,0
2020-12-09,7,7
2020-12-10,21,14
2020-12-11,28,21
2020-12-12,28,28
2020-12-13,35,28
2020-12-14,56,42
2020-12-15,126,84
2020-12-16,273,182
2020-12-17,427,259
2020-12-18,560,336
2020-12-19,658,385
2020-12-20,749,434
2020-12-21,840,469
2020-12-22,959,518
2020-12-23,1274,672
2020-12-24,1645,812
2020-12-25,1645,812
2020-12-26,1645,812
2020-12-27,1645,812
2020-12-28,1645,812
2020-12-29,2296,1036
2020-12-30,5572,2296
2020-12-31,7980,3318
2021-01-01,8365,3437
2021-01-02,8526,3514
2021-01-03,8596,3542
2021-01-04,8694,3598
2021-01-05,9114,3738
2021-01-06,9996,4067
2021-01-07,12698,5096
2021-01-08,16443,6531
2021-01-09,18928,7525
2021-01-10,19558,7798
2021-01-11,21875,8701
2021-01-12,25529,10052
2021-01-13,28889,11312
2021-01-14,32851,12796
2021-01-15,38003,14945
2021-01-16,41468,16296
2021-01-17,42812,16786
2021-01-18,45437,17850
2021-01-19,47957,18851
2021-01-20,50064,19768
2021-01-21,53179,21091
2021-01-22,58695,23408
2021-01-23,60200,24094
2021-01-24,60753,24339
2021-01-25,61180,24549
2021-01-26,61733,24815
2021-01-27,62202,25032
2021-01-28,62706,25284
2021-01-29,63301,25606
2021-01-30,63567,25767
2021-01-31,63665,25823
2021-02-01,63938,25998
2021-02-02,64218,26173
2021-02-03,64624,26439
2021-02-04,65128,26649
2021-02-05,65667,26901
2021-02-06,65898,27048
2021-02-07,66003,27097
2021-02-08,66234,27251
2021-02-09,66598,27447
2021-02-10,67172,27734
2021-02-11,67732,28056
2021-02-12,68348,28385
2021-02-13,68607,28532
2021-02-14,68670,28553
2021-02-15,68964,28721
2021-02-16,69230,28868
2021-02-17,69503,29015
2021-02-18,69790,29190
2021-02-19,70112,29344
2021-02-20,70196,29393
2021-02-21,70210,29407
2021-02-22,70273,29442
2021-02-23,70434,29540
2021-02-24,70602,29659
2021-02-25,70791,29757
2021-02-26,70959,29834
2021-02-27,71008,29869
2021-02-28,71029,29883
2021-03-01,71120,29932
2021-03-02,71239,29988
2021-03-03,71344,30051
2021-03-04,71470,30135
2021-03-05,71617,30233
2021-03-06,71652,30254
2021-03-07,71652,30261
2021-03-08,71722,30303
2021-03-09,71792,30359
2021-03-10,71869,30401
2021-03-11,71932,30436
2021-03-12,72030,30492
2021-03-13,72051,30506
2021-03-14,72051,30513
2021-03-15,72086,30534
2021-03-16,72149,30569
2021-03-17,72212,30625
2021-03-18,72296,30667
2021-03-19,72352,30723
2021-03-20,72387,30737
2021-03-21,72394,30737
2021-03-22,72415,30758
2021-03-23,72464,30793
2021-03-24,72513,30814
2021-03-25,72590,30856
2021-03-26,72674,30905
2021-03-27,72716,30926
2021-03-28,72730,30933
2021-03-29,72786,30947
2021-03-30,72835,30975
2021-03-31,72898,31017
2021-04-01,72947,31038
2021-04-02,72954,31045
2021-04-03,72975,31059
2021-04-04,72975,31059
2021-04-05,72975,31059
2021-04-06,73031,31087
2021-04-07,73073,31101
2021-04-08,73115,31122
2021-04-09,73164,31150
2021-04-10,73199,31171
2021-04-11,73227,31178
2021-04-12,73255,31199
2021-04-13,73290,31213
2021-04-14,73325,31234
2021-04-15,73353,31248
2021-04-16,73388,31262
2021-04-17,73395,31262
2021-04-18,73395,31262
2021-04-19,73409,31276
2021-04-20,73430,31290
2021-04-21,73451,31297
2021-04-22,73465,31304
2021-04-23,73479,31311
2021-04-24,73486,31318
2021-04-25,73486,31318
2021-04-26,73500,31325
2021-04-27,73500,31332
2021-04-28,73521,31339
2021-04-29,73542,31360
2021-04-30,73549,31367
2021-05-01,73556,31367
2021-05-02,73556,31367
2021-05-03,73556,31374
2021-05-04,73556,31374
2021-05-05,73563,31381
2021-05-06,73570,31381
2021-05-07,73577,31395
2021-05-08,73584,31395
2021-05-09,73584,31395
2021-05-10,73591,31395
2021-05-11,73591,31402
2021-05-12,73598,31409
2021-05-13,73612,31409
2021-05-14,73619,31416
2021-05-15,73626,31416
2021-05-16,73626,31423
2021-05-17,73633,31423
2021-05-18,73640,31430
2021-05-19,73640,31437
2021-05-20,73647,31444
2021-05-21,73654,31444
2021-05-22,73654,31451
2021-05-23,73654,31451
2021-05-24,73654,31451
2021-05-25,73654,31451
2021-05-26,73668,31451
total,75824,32620
