,False
2020-12-08,0
2020-12-09,14
2020-12-10,42
2020-12-11,56
2020-12-12,63
2020-12-13,70
2020-12-14,98
2020-12-15,217
2020-12-16,462
2020-12-17,686
2020-12-18,896
2020-12-19,1043
2020-12-20,1183
2020-12-21,1316
2020-12-22,1484
2020-12-23,1946
2020-12-24,2457
2020-12-25,2457
2020-12-26,2457
2020-12-27,2457
2020-12-28,2464
2020-12-29,3332
2020-12-30,7868
2020-12-31,11298
2021-01-01,11809
2021-01-02,12047
2021-01-03,12138
2021-01-04,12292
2021-01-05,12859
2021-01-06,14070
2021-01-07,17801
2021-01-08,22974
2021-01-09,26453
2021-01-10,27363
2021-01-11,30583
2021-01-12,35588
2021-01-13,40208
2021-01-14,45654
2021-01-15,52948
2021-01-16,57764
2021-01-17,59605
2021-01-18,63287
2021-01-19,66808
2021-01-20,69832
2021-01-21,74277
2021-01-22,82103
2021-01-23,84301
2021-01-24,85092
2021-01-25,85736
2021-01-26,86548
2021-01-27,87241
2021-01-28,87997
2021-01-29,88914
2021-01-30,89341
2021-01-31,89495
2021-02-01,89936
2021-02-02,90391
2021-02-03,91070
2021-02-04,91784
2021-02-05,92568
2021-02-06,92946
2021-02-07,93100
2021-02-08,93485
2021-02-09,94045
2021-02-10,94906
2021-02-11,95795
2021-02-12,96740
2021-02-13,97139
2021-02-14,97223
2021-02-15,97692
2021-02-16,98098
2021-02-17,98525
2021-02-18,98987
2021-02-19,99456
2021-02-20,99589
2021-02-21,99617
2021-02-22,99715
2021-02-23,99981
2021-02-24,100268
2021-02-25,100555
2021-02-26,100793
2021-02-27,100884
2021-02-28,100919
2021-03-01,101052
2021-03-02,101227
2021-03-03,101395
2021-03-04,101605
2021-03-05,101850
2021-03-06,101906
2021-03-07,101920
2021-03-08,102025
2021-03-09,102158
2021-03-10,102277
2021-03-11,102368
2021-03-12,102529
2021-03-13,102557
2021-03-14,102571
2021-03-15,102627
2021-03-16,102725
2021-03-17,102837
2021-03-18,102970
2021-03-19,103082
2021-03-20,103124
2021-03-21,103131
2021-03-22,103173
2021-03-23,103257
2021-03-24,103334
2021-03-25,103446
2021-03-26,103586
2021-03-27,103649
2021-03-28,103663
2021-03-29,103740
2021-03-30,103810
2021-03-31,103915
2021-04-01,103992
2021-04-02,104006
2021-04-03,104034
2021-04-04,104041
2021-04-05,104041
2021-04-06,104118
2021-04-07,104181
2021-04-08,104237
2021-04-09,104321
2021-04-10,104377
2021-04-11,104412
2021-04-12,104454
2021-04-13,104503
2021-04-14,104566
2021-04-15,104608
2021-04-16,104650
2021-04-17,104664
2021-04-18,104664
2021-04-19,104692
2021-04-20,104720
2021-04-21,104748
2021-04-22,104769
2021-04-23,104797
2021-04-24,104804
2021-04-25,104811
2021-04-26,104825
2021-04-27,104839
2021-04-28,104867
2021-04-29,104902
2021-04-30,104916
2021-05-01,104923
2021-05-02,104930
2021-05-03,104930
2021-05-04,104937
2021-05-05,104944
2021-05-06,104951
2021-05-07,104972
2021-05-08,104979
2021-05-09,104979
2021-05-10,104986
2021-05-11,105000
2021-05-12,105007
2021-05-13,105028
2021-05-14,105042
2021-05-15,105049
2021-05-16,105049
2021-05-17,105056
2021-05-18,105070
2021-05-19,105084
2021-05-20,105091
2021-05-21,105098
2021-05-22,105105
2021-05-23,105105
2021-05-24,105105
2021-05-25,105112
2021-05-26,105119
total,108451
