,F,M
2020-11-29,0,0
2020-11-30,0,0
2020-12-01,0,7
2020-12-02,7,7
2020-12-03,7,7
2020-12-04,7,7
2020-12-05,7,7
2020-12-06,7,7
2020-12-07,7,7
2020-12-08,112,49
2020-12-09,196,105
2020-12-10,350,182
2020-12-11,483,266
2020-12-12,588,329
2020-12-13,644,357
2020-12-14,798,462
2020-12-15,1211,665
2020-12-16,1932,1071
2020-12-17,2821,1652
2020-12-18,3850,2401
2020-12-19,5229,3388
2020-12-20,6622,4424
2020-12-21,7994,5418
2020-12-22,9261,6384
2020-12-23,10633,7553
2020-12-24,11095,7889
2020-12-25,11095,7889
2020-12-26,11116,7903
2020-12-27,11158,7931
2020-12-28,11298,7987
2020-12-29,12173,8638
2020-12-30,15113,10990
2020-12-31,18956,14091
2021-01-01,20524,15337
2021-01-02,22316,16989
2021-01-03,22757,17367
2021-01-04,23093,17584
2021-01-05,24521,18627
2021-01-06,27860,21490
2021-01-07,41601,33635
2021-01-08,60018,49406
2021-01-09,75467,62321
2021-01-10,82243,67711
2021-01-11,87955,72702
2021-01-12,98077,81242
2021-01-13,121177,101549
2021-01-14,149352,126126
2021-01-15,181713,154014
2021-01-16,208397,176169
2021-01-17,220493,186767
2021-01-18,231315,196266
2021-01-19,276542,236432
2021-01-20,332892,286055
2021-01-21,407120,351890
2021-01-22,517993,449995
2021-01-23,645295,559916
2021-01-24,693021,602637
2021-01-25,732837,639443
2021-01-26,783321,684698
2021-01-27,835044,730562
2021-01-28,925337,813603
2021-01-29,1075662,950929
2021-01-30,1231496,1088682
2021-01-31,1319822,1168580
2021-02-01,1396500,1239987
2021-02-02,1482607,1321236
2021-02-03,1588951,1421077
2021-02-04,1697983,1524467
2021-02-05,1805062,1624497
2021-02-06,1933995,1741166
2021-02-07,1993936,1796298
2021-02-08,2048599,1848413
2021-02-09,2108638,1904623
2021-02-10,2158548,1950116
2021-02-11,2202977,1990457
2021-02-12,2241582,2024393
2021-02-13,2275938,2053310
2021-02-14,2285038,2061465
2021-02-15,2293424,2068913
2021-02-16,2300375,2075010
2021-02-17,2306927,2080568
2021-02-18,2312667,2085398
2021-02-19,2316965,2088842
2021-02-20,2320612,2091670
2021-02-21,2321606,2092517
2021-02-22,2323503,2093994
2021-02-23,2326380,2096332
2021-02-24,2329936,2099272
2021-02-25,2333863,2102527
2021-02-26,2337489,2105530
2021-02-27,2340058,2107567
2021-02-28,2340989,2108330
2021-03-01,2342074,2109198
2021-03-02,2343341,2110262
2021-03-03,2345049,2111578
2021-03-04,2347289,2113377
2021-03-05,2349865,2115421
2021-03-06,2351951,2117059
2021-03-07,2352539,2117472
2021-03-08,2353442,2118200
2021-03-09,2354485,2119117
2021-03-10,2355612,2119999
2021-03-11,2356711,2120860
2021-03-12,2357957,2121924
2021-03-13,2359343,2123009
2021-03-14,2359861,2123478
2021-03-15,2360687,2124185
2021-03-16,2361618,2124941
2021-03-17,2362479,2125676
2021-03-18,2363445,2126474
2021-03-19,2364376,2127286
2021-03-20,2365377,2128098
2021-03-21,2365741,2128455
2021-03-22,2366245,2128966
2021-03-23,2366889,2129519
2021-03-24,2367610,2130156
2021-03-25,2368436,2130898
2021-03-26,2369262,2131605
2021-03-27,2370200,2132424
2021-03-28,2370620,2132746
2021-03-29,2371124,2133222
2021-03-30,2371754,2133782
2021-03-31,2372447,2134391
2021-04-01,2372965,2134846
2021-04-02,2373266,2135084
2021-04-03,2373532,2135308
2021-04-04,2373602,2135399
2021-04-05,2373658,2135455
2021-04-06,2373987,2135728
2021-04-07,2374414,2136120
2021-04-08,2374869,2136526
2021-04-09,2375345,2136960
2021-04-10,2375758,2137359
2021-04-11,2375961,2137520
2021-04-12,2376192,2137751
2021-04-13,2376500,2138010
2021-04-14,2376822,2138311
2021-04-15,2377179,2138668
2021-04-16,2377676,2139151
2021-04-17,2378019,2139410
2021-04-18,2378145,2139536
2021-04-19,2378348,2139746
2021-04-20,2378600,2139991
2021-04-21,2378866,2140243
2021-04-22,2379160,2140516
2021-04-23,2379503,2140789
2021-04-24,2379811,2141027
2021-04-25,2379951,2141167
2021-04-26,2380147,2141342
2021-04-27,2380329,2141552
2021-04-28,2380567,2141755
2021-04-29,2380833,2142028
2021-04-30,2381064,2142252
2021-05-01,2381225,2142420
2021-05-02,2381281,2142455
2021-05-03,2381344,2142511
2021-05-04,2381477,2142644
2021-05-05,2381624,2142805
2021-05-06,2381792,2142980
2021-05-07,2381981,2143127
2021-05-08,2382156,2143274
2021-05-09,2382226,2143337
2021-05-10,2382338,2143442
2021-05-11,2382499,2143561
2021-05-12,2382709,2143743
2021-05-13,2382919,2143925
2021-05-14,2383143,2144065
2021-05-15,2383360,2144226
2021-05-16,2383437,2144282
2021-05-17,2383549,2144387
2021-05-18,2383710,2144534
2021-05-19,2383934,2144737
2021-05-20,2384179,2144926
2021-05-21,2384361,2145073
2021-05-22,2384494,2145199
2021-05-23,2384522,2145227
2021-05-24,2384564,2145262
2021-05-25,2384613,2145318
2021-05-26,2384676,2145388
total,2499679,2255099
