,1,2,3,4,5,0
2020-11-29,0,0,0,0,0,0
2020-11-30,0,0,0,0,0,0
2020-12-01,0,0,0,0,0,0
2020-12-02,0,0,0,0,0,0
2020-12-03,0,0,0,0,0,0
2020-12-04,0,0,7,0,0,0
2020-12-05,0,0,7,0,0,0
2020-12-06,0,0,7,0,0,0
2020-12-07,0,0,7,0,0,0
2020-12-08,14,14,28,42,49,0
2020-12-09,35,49,56,63,84,0
2020-12-10,56,77,91,126,154,0
2020-12-11,84,112,140,175,217,0
2020-12-12,105,140,175,224,259,0
2020-12-13,119,140,189,245,280,0
2020-12-14,133,182,231,315,357,0
2020-12-15,259,287,364,441,497,7
2020-12-16,546,462,539,672,749,14
2020-12-17,819,700,847,980,1085,21
2020-12-18,1134,966,1211,1414,1477,28
2020-12-19,1659,1491,1617,1855,1946,35
2020-12-20,2086,1995,2107,2338,2471,42
2020-12-21,2443,2478,2618,2835,2961,49
2020-12-22,2842,2891,3094,3325,3416,56
2020-12-23,3206,3360,3619,3885,4025,70
2020-12-24,3374,3479,3780,4053,4200,77
2020-12-25,3374,3486,3780,4053,4207,77
2020-12-26,3381,3486,3787,4053,4214,77
2020-12-27,3388,3493,3808,4074,4235,77
2020-12-28,3409,3528,3843,4123,4298,77
2020-12-29,3773,3836,4088,4473,4550,84
2020-12-30,4844,4823,5012,5705,5607,98
2020-12-31,5943,5915,6524,7420,7091,133
2021-01-01,6412,6426,7049,8106,7714,147
2021-01-02,6832,6839,7917,9114,8421,161
2021-01-03,7000,6986,8057,9338,8568,161
2021-01-04,7070,7070,8162,9471,8715,161
2021-01-05,7378,7462,8848,10017,9247,168
2021-01-06,8435,8463,10017,11536,10640,238
2021-01-07,12810,13293,15239,17528,15904,420
2021-01-08,18564,19733,22316,25256,22876,651
2021-01-09,22883,24486,28434,31997,29127,861
2021-01-10,25130,26481,30758,34818,31710,1029
2021-01-11,26719,28217,32893,37128,34580,1092
2021-01-12,29848,31661,36421,41363,38843,1169
2021-01-13,36750,39256,44772,51191,49133,1603
2021-01-14,44926,48559,55720,63196,61166,1883
2021-01-15,53179,59031,68838,77336,75005,2317
2021-01-16,59661,67235,79170,87955,87710,2814
2021-01-17,62972,71561,84077,93086,92568,2982
2021-01-18,65940,74949,88284,97902,97300,3178
2021-01-19,78463,89943,105847,117894,116921,3892
