,1,2,3,4,5
2020-11-28,28343,28630,28714,30268,28224
2020-11-29,28343,28630,28714,30268,28224
2020-11-30,28343,28630,28714,30268,28224
2020-12-01,28343,28630,28714,30268,28224
2020-12-02,28343,28630,28714,30268,28224
2020-12-03,28343,28630,28714,30268,28224
2020-12-04,28343,28630,28714,30268,28224
2020-12-05,28343,28630,28714,30268,28224
2020-12-06,28343,28630,28714,30268,28224
2020-12-07,28343,28630,28714,30268,28224
2020-12-08,28343,28623,28707,30268,28224
2020-12-09,28336,28623,28700,30268,28224
2020-12-10,28336,28616,28693,30261,28217
2020-12-11,28329,28616,28686,30261,28210
2020-12-12,28329,28616,28686,30261,28210
2020-12-13,28329,28609,28686,30261,28210
2020-12-14,28329,28609,28679,30254,28210
2020-12-15,28308,28581,28644,30226,28182
2020-12-16,28259,28518,28588,30135,28084
2020-12-17,28217,28462,28525,29960,27986
2020-12-18,28175,28434,28497,29904,27930
2020-12-19,28098,28385,28469,29855,27867
2020-12-20,28042,28357,28413,29806,27776
2020-12-21,27965,28245,28378,29743,27734
2020-12-22,27930,28175,28322,29680,27671
2020-12-23,27678,27951,28224,29512,27447
2020-12-24,27594,27825,28077,29393,27377
2020-12-25,27594,27825,28042,29393,27377
2020-12-26,27594,27825,28042,29393,27349
2020-12-27,27594,27825,28042,29393,27349
2020-12-28,27594,27825,28042,29393,27349
2020-12-29,27174,27650,27825,28987,27097
2020-12-30,25004,26432,26194,27377,25508
2020-12-31,24080,25599,24983,26285,24423
2021-01-01,24038,25522,24675,26026,24269
2021-01-02,23821,25375,24612,25865,24213
2021-01-03,23800,25375,24556,25795,24192
2021-01-04,23793,25375,24493,25788,24157
2021-01-05,23485,25186,24157,25578,23919
2021-01-06,22925,24829,23723,24927,23289
2021-01-07,21861,23870,22463,23730,21679
2021-01-08,20405,22470,20972,21924,19803
2021-01-09,19537,21147,19558,20335,18116
2021-01-10,19026,20825,19236,19803,17717
2021-01-11,18067,19873,18200,18851,16604
2021-01-12,17325,18585,17045,17668,15554
2021-01-13,16121,17367,15547,16415,14000
2021-01-14,14259,15862,14091,14644,12544
2021-01-15,12586,14119,11928,12572,10906
2021-01-16,11354,12453,10871,11312,10017
2021-01-17,10934,12124,10332,10731,9646
2021-01-18,10213,11375,9583,9961,8792
2021-01-19,9597,10402,8848,9142,8120
2021-01-20,8743,9548,8015,8372,7399
2021-01-21,8022,8477,7406,7560,6643
2021-01-22,6839,7385,6125,6419,5530
2021-01-23,6314,6762,5614,5845,5131
2021-01-24,6041,6559,5390,5572,5005
2021-01-25,5859,6370,5271,5411,4900
2021-01-26,5670,6202,5124,5278,4676
2021-01-27,5495,5964,4963,5145,4459
2021-01-28,5278,5733,4781,4914,4249
2021-01-29,5054,5453,4494,4557,4074
2021-01-30,4900,5299,4354,4438,3983
2021-01-31,4851,5243,4312,4403,3962
2021-02-01,4739,5110,4235,4277,3892
2021-02-02,4641,5005,4088,4165,3787
2021-02-03,4529,4872,3941,4025,3668
2021-02-04,4312,4634,3738,3773,3549
2021-02-05,4130,4375,3556,3535,3332
2021-02-06,4046,4228,3465,3465,3262
2021-02-07,4011,4186,3430,3437,3220
2021-02-08,3885,4053,3297,3318,3094
2021-02-09,3773,3934,3143,3094,2961
2021-02-10,3640,3689,3003,2912,2744
2021-02-11,3430,3472,2800,2744,2639
2021-02-12,3290,3297,2618,2583,2352
2021-02-13,3220,3227,2506,2520,2289
2021-02-14,3199,3213,2492,2513,2282
2021-02-15,3087,3038,2387,2373,2156
2021-02-16,2933,2919,2296,2317,2030
2021-02-17,2828,2807,2205,2247,1925
2021-02-18,2723,2674,2121,2163,1827
2021-02-19,2583,2590,2044,2093,1764
2021-02-20,2534,2555,2023,2051,1757
2021-02-21,2534,2548,2016,2044,1750
2021-02-22,2492,2492,1932,1946,1715
2021-02-23,2408,2408,1876,1876,1638
2021-02-24,2310,2373,1827,1834,1568
2021-02-25,2254,2268,1771,1778,1505
2021-02-26,2212,2219,1750,1757,1463
2021-02-27,2198,2212,1743,1743,1456
2021-02-28,2198,2205,1736,1736,1449
2021-03-01,2163,2184,1722,1729,1414
2021-03-02,2135,2142,1701,1694,1386
2021-03-03,2079,2093,1666,1652,1358
2021-03-04,2009,2058,1617,1617,1323
2021-03-05,1946,1995,1582,1547,1288
2021-03-06,1918,1974,1575,1526,1288
2021-03-07,1918,1974,1575,1519,1281
2021-03-08,1890,1946,1554,1498,1260
2021-03-09,1820,1904,1533,1477,1232
2021-03-10,1778,1869,1505,1456,1204
2021-03-11,1743,1827,1484,1428,1183
2021-03-12,1715,1799,1449,1414,1176
2021-03-13,1694,1785,1442,1400,1162
2021-03-14,1694,1785,1442,1400,1162
2021-03-15,1666,1750,1435,1393,1155
2021-03-16,1652,1715,1414,1351,1134
2021-03-17,1624,1680,1379,1330,1113
2021-03-18,1582,1631,1351,1309,1085
2021-03-19,1547,1610,1323,1288,1064
2021-03-20,1533,1596,1309,1260,1057
2021-03-21,1533,1596,1309,1260,1057
2021-03-22,1519,1582,1295,1232,1050
2021-03-23,1477,1554,1267,1204,1029
2021-03-24,1442,1540,1246,1190,1008
2021-03-25,1414,1491,1211,1155,980
2021-03-26,1386,1442,1176,1113,903
2021-03-27,1372,1421,1155,1092,889
2021-03-28,1365,1421,1155,1092,889
2021-03-29,1344,1379,1134,1071,868
2021-03-30,1309,1351,1113,1043,833
2021-03-31,1274,1330,1092,1022,805
2021-04-01,1253,1295,1057,994,784
2021-04-02,1246,1295,1043,987,784
2021-04-03,1239,1288,1036,987,777
2021-04-04,1239,1288,1036,987,777
2021-04-05,1239,1281,1036,987,777
2021-04-06,1239,1260,1022,980,770
2021-04-07,1225,1225,1001,959,763
2021-04-08,1197,1204,980,945,756
2021-04-09,1190,1176,966,924,749
2021-04-10,1183,1162,959,924,749
2021-04-11,1183,1162,959,917,749
2021-04-12,1169,1155,952,910,742
2021-04-13,1155,1148,945,910,742
2021-04-14,1141,1127,938,903,728
2021-04-15,1134,1120,924,889,721
2021-04-16,1127,1113,910,889,714
2021-04-17,1127,1113,910,882,714
2021-04-18,1127,1106,910,882,714
2021-04-19,1120,1106,903,882,707
2021-04-20,1113,1099,896,875,707
2021-04-21,1106,1092,889,861,693
2021-04-22,1099,1085,882,861,693
2021-04-23,1092,1078,882,854,686
2021-04-24,1092,1071,882,854,686
2021-04-25,1085,1071,882,854,686
2021-04-26,1085,1064,875,847,679
2021-04-27,1078,1057,875,847,679
2021-04-28,1078,1050,868,840,672
2021-04-29,1071,1043,861,833,672
2021-04-30,1057,1036,861,833,665
2021-05-01,1057,1036,854,826,665
2021-05-02,1057,1036,854,826,665
2021-05-03,1057,1036,854,826,665
2021-05-04,1057,1036,854,826,658
2021-05-05,1043,1029,847,826,658
2021-05-06,1043,1022,847,826,651
2021-05-07,1036,1015,840,826,651
2021-05-08,1036,1015,840,826,651
2021-05-09,1029,1015,840,826,651
2021-05-10,1029,1008,840,819,651
2021-05-11,1029,1008,840,819,644
