,F,M
2020-11-28,0,0
2020-11-29,0,0
2020-11-30,0,0
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,7
2020-12-07,0,7
2020-12-08,154,56
2020-12-09,427,133
2020-12-10,637,210
2020-12-11,861,287
2020-12-12,1113,357
2020-12-13,1295,406
2020-12-14,1568,469
2020-12-15,1988,609
2020-12-16,2597,763
2020-12-17,3283,966
2020-12-18,3920,1155
2020-12-19,4487,1309
2020-12-20,5292,1547
2020-12-21,6384,1785
2020-12-22,7224,2009
2020-12-23,8295,2317
2020-12-24,8792,2485
2020-12-25,8792,2485
2020-12-26,8806,2499
2020-12-27,8974,2541
2020-12-28,9198,2583
2020-12-29,9870,2751
2020-12-30,11571,3143
2020-12-31,13230,3556
2021-01-01,13657,3647
2021-01-02,14140,3759
2021-01-03,14490,3864
2021-01-04,15197,4074
2021-01-05,16653,4452
2021-01-06,18655,4935
2021-01-07,21658,5705
2021-01-08,24822,6503
2021-01-09,27692,7196
2021-01-10,29344,7574
2021-01-11,31815,8183
2021-01-12,34965,8946
2021-01-13,38444,9758
2021-01-14,42217,10759
2021-01-15,46382,11886
2021-01-16,49966,12845
2021-01-17,52423,13489
2021-01-18,55209,14273
2021-01-19,58380,15155
2021-01-20,61866,16205
2021-01-21,65380,17262
2021-01-22,69342,18424
2021-01-23,72492,19418
2021-01-24,74424,20013
2021-01-25,76664,20811
2021-01-26,79121,21700
2021-01-27,81361,22652
2021-01-28,83755,23576
2021-01-29,86394,24619
2021-01-30,88522,25487
2021-01-31,90083,26068
2021-02-01,91511,26663
2021-02-02,93114,27356
2021-02-03,94948,28112
2021-02-04,96817,28959
2021-02-05,98700,29757
2021-02-06,100380,30590
2021-02-07,101444,31094
2021-02-08,102396,31570
2021-02-09,103684,32207
2021-02-10,105154,32977
2021-02-11,107121,34027
2021-02-12,109382,35357
2021-02-13,111636,36561
2021-02-14,113064,37310
2021-02-15,114527,38171
2021-02-16,117201,39886
2021-02-17,121478,42756
2021-02-18,125559,45619
2021-02-19,129143,47992
2021-02-20,132566,50204
2021-02-21,133994,51198
2021-02-22,135856,52444
2021-02-23,139524,55244
2021-02-24,144263,58674
2021-02-25,149821,62846
2021-02-26,155967,67452
2021-02-27,160636,70903
2021-02-28,162750,72457
2021-03-01,164619,73745
2021-03-02,166901,75397
2021-03-03,170709,78484
2021-03-04,175742,82390
2021-03-05,182126,87668
2021-03-06,188958,93310
2021-03-07,191506,95613
2021-03-08,195090,98903
2021-03-09,200872,104650
2021-03-10,208761,112854
2021-03-11,218659,123116
2021-03-12,234122,139181
2021-03-13,259315,166229
2021-03-14,272419,181468
2021-03-15,297444,208488
2021-03-16,325535,239722
2021-03-17,351036,268968
2021-03-18,376404,297437
2021-03-19,403620,328769
2021-03-20,433944,365526
2021-03-21,447825,383628
2021-03-22,459802,399413
2021-03-23,470757,413035
2021-03-24,480193,424452
2021-03-25,488901,434665
2021-03-26,497756,446075
2021-03-27,507339,458738
2021-03-28,512687,466088
2021-03-29,517041,471625
2021-03-30,520737,476182
2021-03-31,524300,480396
2021-04-01,526547,483441
2021-04-02,528304,485926
2021-04-03,530292,488600
2021-04-04,531188,489979
2021-04-05,531601,490574
2021-04-06,532350,491498
2021-04-07,533239,492667
2021-04-08,533988,493598
2021-04-09,534961,494809
2021-04-10,535759,495894
2021-04-11,536039,496272
2021-04-12,536354,496657
2021-04-13,536697,497056
2021-04-14,537040,497483
2021-04-15,537390,497889
2021-04-16,537726,498253
2021-04-17,538013,498631
2021-04-18,538153,498806
2021-04-19,538377,499100
2021-04-20,538573,499317
2021-04-21,538846,499632
2021-04-22,539063,499968
2021-04-23,539308,500255
2021-04-24,539553,500549
2021-04-25,539658,500710
2021-04-26,539903,501032
2021-04-27,540155,501403
2021-04-28,540365,501669
2021-04-29,540554,501921
2021-04-30,540757,502215
2021-05-01,540890,502397
2021-05-02,540967,502523
2021-05-03,541016,502614
2021-05-04,541135,502747
2021-05-05,541338,502957
2021-05-06,541534,503195
2021-05-07,541737,503412
2021-05-08,541905,503629
2021-05-09,541982,503741
2021-05-10,542115,503916
2021-05-11,542325,504168
2021-05-12,542584,504462
2021-05-13,542920,504868
2021-05-14,543158,505141
2021-05-15,543396,505400
2021-05-16,543515,505540
2021-05-17,543669,505715
2021-05-18,543865,505981
2021-05-19,544117,506296
total,595539,584073
