,1,2,3,4,5,6
2020-11-29,0,0,0,0,0,0
2020-11-30,0,0,0,0,0,0
2020-12-01,0,0,0,0,0,7
2020-12-02,0,0,0,0,0,7
2020-12-03,0,0,0,0,0,7
2020-12-04,0,0,0,0,0,7
2020-12-05,0,0,0,0,0,7
2020-12-06,0,0,0,0,0,7
2020-12-07,0,0,0,0,0,7
2020-12-08,259,0,21,0,0,238
2020-12-09,756,14,49,7,7,637
2020-12-10,1190,21,84,21,14,952
2020-12-11,1603,28,133,28,21,1358
2020-12-12,2037,35,168,35,28,1722
2020-12-13,2394,42,203,42,35,1995
2020-12-14,2793,49,252,49,42,2408
2020-12-15,3514,63,329,70,56,3017
2020-12-16,4522,84,406,84,77,3808
2020-12-17,5754,98,511,105,98,4809
2020-12-18,6902,105,630,126,119,5726
2020-12-19,7938,112,735,147,133,6475
2020-12-20,9352,133,875,175,154,7518
2020-12-21,11284,147,1050,196,175,8806
2020-12-22,12845,182,1197,217,196,9947
2020-12-23,14700,203,1400,259,231,11480
2020-12-24,15631,217,1505,280,252,12229
2020-12-25,15631,217,1512,280,252,12229
2020-12-26,15666,224,1519,280,252,12250
2020-12-27,15911,224,1540,287,259,12516
2020-12-28,16338,231,1589,301,266,12894
2020-12-29,17479,259,1715,322,287,13902
2020-12-30,20440,301,1995,385,329,16254
2020-12-31,23247,343,2254,441,378,18543
2021-01-01,23989,350,2303,462,399,19145
2021-01-02,24878,357,2373,476,420,19796
2021-01-03,25557,371,2436,483,420,20328
2021-01-04,26887,392,2548,518,448,21273
2021-01-05,29519,434,2793,581,490,23261
2021-01-06,33278,483,3052,672,539,25893
2021-01-07,38843,532,3437,784,616,29848
2021-01-08,44821,595,3829,896,700,33880
2021-01-09,50085,651,4144,973,756,37639
2021-01-10,53102,686,4347,1022,798,39851
2021-01-11,57617,735,4592,1113,854,43127
2021-01-12,63399,791,4921,1232,917,47124
2021-01-13,69713,889,5271,1386,994,51646
2021-01-14,77021,966,5670,1547,1085,56469
2021-01-15,85253,1057,6090,1736,1176,61880
2021-01-16,92204,1127,6496,1862,1246,66514
2021-01-17,96922,1197,6720,1988,1288,69783
2021-01-18,102354,1281,7000,2128,1337,73535
2021-01-19,108717,1365,7315,2303,1421,77672
2021-01-20,115724,1442,7742,2492,1484,81970
2021-01-21,122955,1561,8113,2709,1554,86667
