,0,1,2,3,4,5
2020-11-29,0,0,0,0,0,0
2020-11-30,0,0,0,0,0,0
2020-12-01,0,0,0,0,0,0
2020-12-02,0,0,0,0,0,0
2020-12-03,0,0,0,0,0,0
2020-12-04,0,0,0,0,0,0
2020-12-05,0,0,0,0,0,0
2020-12-06,0,0,0,0,7,0
2020-12-07,0,0,0,0,7,7
2020-12-08,7,77,77,105,140,126
2020-12-09,21,217,231,301,336,371
2020-12-10,49,322,357,448,525,581
2020-12-11,63,427,497,637,728,819
2020-12-12,84,511,644,819,945,1029
2020-12-13,91,616,756,959,1106,1190
2020-12-14,105,721,924,1141,1316,1379
2020-12-15,133,896,1162,1484,1645,1722
2020-12-16,175,1183,1512,1876,2072,2156
2020-12-17,224,1491,1904,2380,2597,2779
2020-12-18,273,1743,2268,2863,3129,3346
2020-12-19,315,1960,2569,3248,3577,3857
2020-12-20,385,2289,3010,3766,4200,4543
2020-12-21,476,2772,3584,4445,4977,5390
2020-12-22,553,3129,4025,5054,5663,6160
2020-12-23,637,3633,4606,5831,6531,7042
2020-12-24,665,3843,4851,6223,6979,7560
2020-12-25,665,3843,4851,6230,6979,7560
2020-12-26,665,3857,4858,6244,6993,7574
2020-12-27,686,3920,4956,6335,7119,7721
2020-12-28,700,4018,5096,6524,7315,7952
2020-12-29,756,4347,5502,7021,7868,8463
2020-12-30,861,5194,6510,8183,9163,9800
2020-12-31,966,5978,7455,9289,10458,11046
2021-01-01,1008,6160,7700,9611,10808,11361
2021-01-02,1043,6377,8015,9954,11151,11760
2021-01-03,1057,6545,8232,10199,11466,12089
2021-01-04,1113,6895,8659,10682,12026,12684
2021-01-05,1225,7511,9527,11732,13202,13881
2021-01-06,1344,8337,10633,13258,14826,15505
2021-01-07,1540,9695,12453,15414,17094,17857
2021-01-08,1771,11018,14406,17836,19481,20223
2021-01-09,1960,12222,15988,19950,21560,22568
2021-01-10,2086,12936,16912,21119,22848,23898
2021-01-11,2268,13972,18368,22883,24710,25837
2021-01-12,2527,15414,20209,25123,26971,28133
2021-01-13,2786,17094,22295,27552,29519,30646
2021-01-14,3010,18928,24528,30401,32424,33467
2021-01-15,3290,20804,27111,33726,35616,36645
2021-01-16,3556,22414,29246,36393,38374,39480
2021-01-17,3703,23548,30611,38276,40313,41454
2021-01-18,3885,24941,32263,40362,42441,43750
