,8,9,10,11,12
2020-11-28,0,0,0,0,0
2020-11-29,0,0,0,0,0
2020-11-30,0,0,0,0,0
2020-12-01,0,0,0,0,0
2020-12-02,0,0,0,0,0
2020-12-03,0,0,0,0,0
2020-12-04,0,0,0,0,0
2020-12-05,0,0,0,0,0
2020-12-06,0,0,0,0,0
2020-12-07,0,0,0,0,0
2020-12-08,0,0,0,0,0
2020-12-09,0,0,0,0,0
2020-12-10,0,0,0,0,0
2020-12-11,0,0,0,0,0
2020-12-12,0,0,0,0,0
2020-12-13,0,0,0,0,0
2020-12-14,0,0,0,0,0
2020-12-15,0,0,0,0,0
2020-12-16,0,0,0,0,7
2020-12-17,0,0,0,7,7
2020-12-18,0,0,0,7,7
2020-12-19,0,0,0,7,7
2020-12-20,0,0,0,7,7
2020-12-21,0,0,0,7,7
2020-12-22,0,0,0,7,14
2020-12-23,0,0,0,7,14
2020-12-24,0,0,0,7,14
2020-12-25,0,0,0,7,14
2020-12-26,0,0,0,7,14
2020-12-27,0,0,0,7,14
2020-12-28,0,0,0,7,14
2020-12-29,0,0,0,7,14
2020-12-30,0,0,0,7,28
2020-12-31,0,7,0,14,35
2021-01-01,0,7,0,14,35
2021-01-02,0,7,0,14,35
2021-01-03,0,7,0,14,35
2021-01-04,0,7,0,14,35
2021-01-05,0,7,0,14,49
2021-01-06,0,7,0,21,49
2021-01-07,7,14,0,21,63
2021-01-08,7,14,7,21,77
2021-01-09,7,14,7,21,84
2021-01-10,7,14,7,21,84
2021-01-11,7,21,7,28,98
2021-01-12,7,21,14,28,112
2021-01-13,7,28,14,35,119
2021-01-14,7,28,21,42,140
2021-01-15,14,28,28,49,168
2021-01-16,14,28,28,49,175
2021-01-17,14,28,28,49,175
2021-01-18,14,35,28,56,196
2021-01-19,21,42,35,56,217
2021-01-20,21,42,42,63,231
2021-01-21,21,56,42,70,252
2021-01-22,28,63,56,77,273
2021-01-23,28,63,56,77,273
2021-01-24,28,63,56,77,273
2021-01-25,28,63,63,84,287
2021-01-26,35,70,63,91,308
2021-01-27,35,70,70,98,322
2021-01-28,35,70,70,105,336
2021-01-29,42,77,70,112,343
2021-01-30,42,77,70,112,343
2021-01-31,42,77,70,112,343
2021-02-01,49,84,77,119,364
2021-02-02,49,91,77,126,385
2021-02-03,56,91,84,126,399
2021-02-04,63,91,91,133,413
2021-02-05,70,98,98,133,441
2021-02-06,70,105,98,133,441
2021-02-07,70,105,98,133,441
2021-02-08,70,112,105,140,448
2021-02-09,77,112,112,147,476
2021-02-10,77,119,112,154,497
2021-02-11,84,126,112,161,511
2021-02-12,84,126,119,168,525
2021-02-13,91,126,119,168,532
2021-02-14,91,126,119,168,532
2021-02-15,91,133,119,175,539
2021-02-16,91,133,119,175,546
2021-02-17,98,140,126,175,560
2021-02-18,98,140,126,182,567
2021-02-19,98,140,126,182,574
2021-02-20,98,140,126,182,574
2021-02-21,98,140,126,182,574
2021-02-22,98,147,133,182,581
2021-02-23,105,147,133,182,581
2021-02-24,105,147,140,189,588
2021-02-25,105,154,140,189,595
2021-02-26,112,154,147,189,595
2021-02-27,112,154,147,189,595
2021-02-28,112,154,147,189,602
2021-03-01,112,154,147,189,602
2021-03-02,112,161,147,189,616
2021-03-03,112,161,147,189,623
2021-03-04,119,161,147,196,630
2021-03-05,119,161,147,196,637
2021-03-06,119,161,147,196,637
2021-03-07,119,161,147,196,637
2021-03-08,119,161,154,196,644
2021-03-09,119,168,154,203,651
2021-03-10,119,168,154,210,658
2021-03-11,119,168,161,217,665
2021-03-12,119,175,161,217,679
2021-03-13,119,175,161,217,679
2021-03-14,119,175,161,217,679
2021-03-15,126,175,161,217,686
2021-03-16,126,175,161,224,686
2021-03-17,126,175,161,224,693
2021-03-18,126,175,161,224,693
2021-03-19,126,182,161,224,707
2021-03-20,126,182,161,224,707
2021-03-21,126,182,161,224,707
2021-03-22,126,182,168,224,707
2021-03-23,126,182,168,224,714
2021-03-24,126,189,168,231,714
2021-03-25,126,189,168,231,721
2021-03-26,126,189,168,231,721
2021-03-27,126,189,168,231,721
2021-03-28,126,189,168,231,721
2021-03-29,126,189,175,231,721
2021-03-30,126,189,175,231,728
2021-03-31,126,196,182,231,735
2021-04-01,126,196,182,231,742
2021-04-02,126,196,182,231,742
2021-04-03,126,196,182,231,742
2021-04-04,126,196,182,231,742
2021-04-05,126,196,182,231,742
2021-04-06,126,196,182,231,742
2021-04-07,126,196,182,231,742
2021-04-08,126,196,182,231,749
2021-04-09,126,196,182,231,749
2021-04-10,126,196,182,231,749
2021-04-11,126,196,182,231,749
2021-04-12,126,196,182,238,749
2021-04-13,133,203,182,238,749
2021-04-14,133,203,182,238,756
2021-04-15,133,203,182,238,756
2021-04-16,133,203,182,238,756
2021-04-17,133,203,182,238,756
2021-04-18,133,203,182,238,756
2021-04-19,133,203,182,238,763
2021-04-20,133,203,182,238,763
2021-04-21,133,203,182,238,763
2021-04-22,133,203,182,238,763
2021-04-23,133,203,182,238,763
2021-04-24,133,203,182,238,763
2021-04-25,133,203,182,238,763
2021-04-26,133,210,182,238,763
2021-04-27,133,210,182,238,770
2021-04-28,133,210,182,245,770
2021-04-29,133,210,182,245,770
2021-04-30,133,210,182,245,770
2021-05-01,133,210,182,245,770
2021-05-02,133,210,182,245,770
2021-05-03,133,210,182,245,770
2021-05-04,133,210,182,245,770
2021-05-05,133,210,189,245,770
2021-05-06,133,210,189,245,770
2021-05-07,133,210,189,245,770
2021-05-08,133,210,189,245,770
2021-05-09,133,210,189,245,770
2021-05-10,133,210,189,245,777
2021-05-11,133,210,189,245,777
2021-05-12,133,210,189,245,777
2021-05-13,133,210,189,245,777
2021-05-14,133,217,189,245,777
2021-05-15,133,217,189,245,777
2021-05-16,133,217,189,245,777
2021-05-17,133,217,189,245,777
2021-05-18,133,217,189,245,784
2021-05-19,133,217,189,245,784
2021-05-20,140,217,189,245,784
2021-05-21,140,217,189,245,784
2021-05-22,140,217,189,245,784
2021-05-23,140,217,189,245,784
2021-05-24,140,217,189,245,791
2021-05-25,140,217,189,245,791
total,5859,9387,12880,19243,61061
