,F,M
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,7,0
2020-12-06,7,0
2020-12-07,7,0
2020-12-08,161,63
2020-12-09,399,175
2020-12-10,714,287
2020-12-11,1057,427
2020-12-12,1337,511
2020-12-13,1435,546
2020-12-14,1638,623
2020-12-15,2093,770
2020-12-16,2632,938
2020-12-17,3241,1155
2020-12-18,3864,1372
2020-12-19,4368,1561
2020-12-20,4984,1813
2020-12-21,5782,2065
2020-12-22,6552,2317
2020-12-23,7350,2646
2020-12-24,7721,2807
2020-12-25,7728,2807
2020-12-26,7784,2828
2020-12-27,7903,2863
2020-12-28,8106,2919
2020-12-29,8764,3248
2020-12-30,10010,3892
2020-12-31,11074,4445
2021-01-01,11410,4585
2021-01-02,11865,4760
2021-01-03,12131,4858
2021-01-04,12663,5047
2021-01-05,13706,5488
2021-01-06,15022,6006
2021-01-07,16905,6839
2021-01-08,19180,8008
2021-01-09,21175,8995
2021-01-10,22267,9478
2021-01-11,23779,10108
2021-01-12,25655,11053
2021-01-13,28210,12495
2021-01-14,31031,14224
2021-01-15,34251,16184
2021-01-16,36603,17465
2021-01-17,38031,18270
2021-01-18,40047,19481
2021-01-19,43057,21553
2021-01-20,47418,24885
2021-01-21,52759,29029
2021-01-22,59962,34797
2021-01-23,68432,42049
2021-01-24,72478,45437
2021-01-25,76720,48937
2021-01-26,81942,53487
2021-01-27,88865,59451
2021-01-28,98728,68019
2021-01-29,112889,80311
2021-01-30,127470,93023
2021-01-31,137473,101766
2021-02-01,146216,109361
2021-02-02,156730,118685
2021-02-03,172466,132832
2021-02-04,189686,148358
2021-02-05,208936,165634
2021-02-06,234563,188489
2021-02-07,244258,196910
2021-02-08,255479,207235
2021-02-09,269710,220710
2021-02-10,281799,232169
2021-02-11,295253,244314
2021-02-12,309092,257040
2021-02-13,322182,268457
2021-02-14,325920,271810
2021-02-15,330183,275723
2021-02-16,335804,281148
2021-02-17,343826,288820
2021-02-18,351939,296422
2021-02-19,358869,302799
2021-02-20,366275,309190
2021-02-21,368907,311409
2021-02-22,372624,314832
2021-02-23,380807,321776
2021-02-24,393015,331583
2021-02-25,408898,343609
2021-02-26,424900,354921
2021-02-27,439110,364399
2021-02-28,443975,367612
2021-03-01,448567,370874
2021-03-02,453803,374479
2021-03-03,459326,378259
2021-03-04,466977,383579
2021-03-05,476448,389746
2021-03-06,485394,395465
2021-03-07,488117,397194
2021-03-08,491022,399217
2021-03-09,494151,401373
2021-03-10,497231,403326
2021-03-11,499758,405090
2021-03-12,503034,407120
2021-03-13,507213,409899
2021-03-14,508662,410984
2021-03-15,510678,412426
2021-03-16,512841,413959
2021-03-17,514724,415296
2021-03-18,516726,416696
2021-03-19,519092,418215
2021-03-20,521997,419979
2021-03-21,523033,420644
2021-03-22,524181,421456
2021-03-23,525483,422331
2021-03-24,527037,423437
2021-03-25,528976,424725
2021-03-26,531076,426027
2021-03-27,533414,427448
2021-03-28,534415,428085
2021-03-29,535465,428827
2021-03-30,536634,429625
2021-03-31,537922,430500
2021-04-01,538776,431046
2021-04-02,539182,431305
2021-04-03,539707,431697
2021-04-04,539882,431809
2021-04-05,540022,431879
2021-04-06,540512,432222
2021-04-07,541086,432607
2021-04-08,541611,432964
2021-04-09,542199,433356
2021-04-10,542759,433720
2021-04-11,543004,433930
2021-04-12,543228,434084
2021-04-13,543515,434294
2021-04-14,543809,434504
2021-04-15,544145,434777
2021-04-16,544502,434994
2021-04-17,544880,435239
2021-04-18,545034,435337
2021-04-19,545202,435470
2021-04-20,545447,435659
2021-04-21,545706,435862
2021-04-22,546014,436093
2021-04-23,546343,436310
2021-04-24,546672,436513
2021-04-25,546812,436590
2021-04-26,547008,436702
2021-04-27,547218,436849
2021-04-28,547484,437010
2021-04-29,547771,437213
2021-04-30,548065,437388
2021-05-01,548296,437556
2021-05-02,548373,437633
2021-05-03,548422,437675
2021-05-04,548576,437787
2021-05-05,548793,437948
2021-05-06,549066,438116
2021-05-07,549318,438277
2021-05-08,549577,438438
2021-05-09,549689,438529
2021-05-10,549822,438641
2021-05-11,550109,438823
2021-05-12,550529,439068
2021-05-13,550963,439313
2021-05-14,551502,439607
2021-05-15,552041,439887
2021-05-16,552279,440013
2021-05-17,552482,440139
2021-05-18,552895,440377
2021-05-19,553413,440650
2021-05-20,554036,440916
2021-05-21,554477,441098
2021-05-22,554848,441301
2021-05-23,554855,441301
total,651112,506702
