,F,M
2020-11-28,7,0
2020-11-29,7,0
2020-11-30,7,0
2020-12-01,14,7
2020-12-02,14,7
2020-12-03,14,7
2020-12-04,14,7
2020-12-05,14,7
2020-12-06,14,7
2020-12-07,21,7
2020-12-08,28,14
2020-12-09,84,49
2020-12-10,203,105
2020-12-11,336,175
2020-12-12,385,203
2020-12-13,385,210
2020-12-14,518,273
2020-12-15,644,343
2020-12-16,819,434
2020-12-17,987,511
2020-12-18,1155,595
2020-12-19,1183,609
2020-12-20,1204,623
2020-12-21,1295,672
2020-12-22,1372,707
2020-12-23,1491,777
2020-12-24,1568,819
2020-12-25,1568,819
2020-12-26,1568,819
2020-12-27,1575,819
2020-12-28,1575,826
2020-12-29,1631,847
2020-12-30,1666,875
2020-12-31,1722,903
2021-01-01,1750,917
2021-01-02,1778,931
2021-01-03,1792,931
2021-01-04,1932,1015
2021-01-05,2184,1148
2021-01-06,2380,1253
2021-01-07,2611,1365
2021-01-08,2856,1498
2021-01-09,2961,1533
2021-01-10,2982,1547
2021-01-11,3332,1722
2021-01-12,3675,1904
2021-01-13,4067,2107
2021-01-14,4424,2324
2021-01-15,4725,2506
2021-01-16,4802,2548
2021-01-17,4844,2576
2021-01-18,5362,2863
2021-01-19,5796,3101
2021-01-20,6125,3290
2021-01-21,6391,3451
2021-01-22,6622,3584
2021-01-23,6643,3598
2021-01-24,6664,3612
2021-01-25,7049,3815
2021-01-26,7476,4088
2021-01-27,7805,4270
2021-01-28,8022,4403
2021-01-29,8232,4529
2021-01-30,8253,4543
2021-01-31,8260,4550
2021-02-01,8540,4711
2021-02-02,8848,4900
2021-02-03,9093,5033
2021-02-04,9296,5173
2021-02-05,9583,5327
2021-02-06,9632,5362
2021-02-07,9660,5369
2021-02-08,9982,5516
2021-02-09,10311,5726
2021-02-10,10563,5887
2021-02-11,10794,6020
2021-02-12,10941,6083
2021-02-13,10955,6090
2021-02-14,10962,6097
2021-02-15,11053,6153
2021-02-16,11137,6216
2021-02-17,11221,6258
2021-02-18,11298,6307
2021-02-19,11368,6335
2021-02-20,11375,6342
2021-02-21,11375,6342
2021-02-22,11424,6384
2021-02-23,11515,6447
2021-02-24,11578,6482
2021-02-25,11634,6510
2021-02-26,11690,6531
2021-02-27,11697,6538
2021-02-28,11697,6538
2021-03-01,11753,6573
2021-03-02,11823,6615
2021-03-03,11886,6678
2021-03-04,11970,6727
2021-03-05,12026,6769
2021-03-06,12040,6769
2021-03-07,12040,6783
2021-03-08,12103,6825
2021-03-09,12180,6881
2021-03-10,12243,6923
2021-03-11,12320,6979
2021-03-12,12348,6993
2021-03-13,12348,6993
2021-03-14,12348,6993
2021-03-15,12418,7042
2021-03-16,12481,7084
2021-03-17,12523,7133
2021-03-18,12558,7154
2021-03-19,12600,7182
2021-03-20,12607,7182
2021-03-21,12607,7182
2021-03-22,12642,7217
2021-03-23,12677,7245
2021-03-24,12747,7301
2021-03-25,12789,7329
2021-03-26,12810,7343
2021-03-27,12810,7350
2021-03-28,12810,7350
2021-03-29,12831,7364
2021-03-30,12873,7399
2021-03-31,12901,7406
2021-04-01,12929,7427
2021-04-02,12929,7427
2021-04-03,12929,7427
2021-04-04,12929,7427
2021-04-05,12929,7427
2021-04-06,12936,7434
2021-04-07,12957,7448
2021-04-08,12964,7455
2021-04-09,12978,7469
2021-04-10,12978,7469
2021-04-11,12978,7469
2021-04-12,12992,7469
2021-04-13,13013,7483
2021-04-14,13027,7490
2021-04-15,13048,7497
2021-04-16,13062,7504
2021-04-17,13062,7504
2021-04-18,13062,7504
2021-04-19,13062,7511
2021-04-20,13076,7518
2021-04-21,13090,7518
2021-04-22,13097,7525
2021-04-23,13111,7539
2021-04-24,13111,7539
2021-04-25,13111,7539
2021-04-26,13125,7546
2021-04-27,13132,7553
2021-04-28,13146,7567
2021-04-29,13146,7567
2021-04-30,13160,7574
2021-05-01,13160,7574
2021-05-02,13160,7574
2021-05-03,13160,7574
2021-05-04,13167,7574
2021-05-05,13167,7581
2021-05-06,13181,7588
2021-05-07,13188,7588
2021-05-08,13195,7588
2021-05-09,13195,7588
2021-05-10,13202,7595
2021-05-11,13209,7602
2021-05-12,13223,7609
2021-05-13,13223,7609
2021-05-14,13237,7616
2021-05-15,13237,7616
2021-05-16,13237,7616
2021-05-17,13244,7623
2021-05-18,13258,7644
2021-05-19,13265,7651
2021-05-20,13265,7651
2021-05-21,13272,7658
2021-05-22,13272,7658
2021-05-23,13272,7658
2021-05-24,13286,7665
2021-05-25,13307,7679
2021-05-26,13321,7693
total,642691,470309
