,0,1,2,3,4,5,6,7,8,9
2021-01-09,14008288,98700,916776,2592492,1127476,1407609,2471658,1202432,1574160,1763342
2021-01-10,13993021,96600,893515,2584862,1125908,1406321,2467920,1200416,1571122,1760150
2021-01-11,13971685,91595,880012,2577428,1123745,1404956,2462733,1197700,1566922,1755649
2021-01-12,13946646,86170,848260,2565703,1120882,1403108,2456629,1194326,1561623,1750322
2021-01-13,13918527,79443,792316,2538193,1116850,1400644,2449622,1190329,1555820,1744253
2021-01-14,13888623,71393,725165,2503613,1112216,1397620,2441481,1185989,1549492,1737764
2021-01-15,13854463,62104,646506,2465253,1106980,1394085,2432311,1181243,1542667,1730638
2021-01-16,13828206,56007,578410,2434544,1103340,1391558,2425570,1177638,1537417,1725171
2021-01-17,13811014,53760,550179,2419452,1101093,1390060,2421335,1175258,1533924,1721468
2021-01-18,13786290,49924,528941,2406523,1097754,1387960,2415140,1171982,1529087,1716421
2021-01-19,13759417,46109,471450,2355535,1092525,1385398,2408217,1168412,1523830,1710968
2021-01-20,13729898,42070,428988,2294894,1084671,1382395,2400692,1164597,1518258,1704906
2021-01-21,13699196,38101,385560,2206911,1074997,1377530,2392215,1160348,1512119,1698592
2021-01-22,13667199,32298,335286,2081254,1061704,1371818,2382709,1155798,1505567,1691928
2021-01-23,13641789,29666,291725,1949843,1045919,1365644,2374561,1151892,1500317,1686622
2021-01-24,13627327,28567,278509,1896727,1038471,1362382,2370074,1149673,1497251,1683570
2021-01-25,13608203,27804,262374,1850863,1030414,1359421,2364782,1147062,1493366,1679699
2021-01-26,13586741,26950,246281,1798335,1020222,1355627,2358545,1143961,1489033,1675093
2021-01-27,13563277,26012,229698,1744722,1006880,1350818,2351475,1140517,1484413,1670389
2021-01-28,13540506,24955,207088,1648108,987791,1343489,2343803,1136919,1479912,1665608
2021-01-29,13515089,23625,185983,1479051,960561,1332590,2335151,1133083,1474886,1660309
2021-01-30,13495321,22967,169848,1315447,933128,1319332,2328249,1129695,1470777,1656095
2021-01-31,13481965,22771,163758,1221836,914298,1307278,2322859,1126818,1468089,1653092
2021-02-01,13467181,22253,155568,1134007,897197,1295889,2317021,1123388,1465100,1650054
2021-02-02,13450290,21686,147651,1036504,876323,1283793,2309615,1119293,1461663,1646449
2021-02-03,13432461,21021,139426,920689,845250,1269849,2301257,1114484,1457862,1642648
2021-02-04,13414877,20006,131194,801899,811384,1250403,2291933,1109934,1453858,1638770
2021-02-05,13396432,18928,123445,681730,773689,1223509,2281279,1105223,1449651,1634647
2021-02-06,13380689,18452,118146,552538,725053,1191260,2268462,1101191,1445143,1630713
2021-02-07,13373031,18284,115647,495390,706860,1173277,2262750,1098937,1442609,1628844
2021-02-08,13362083,17647,110306,434679,683893,1149918,2255757,1096354,1439844,1626121
2021-02-09,13348797,16898,104538,375718,654955,1107414,2246027,1092441,1436652,1622677
2021-02-10,13333495,15981,98329,324219,630371,1044575,2233287,1087387,1433082,1619016
2021-02-11,13317290,15085,92547,281267,603827,952231,2217572,1080387,1428861,1615257
2021-02-12,13296472,14140,86996,243453,576485,843829,2193779,1069894,1423247,1610504
2021-02-13,13274541,13755,83650,211456,551915,734909,2168180,1058995,1416786,1605051
2021-02-14,13262270,13699,82523,203273,544628,692146,2154271,1052408,1412817,1602160
2021-02-15,13246863,13034,80318,194229,535878,643832,2136981,1046388,1408449,1598660
2021-02-16,13225926,12481,78190,187068,524244,577346,2097865,1035531,1400973,1593053
2021-02-17,13196778,11998,76041,180194,507878,508991,2027662,1017016,1389493,1584268
2021-02-18,13166832,11501,73955,173677,491617,447384,1956087,1000363,1377635,1575371
2021-02-19,13138244,11074,72366,168973,477666,407400,1896762,987511,1367058,1567181
2021-02-20,13110552,10920,71330,165536,463785,371910,1835204,975478,1356383,1558627
2021-02-21,13098162,10892,70980,164605,458920,359485,1819160,971943,1353023,1555183
2021-02-22,13083112,10570,69916,162323,450954,342965,1794793,965916,1347500,1551011
2021-02-23,13056386,10199,68530,158809,434917,322532,1735321,951930,1336993,1542569
2021-02-24,13021148,9898,67067,154861,412111,297808,1645077,927367,1321222,1530543
2021-02-25,12980058,9562,65548,150738,383516,271033,1556611,896959,1305143,1516956
2021-02-26,12937113,9387,64218,146993,355698,248458,1465366,861973,1288924,1504069
2021-02-27,12896058,9338,63420,144389,331961,232568,1389241,829416,1274476,1491840
2021-02-28,12878782,9324,63133,143423,323876,225981,1368325,809655,1269240,1486387
2021-03-01,12861940,9205,62433,141925,315476,219534,1349103,786016,1264186,1480948
2021-03-02,12843376,9051,61558,140266,305844,212674,1324134,757183,1257942,1475047
2021-03-03,12819912,8841,60599,138138,295911,205086,1291514,722302,1250438,1468271
2021-03-04,12786907,8617,59346,135541,282310,196063,1234828,680344,1238223,1457365
2021-03-05,12742772,8358,57995,132762,266161,185738,1157436,630833,1220807,1442413
2021-03-06,12700247,8274,57183,130599,251461,177016,1087527,580454,1200717,1428868
2021-03-07,12685197,8267,56952,129934,246988,174482,1069929,553273,1189965,1424101
2021-03-08,12668523,8148,56385,128632,241507,169757,1046969,518511,1177848,1417591
2021-03-09,12650519,7966,55664,127043,235606,165809,1024254,486290,1160873,1411550
2021-03-10,12628966,7805,54887,125489,229929,161609,997962,454685,1134210,1403619
2021-03-11,12606503,7651,54089,123991,225022,157619,973392,426636,1103270,1394176
2021-03-12,12572840,7546,53368,122521,219226,152558,932918,395220,1061130,1376830
2021-03-13,12524729,7490,52906,121163,212219,146608,873957,354410,1000818,1341214
2021-03-14,12504702,7476,52745,120596,209650,143619,848302,335468,966343,1322958
2021-03-15,12474266,7399,52255,119357,205667,139818,816613,312718,904085,1296435
2021-03-16,12438972,7259,51618,118034,201425,136080,781900,292159,836654,1252370
2021-03-17,12401466,7119,51044,116851,197610,132720,750960,273931,769013,1197280
2021-03-18,12356015,6951,50365,115479,193662,129514,719789,257579,703234,1112664
2021-03-19,12302878,6832,49714,114219,189210,126098,686371,238119,624127,993937
2021-03-20,12226949,6762,49308,113085,184464,122913,648641,215824,538580,846090
2021-03-21,12193433,6748,49175,112637,182728,121653,634025,207256,496909,789418
2021-03-22,12159553,6671,48797,111783,180320,119938,619612,199647,461482,736288
2021-03-23,12122383,6531,48244,110698,177506,117957,605626,192556,432663,686413
2021-03-24,12074286,6419,47726,109620,174293,116137,591759,185941,405510,637378
2021-03-25,12020834,6251,47075,108388,170674,114030,575568,178899,379925,587153
2021-03-26,11954390,6020,46564,107331,166950,112154,559293,172074,351820,534527
2021-03-27,11866491,5929,46158,106295,163163,110285,540085,164199,320005,469336
2021-03-28,11818527,5908,45997,105854,161504,109508,531482,160811,304570,439208
2021-03-29,11776520,5789,45619,105084,159467,108262,522186,157640,292110,413735
2021-03-30,11733302,5642,45157,104216,157185,107065,513436,154630,281687,391846
2021-03-31,11683910,5516,44688,103264,154819,105770,504245,151515,270508,371035
2021-04-01,11646103,5376,44261,102599,153223,104951,497476,149569,262682,363440
2021-04-02,11625789,5348,44142,102368,152544,104636,494648,148610,257999,359597
2021-04-03,11603669,5327,44009,102074,151599,104244,490567,147455,252539,353990
2021-04-04,11598713,5327,43967,101990,151312,104139,489377,147105,250761,352352
2021-04-05,11593428,5320,43918,101913,151088,104048,488411,146867,249655,351372
2021-04-06,11575865,5271,43687,101409,150073,103516,484883,145873,246869,347641
2021-04-07,11559513,5180,43372,100835,148974,102928,481243,144970,244503,343693
2021-04-08,11542034,5082,43022,100184,147938,102305,477701,144039,242347,340424
2021-04-09,11523197,4998,42623,99512,146741,101696,474257,143073,239883,336336
2021-04-10,11497395,4970,42371,99036,145803,101192,470995,142205,237643,332381
2021-04-11,11484193,4963,42280,98847,145348,100968,469532,141792,236719,330561
2021-04-12,11476003,4928,42070,98455,144767,100632,468097,141302,235774,328895
2021-04-13,11462668,4900,41839,97965,143983,100219,466452,140749,234668,327264
2021-04-14,11423083,4830,41650,97475,143269,99806,464345,140126,233688,325584
2021-04-15,11377247,4788,41405,96915,142506,99393,462238,139608,232631,323939
2021-04-16,11326518,4746,41139,96145,141715,99001,459781,139097,231574,322252
2021-04-17,11269699,4732,40992,95802,141099,98735,457415,138698,230671,320663
2021-04-18,11236638,4725,40943,95662,140826,98623,456288,138523,230272,319921
2021-04-19,11191061,4711,40831,95361,140434,98385,454636,138180,229607,318990
2021-04-20,11144917,4683,40663,94962,139909,98084,452725,137683,228830,317695
2021-04-21,11095329,4634,40467,94598,139300,97741,450681,137270,228025,316533
2021-04-22,11040106,4620,40306,94178,138635,97272,448574,136857,227185,315231
2021-04-23,10982517,4585,40145,93660,137886,96901,446236,136423,226303,313782
2021-04-24,10919874,4578,40047,93380,137354,96649,444115,136080,225533,312487
2021-04-25,10888969,4571,40012,93268,137116,96537,443205,135940,225204,311892
2021-04-26,10855292,4550,39886,92988,136689,96250,441686,135597,224644,310975
2021-04-27,10812508,4529,39739,92673,136178,95921,439824,135191,224021,310086
2021-04-28,10757082,4501,39557,92365,135618,95599,437801,134890,223349,309113
2021-04-29,10699626,4480,39389,92015,134946,95277,435610,134477,222523,307902
2021-04-30,10638747,4445,39214,91644,134351,94864,433405,134015,221816,306656
2021-05-01,10571428,4438,39172,91476,133945,94654,431501,133770,221193,305662
2021-05-02,10533495,4438,39144,91427,133791,94570,430626,133658,220941,305235
2021-05-03,10502128,4438,39123,91357,133700,94493,430017,133581,220780,304969
2021-05-04,10449950,4424,39032,91154,133301,94276,428442,133294,220304,304115
2021-05-05,10394286,4403,38913,90888,132706,93947,426454,132916,219562,303079
2021-05-06,10342199,4382,38808,90636,132146,93646,424494,132608,218939,302162
2021-05-07,10287571,4361,38689,90349,131593,93310,422345,132300,218393,301203
2021-05-08,10214365,4354,38619,90139,131173,93079,420301,131971,217791,300167
2021-05-09,10175312,4354,38591,90055,130963,92981,419314,131845,217483,299684
2021-05-10,10135363,4347,38521,89859,130606,92785,417795,131530,216972,298858
2021-05-11,10080938,4333,38374,89481,129990,92414,415478,131054,216160,297626
2021-05-12,10003091,4312,38248,89173,129150,92099,412531,130683,215341,296450
2021-05-13,9910005,4298,38122,88886,128387,91693,409353,130228,214522,295162
2021-05-14,9809359,4284,37996,88557,127400,91343,406245,129808,213703,293797
2021-05-15,9698731,4277,37940,88347,126588,91105,403130,129381,212842,292432
2021-05-16,9641856,4270,37905,88270,126217,90979,401716,129185,212499,291809
2021-05-17,9597637,4263,37828,88088,125783,90762,400267,128793,211778,290892
2021-05-18,9513070,4235,37709,87836,125006,90468,397649,128373,211022,289709
2021-05-19,9389457,4207,37576,87507,124103,90167,394457,127883,210210,288176
2021-05-20,9265179,4193,37450,87178,123102,89810,390992,127316,209412,286804
2021-05-21,9166017,4179,37338,86933,122416,89558,388262,126882,208565,285565
2021-05-22,9073050,4179,37296,86786,121849,89383,385938,126539,207935,284459
2021-05-23,9071132,4179,37296,86786,121821,89383,385896,126539,207921,284445
2021-05-24,9070880,4179,37296,86772,121800,89383,385875,126532,207914,284438
total,14242851,144186,1465870,2683548,1157814,1428455,2534133,1237145,1625365,1816822
