,F,M
2020-11-30,0,0
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,14,7
2020-12-09,28,14
2020-12-10,49,28
2020-12-11,70,42
2020-12-12,77,49
2020-12-13,84,49
2020-12-14,112,70
2020-12-15,273,161
2020-12-16,637,378
2020-12-17,1071,602
2020-12-18,1337,756
2020-12-19,1603,903
2020-12-20,1876,1050
2020-12-21,2170,1190
2020-12-22,2471,1330
2020-12-23,3479,1750
2020-12-24,4235,2037
2020-12-25,4256,2051
2020-12-26,4284,2051
2020-12-27,4284,2051
2020-12-28,4284,2051
2020-12-29,5950,2709
2020-12-30,15015,6342
2020-12-31,21105,8820
2021-01-01,22113,9156
2021-01-02,22708,9429
2021-01-03,22904,9506
2021-01-04,23072,9597
2021-01-05,24353,10122
2021-01-06,27125,11172
2021-01-07,34167,13902
2021-01-08,43694,17542
2021-01-09,51093,20475
2021-01-10,53221,21350
2021-01-11,59101,23660
2021-01-12,66570,26586
2021-01-13,74662,29799
2021-01-14,84343,33544
2021-01-15,95991,38409
2021-01-16,103747,41545
2021-01-17,106666,42700
2021-01-18,112042,44807
2021-01-19,117187,46942
2021-01-20,122143,48986
2021-01-21,127925,51555
2021-01-22,137480,55573
2021-01-23,140805,57064
2021-01-24,142107,57652
2021-01-25,142989,58114
2021-01-26,144102,58639
2021-01-27,145138,59185
2021-01-28,146286,59808
2021-01-29,147679,60599
2021-01-30,148372,60991
2021-01-31,148582,61124
2021-02-01,149156,61481
2021-02-02,149765,61873
2021-02-03,150577,62335
2021-02-04,151711,62881
2021-02-05,152908,63490
2021-02-06,153440,63805
2021-02-07,153643,63924
2021-02-08,154217,64274
2021-02-09,155029,64715
2021-02-10,156149,65303
2021-02-11,157234,65947
2021-02-12,158459,66577
2021-02-13,158935,66878
2021-02-14,159026,66934
2021-02-15,159733,67312
2021-02-16,160356,67634
2021-02-17,160951,67942
2021-02-18,161525,68299
2021-02-19,162113,68600
2021-02-20,162288,68712
2021-02-21,162316,68733
2021-02-22,162582,68873
2021-02-23,162981,69083
2021-02-24,163338,69293
2021-02-25,163737,69503
2021-02-26,164003,69650
2021-02-27,164080,69713
2021-02-28,164108,69727
2021-03-01,164255,69825
2021-03-02,164451,69937
2021-03-03,164675,70077
2021-03-04,164927,70245
2021-03-05,165228,70434
2021-03-06,165305,70490
2021-03-07,165312,70504
2021-03-08,165438,70588
2021-03-09,165620,70693
2021-03-10,165788,70791
2021-03-11,165921,70882
2021-03-12,166075,70973
2021-03-13,166131,71008
2021-03-14,166131,71022
2021-03-15,166194,71078
2021-03-16,166334,71155
2021-03-17,166474,71267
2021-03-18,166642,71372
2021-03-19,166768,71470
2021-03-20,166852,71505
2021-03-21,166866,71512
2021-03-22,166929,71554
2021-03-23,167055,71631
2021-03-24,167160,71701
2021-03-25,167335,71799
2021-03-26,167559,71932
2021-03-27,167650,71995
2021-03-28,167671,72009
2021-03-29,167804,72058
2021-03-30,167944,72142
2021-03-31,168077,72233
2021-04-01,168210,72303
2021-04-02,168231,72324
2021-04-03,168266,72345
2021-04-04,168266,72345
2021-04-05,168266,72352
2021-04-06,168350,72401
2021-04-07,168455,72436
2021-04-08,168560,72485
2021-04-09,168665,72541
2021-04-10,168714,72569
2021-04-11,168749,72583
2021-04-12,168791,72611
2021-04-13,168847,72639
2021-04-14,168917,72681
2021-04-15,168966,72709
2021-04-16,169029,72730
2021-04-17,169043,72737
2021-04-18,169043,72737
2021-04-19,169064,72758
2021-04-20,169106,72779
2021-04-21,169148,72814
2021-04-22,169169,72828
2021-04-23,169204,72842
2021-04-24,169218,72856
2021-04-25,169218,72856
2021-04-26,169246,72870
2021-04-27,169253,72884
2021-04-28,169288,72891
2021-04-29,169316,72926
2021-04-30,169344,72947
2021-05-01,169351,72947
2021-05-02,169351,72947
2021-05-03,169351,72954
2021-05-04,169358,72961
2021-05-05,169379,72968
2021-05-06,169393,72982
2021-05-07,169407,73003
2021-05-08,169421,73003
2021-05-09,169421,73003
2021-05-10,169428,73010
2021-05-11,169435,73024
2021-05-12,169449,73038
2021-05-13,169463,73045
2021-05-14,169477,73059
2021-05-15,169491,73066
2021-05-16,169491,73073
2021-05-17,169505,73073
2021-05-18,169512,73087
2021-05-19,169526,73101
2021-05-20,169540,73115
2021-05-21,169554,73122
2021-05-22,169554,73129
2021-05-23,169554,73129
2021-05-24,169554,73129
2021-05-25,169554,73129
2021-05-26,169568,73129
total,175924,76699
