,False
2020-11-30,0
2020-12-01,0
2020-12-02,0
2020-12-03,7
2020-12-04,7
2020-12-05,7
2020-12-06,7
2020-12-07,7
2020-12-08,21
2020-12-09,49
2020-12-10,91
2020-12-11,126
2020-12-12,133
2020-12-13,147
2020-12-14,189
2020-12-15,448
2020-12-16,1029
2020-12-17,1680
2020-12-18,2093
2020-12-19,2506
2020-12-20,2933
2020-12-21,3374
2020-12-22,3815
2020-12-23,5236
2020-12-24,6272
2020-12-25,6307
2020-12-26,6335
2020-12-27,6335
2020-12-28,6349
2020-12-29,8666
2020-12-30,21364
2020-12-31,29925
2021-01-01,31276
2021-01-02,32144
2021-01-03,32410
2021-01-04,32676
2021-01-05,34482
2021-01-06,38304
2021-01-07,48076
2021-01-08,61243
2021-01-09,71568
2021-01-10,74585
2021-01-11,82775
2021-01-12,93170
2021-01-13,104475
2021-01-14,117901
2021-01-15,134400
2021-01-16,145299
2021-01-17,149380
2021-01-18,156849
2021-01-19,164129
2021-01-20,171136
2021-01-21,179494
2021-01-22,193053
2021-01-23,197876
2021-01-24,199759
2021-01-25,201117
2021-01-26,202741
2021-01-27,204330
2021-01-28,206101
2021-01-29,208292
2021-01-30,209370
2021-01-31,209720
2021-02-01,210644
2021-02-02,211645
2021-02-03,212926
2021-02-04,214599
2021-02-05,216398
2021-02-06,217245
2021-02-07,217567
2021-02-08,218498
2021-02-09,219744
2021-02-10,221452
2021-02-11,223188
2021-02-12,225043
2021-02-13,225813
2021-02-14,225960
2021-02-15,227052
2021-02-16,227997
2021-02-17,228900
2021-02-18,229838
2021-02-19,230713
2021-02-20,231000
2021-02-21,231049
2021-02-22,231462
2021-02-23,232071
2021-02-24,232645
2021-02-25,233247
2021-02-26,233660
2021-02-27,233800
2021-02-28,233849
2021-03-01,234080
2021-03-02,234388
2021-03-03,234759
2021-03-04,235172
2021-03-05,235662
2021-03-06,235802
2021-03-07,235830
2021-03-08,236026
2021-03-09,236320
2021-03-10,236586
2021-03-11,236803
2021-03-12,237055
2021-03-13,237139
2021-03-14,237167
2021-03-15,237286
2021-03-16,237503
2021-03-17,237741
2021-03-18,238021
2021-03-19,238245
2021-03-20,238364
2021-03-21,238378
2021-03-22,238483
2021-03-23,238693
2021-03-24,238868
2021-03-25,239141
2021-03-26,239505
2021-03-27,239652
2021-03-28,239687
2021-03-29,239876
2021-03-30,240093
2021-03-31,240317
2021-04-01,240520
2021-04-02,240569
2021-04-03,240611
2021-04-04,240618
2021-04-05,240625
2021-04-06,240751
2021-04-07,240905
2021-04-08,241052
2021-04-09,241213
2021-04-10,241297
2021-04-11,241339
2021-04-12,241409
2021-04-13,241486
2021-04-14,241605
2021-04-15,241689
2021-04-16,241759
2021-04-17,241794
2021-04-18,241794
2021-04-19,241836
2021-04-20,241892
2021-04-21,241962
2021-04-22,241997
2021-04-23,242053
2021-04-24,242074
2021-04-25,242081
2021-04-26,242116
2021-04-27,242144
2021-04-28,242193
2021-04-29,242249
2021-04-30,242291
2021-05-01,242298
2021-05-02,242312
2021-05-03,242312
2021-05-04,242326
2021-05-05,242347
2021-05-06,242375
2021-05-07,242410
2021-05-08,242424
2021-05-09,242424
2021-05-10,242438
2021-05-11,242466
2021-05-12,242487
2021-05-13,242515
2021-05-14,242550
2021-05-15,242564
2021-05-16,242564
2021-05-17,242578
2021-05-18,242606
2021-05-19,242641
2021-05-20,242655
2021-05-21,242676
2021-05-22,242683
2021-05-23,242683
2021-05-24,242683
2021-05-25,242690
2021-05-26,242697
total,252637
