,F,M
2020-11-28,14,0
2020-11-29,14,7
2020-11-30,14,7
2020-12-01,63,42
2020-12-02,70,42
2020-12-03,70,42
2020-12-04,77,42
2020-12-05,77,42
2020-12-06,77,42
2020-12-07,84,49
2020-12-08,546,525
2020-12-09,1071,1029
2020-12-10,2114,1974
2020-12-11,3234,2954
2020-12-12,3906,3605
2020-12-13,4074,3745
2020-12-14,5432,4900
2020-12-15,17577,16002
2020-12-16,40299,36141
2020-12-17,63021,55223
2020-12-18,81431,70644
2020-12-19,105294,90433
2020-12-20,121688,103684
2020-12-21,132083,111902
2020-12-22,149982,127029
2020-12-23,164934,139433
2020-12-24,168441,142394
2020-12-25,168441,142394
2020-12-26,168469,142415
2020-12-27,168504,142450
2020-12-28,168651,142555
2020-12-29,174048,146825
2020-12-30,186613,156331
2020-12-31,195307,162610
2021-01-01,197568,164262
2021-01-02,201138,166922
2021-01-03,201656,167300
2021-01-04,202503,167895
2021-01-05,205625,170212
2021-01-06,211239,174419
2021-01-07,236838,194691
2021-01-08,272902,222208
2021-01-09,303975,245112
2021-01-10,317240,255115
2021-01-11,325010,260841
2021-01-12,343252,274351
2021-01-13,375389,298165
2021-01-14,414407,326291
2021-01-15,460075,359289
2021-01-16,499800,387660
2021-01-17,516138,399553
2021-01-18,528682,408247
2021-01-19,561876,432537
2021-01-20,586985,449890
2021-01-21,612976,467334
2021-01-22,643062,487522
2021-01-23,669333,504805
2021-01-24,677201,510153
2021-01-25,687099,516390
2021-01-26,697130,522452
2021-01-27,707469,528703
2021-01-28,721280,537502
2021-01-29,734244,545643
2021-01-30,744142,551880
2021-01-31,747775,554330
2021-02-01,752962,557340
2021-02-02,758086,560133
2021-02-03,763427,563010
2021-02-04,768740,565936
2021-02-05,773794,568631
2021-02-06,777252,570472
2021-02-07,778834,571389
2021-02-08,782257,573300
2021-02-09,786044,575288
2021-02-10,790125,577416
2021-02-11,793940,579383
2021-02-12,797545,581329
2021-02-13,799687,582526
2021-02-14,800422,582925
2021-02-15,801864,583681
2021-02-16,803243,584430
2021-02-17,804636,585186
2021-02-18,805980,585928
2021-02-19,807023,586481
2021-02-20,807695,586845
2021-02-21,807933,586957
2021-02-22,808626,587328
2021-02-23,809494,587839
2021-02-24,810495,588308
2021-02-25,811468,588847
2021-02-26,812329,589323
2021-02-27,812840,589603
2021-02-28,813029,589708
2021-03-01,813463,589967
2021-03-02,814044,590268
2021-03-03,814646,590618
2021-03-04,815472,591045
2021-03-05,816326,591542
2021-03-06,816851,591836
2021-03-07,816998,591920
2021-03-08,817355,592123
2021-03-09,817838,592361
2021-03-10,818349,592627
2021-03-11,818888,592893
2021-03-12,819322,593173
2021-03-13,819623,593334
2021-03-14,819721,593404
2021-03-15,820022,593593
2021-03-16,820428,593817
2021-03-17,820806,594013
2021-03-18,821240,594265
2021-03-19,821639,594517
2021-03-20,821877,594678
2021-03-21,821954,594734
2021-03-22,822206,594867
2021-03-23,822528,595091
2021-03-24,822871,595266
2021-03-25,823270,595525
2021-03-26,823613,595686
2021-03-27,823865,595840
2021-03-28,823977,595896
2021-03-29,824201,596050
2021-03-30,824481,596225
2021-03-31,824768,596407
2021-04-01,825048,596561
2021-04-02,825118,596603
2021-04-03,825209,596645
2021-04-04,825237,596659
2021-04-05,825265,596680
2021-04-06,825398,596785
2021-04-07,825587,596904
2021-04-08,825797,597051
2021-04-09,826035,597212
2021-04-10,826175,597317
2021-04-11,826224,597359
2021-04-12,826357,597443
2021-04-13,826497,597527
2021-04-14,826630,597590
2021-04-15,826784,597681
2021-04-16,826924,597807
2021-04-17,827015,597863
2021-04-18,827043,597884
2021-04-19,827127,597912
2021-04-20,827232,597975
2021-04-21,827365,598038
2021-04-22,827463,598094
2021-04-23,827561,598157
2021-04-24,827617,598206
2021-04-25,827638,598220
2021-04-26,827715,598269
2021-04-27,827806,598318
2021-04-28,827925,598388
2021-04-29,828023,598451
2021-04-30,828142,598514
2021-05-01,828163,598535
2021-05-02,828177,598542
2021-05-03,828184,598556
2021-05-04,828240,598591
2021-05-05,828310,598640
2021-05-06,828380,598682
2021-05-07,828457,598724
2021-05-08,828499,598752
2021-05-09,828513,598766
2021-05-10,828555,598787
2021-05-11,828639,598857
2021-05-12,828737,598885
2021-05-13,828807,598941
2021-05-14,828870,598997
2021-05-15,828912,599011
2021-05-16,828940,599018
2021-05-17,828989,599046
2021-05-18,829066,599095
2021-05-19,829129,599158
2021-05-20,829213,599200
2021-05-21,829276,599256
2021-05-22,829297,599270
2021-05-23,829297,599270
2021-05-24,829304,599270
total,849828,616042
